x,y,z,cluster
2.788829961,-3.158006541,0.370855639,2
2.790886389,-3.17817842,0.427512841,2
2.794539704,-3.135015025,0.290245442,2
2.796355658,-3.194129786,0.472923398,2
2.798639093,-3.176030879,0.416254527,2
2.801508727,-3.169699489,0.39963714,2
2.803730502,-3.147791821,0.338081127,2
2.810133698,-3.190040003,0.456761326,2
2.818304664,-3.216563904,0.52414687,2
2.820967668,-3.168471971,0.389318958,2
2.824921202,-3.221216434,0.541709783,2
2.827746863,-3.19556232,0.468917833,2
2.834342653,-3.190553785,0.458636866,2
2.836621161,-3.187293251,0.441047769,2
2.83836021,-3.172920517,0.414657958,2
2.852909037,-3.157177145,0.352093441,2
2.853736238,-3.175850152,0.421447961,2
2.854286258,-3.17279319,0.409724565,2
2.859440258,-3.213547603,0.534264986,2
2.863432122,-3.135906024,0.303696653,2
2.86854257,-3.191513527,0.455109906,2
2.86997638,-3.156757735,0.373034961,2
2.870875609,-3.193403372,0.473170576,2
2.877933708,-3.196373869,0.479011061,2
2.877958273,-3.156353771,0.367636847,2
2.878227438,-3.187085557,0.450678863,2
2.878115913,-3.169127366,0.4067138,2
2.878042344,-3.129810506,0.281669535,2
2.8784458,-3.159156403,0.3725215,2
2.881086397,-3.191094525,0.468741106,2
2.882994813,-3.148140136,0.332455226,2
2.88479399,-3.152411944,0.350521401,2
2.889649859,-3.177282454,0.42377569,2
2.901851436,-3.20100685,0.491634454,2
2.902893616,-3.141401778,0.324571732,2
2.904056265,-3.204280957,0.50335013,2
2.904495495,-3.192932251,0.469643892,2
2.905242075,-3.211632364,0.513608419,2
2.911387122,-3.188301851,0.45301522,2
2.923030085,-3.169905302,0.391433002,2
2.932882847,-3.182746724,0.431454705,2
2.942185669,-3.208313459,0.504695449,2
2.953204612,-3.140160446,0.322943369,2
2.953657303,-3.128138057,0.276541311,2
2.956118714,-3.197661334,0.484132011,2
2.962267851,-3.168489277,0.38886398,2
2.971886574,-3.209934257,0.518273898,2
2.978881726,-3.218766394,0.540722437,2
2.978659613,-3.142166811,0.317980528,2
2.989112833,-3.191275595,0.463998296,2
2.992011588,-3.189432345,0.458615859,2
2.993568152,-3.221642228,0.5470262,2
2.993243662,-3.181931256,0.442490392,2
2.993152058,-3.148459149,0.348214022,2
2.993670148,-3.165418503,0.385829493,2
2.998159499,-3.185436632,0.441501659,2
3.104146379,-3.173288003,0.47142093,2
3.104942303,-3.175125244,0.439681363,2
3.108082172,-3.155013273,0.384961556,2
3.107918366,-3.131904158,0.305833983,2
3.108296439,-3.161257836,0.38887366,2
3.108727641,-3.18025649,0.450417896,2
3.113946952,-3.169300402,0.404489621,2
3.117039816,-3.154373571,0.354169756,2
3.118216736,-3.157230093,0.359052249,2
3.126292577,-3.13094763,0.288195618,2
3.12741545,-3.179002505,0.414223254,2
3.132624135,-3.194564609,0.477211896,2
3.135889367,-3.182068339,0.432265459,2
3.153241214,-3.206537278,0.50450317,2
3.154023025,-3.160707623,0.37896005,2
3.159592122,-3.164947807,0.383341765,2
3.168950907,-3.219501365,0.53767012,2
3.169244478,-3.190206642,0.449257064,2
3.173184669,-3.133927166,0.295860769,2
3.175373588,-3.132038226,0.284132485,2
3.178554281,-3.131247793,0.284609538,2
3.181331516,-3.186305262,0.451166955,2
3.183310408,-3.162662316,0.379356772,2
3.188198392,-3.152008155,0.346125839,2
3.193154673,-3.155499725,0.357343814,2
3.201905955,-3.213799135,0.522420623,2
3.20531298,-3.224418674,0.549765581,2
3.212212906,-3.204948586,0.495033245,2
3.212899256,-3.165661174,0.391959858,2
3.221458015,-3.20220097,0.502813705,2
3.223277849,-3.185120997,0.434429237,2
3.222937635,-3.145415684,0.325010608,2
3.223190133,-3.167154658,0.397787381,2
3.222841349,-3.126781586,0.269324926,2
3.242958352,-3.13662667,0.304428276,2
3.26230741,-3.162620673,0.388867424,2
3.267461205,-3.182700838,0.437213315,2
3.271474844,-3.189572793,0.453322101,2
3.280504452,-3.148897609,0.325805233,2
3.281150428,-3.154803122,0.34875868,2
3.284016446,-3.21882919,0.547552782,2
3.288926084,-3.217837003,0.542165044,2
3.293236746,-3.205752573,0.509422325,2
3.294597949,-3.190359472,0.447388382,2
3.297203286,-3.172629781,0.392184091,2
3.303537859,-3.147223892,0.339888979,2
3.306777769,-3.214761037,0.525013952,2
3.309587617,-3.214287562,0.525492324,2
3.321931485,-3.191441642,0.465856962,2
3.323476759,-3.193312044,0.453158811,2
3.327477699,-3.211198017,0.520548175,2
3.32941152,-3.183070771,0.43262022,2
3.336630291,-3.138796008,0.300221846,2
3.338717957,-3.223473165,0.547381804,2
3.338406182,-3.188256219,0.449198355,2
3.338075691,-3.143379027,0.323660559,2
3.337986765,-3.115744789,0.265524882,2
3.338465576,-3.16239212,0.372020604,2
3.339567709,-3.201455863,0.487295519,2
3.340452918,-3.178757867,0.421837765,2
3.356658114,-3.170016003,0.400778915,2
3.360247924,-3.143051346,0.317729572,2
3.361646881,-3.192162487,0.448151743,2
3.362782999,-3.126685821,0.274246159,2
3.366234658,-3.206306484,0.498445778,2
3.369118836,-3.169625788,0.388531275,2
3.369574772,-3.153772962,0.357751065,2
3.376941498,-3.191960355,0.460797297,2
3.378682658,-3.151742166,0.339652033,2
3.380163259,-3.140137135,0.300083158,2
3.384233015,-3.181834147,0.433907293,2
3.387187126,-3.218644254,0.531107203,2
3.38910508,-3.136343991,0.295656352,2
3.391558203,-3.171026286,0.400667658,2
3.392726576,-3.124204307,0.26291579,2
3.393943806,-3.201232655,0.482236843,2
3.397241677,-3.148713026,0.328847026,2
3.398502539,-3.220555956,0.542791118,2
3.400487596,-3.20724853,0.511031784,2
3.403003576,-3.190889295,0.461688986,2
3.407876984,-3.145398596,0.323926214,2
3.41057569,-3.14630409,0.323430358,2
3.445234599,-3.18558837,0.432738236,2
3.451833716,-3.200584566,0.48302697,2
3.453803105,-3.217624491,0.544074762,2
3.453026768,-3.138247221,0.295452636,2
3.453388919,-3.168277714,0.39021248,2
3.453459234,-3.147578117,0.335988714,2
3.45976249,-3.211204418,0.51621614,2
3.461282837,-3.199585492,0.489343287,2
3.461926857,-3.149975054,0.334987993,2
3.46477429,-3.159157579,0.368680328,2
3.470740189,-3.167571991,0.38380774,2
3.473440239,-3.168475805,0.383800051,2
3.476103465,-3.20557608,0.50590333,2
3.479263623,-3.195124947,0.479026268,2
3.52194829,-3.193307032,0.460819808,2
3.522907692,-3.179582386,0.422715231,2
3.524833966,-3.146958803,0.329899194,2
3.542356261,-3.148683273,0.328379713,2
3.548834101,-3.150223817,0.334219566,2
3.5515869,-3.150439827,0.334210942,2
3.553197461,-3.156787012,0.343979027,2
3.55458316,-3.177567824,0.42309985,2
3.555957031,-3.157671325,0.362526061,2
3.559279778,-3.174158972,0.399643119,2
3.564092512,-3.170040904,0.39522902,2
3.566367688,-3.182287994,0.433809484,2
3.566687671,-3.15748241,0.356143215,2
3.568659848,-3.184191962,0.439175047,2
3.568306057,-3.148989365,0.328296493,2
3.56889266,-3.180762474,0.427939521,2
3.574620813,-3.178440369,0.428895524,2
3.579574027,-3.191601152,0.460632351,2
3.59194877,-3.19324933,0.472313472,2
3.596362204,-3.149446727,0.34041374,2
3.597307177,-3.113229708,0.286659207,2
3.600975353,-3.177749668,0.422461809,2
3.60200156,-3.18783624,0.449814069,2
3.608281144,-3.15727997,0.361868282,2
3.609558751,-3.183267104,0.42634752,2
3.613116955,-3.222169493,0.547472891,2
3.627838412,-3.189521843,0.44826777,2
3.630243244,-3.210052798,0.514690005,2
3.638931411,-3.154846598,0.355907653,2
3.641756319,-3.218885651,0.542005965,2
3.64199024,-3.185783127,0.449683018,2
3.644532784,-3.164244905,0.389592497,2
3.645224818,-3.184304662,0.450158905,2
3.648380477,-3.173185228,0.40472595,2
3.652115891,-3.219016648,0.535625806,2
3.659714965,-3.224101152,0.545860923,2
3.665853235,-3.121417879,0.262033202,2
3.667593883,-3.136048613,0.300130093,2
3.668449097,-3.173377343,0.403685648,2
3.674784233,-3.151800033,0.337233652,2
3.68058045,-3.128778873,0.283478176,2
3.682259285,-3.184783376,0.454923061,2
3.683358911,-3.158661817,0.371881993,2
3.683813327,-3.201486126,0.485698882,2
3.683170627,-3.121393669,0.261489465,2
3.68338111,-3.143146765,0.321571588,2
3.691777271,-3.201757701,0.491532538,2
3.695081888,-3.198916207,0.480288685,2
3.695341787,-3.170302455,0.398224579,2
3.696470844,-3.159008458,0.365004128,2
3.698828899,-3.184724552,0.43582653,2
3.711581954,-3.180884893,0.430898316,2
3.713185406,-3.182735198,0.436267172,2
3.713946062,-3.156249941,0.346390761,2
3.714558287,-3.153171255,0.354197288,2
3.716590706,-3.138507809,0.303393411,2
3.717366416,-3.162367358,0.37568382,2
3.722962748,-3.126585815,0.270156288,2
3.740164367,-3.123441788,0.264726348,2
3.746008214,-3.179088564,0.430297516,2
3.750078384,-3.169764183,0.390234665,2
3.755317604,-3.149133134,0.329159438,2
3.761665431,-3.187571293,0.444905623,2
3.764113259,-3.147400476,0.329617135,2
3.765472265,-3.183027127,0.44049315,2
3.767368278,-3.14591495,0.336441031,2
3.779255567,-3.203439677,0.487834822,2
3.78028001,-3.194189225,0.472685107,2
3.781109452,-3.162512588,0.385243571,2
3.782410205,-3.188492347,0.456557845,2
3.784387011,-3.21969864,0.543500739,2
3.784597552,-3.186602812,0.444341391,2
3.791515439,-3.167125297,0.395469351,2
3.793115581,-3.213487694,0.521004484,2
3.799005923,-3.218768709,0.54345263,2
3.79857877,-3.164924409,0.383725024,2
3.798600664,-3.139743277,0.311919433,2
3.798738773,-3.152522796,0.344648599,2
3.804631381,-3.18747758,0.449161187,2
3.810934905,-3.131738133,0.2894098,2
3.81651394,-3.131476739,0.295251452,2
3.822362098,-3.216795237,0.542887052,2
3.82424749,-3.184184638,0.437375223,2
3.82481137,-3.186291636,0.449094886,2
3.825544172,-3.145649341,0.326976505,2
3.827050201,-3.128865321,0.276659683,2
3.833391435,-3.207317833,0.509149705,2
3.833715933,-3.183181093,0.4495507,2
3.838814726,-3.203948696,0.497409587,2
3.839505836,-3.159490493,0.377240245,2
3.847584361,-3.182217318,0.43046186,2
3.854519304,-3.197578753,0.486609827,2
3.858346613,-3.187189341,0.452893747,2
3.860034567,-3.183170176,0.448489819,2
3.863406302,-3.178967875,0.424548071,2
3.865135333,-3.124585852,0.276044112,2
3.871176532,-3.176815267,0.418661657,2
3.873117096,-3.198365018,0.472878757,2
3.880399345,-3.193410914,0.462107919,2
3.880963779,-3.135498689,0.296024513,2
3.890776784,-3.120018558,0.276444638,2
3.990264525,-3.19918994,0.521330776,2
3.993064175,-3.174885694,0.473931378,2
3.995330773,-3.185796913,0.476377314,2
3.998834167,-3.160871192,0.416767877,2
4.003247676,-3.204749194,0.493950809,2
4.017318011,-2.906204579,0.041423005,1
4.018523509,-3.029859801,0.099662009,2
4.018818383,-2.944082651,0.033159188,1
4.026049442,-3.052295568,0.08013156,2
4.0289976,-3.198805469,0.493861281,2
4.02864681,-3.158435527,0.364422943,2
4.028501874,-3.135319668,0.291155209,2
4.028178334,-3.090438852,0.168058484,2
4.027790749,-2.939610392,0.020918239,1
4.028976469,-3.148464338,0.330230417,2
4.028369284,-3.06251984,0.081600441,2
4.03304576,-3.189491419,0.446962938,2
4.034184164,-3.068495038,0.097701519,2
4.036059132,-3.196607171,0.481629016,2
4.036957915,-3.021033882,0.014143263,1
4.039236291,-3.027442017,0.017561068,1
4.042851786,-3.17334444,0.408338779,2
4.047174881,-3.22060364,0.54119148,2
4.04814444,-3.066832242,0.090330627,2
4.049037359,-2.955486396,0.015496545,1
4.051873001,-3.208196278,0.513818207,2
4.052375241,-2.917978574,0.02960408,1
4.053763357,-2.992559735,0.021381564,1
4.061681184,-2.949194538,0.024237899,1
4.064926159,-3.189896694,0.462974798,2
4.066581378,-3.131041148,0.289073997,2
4.066620132,-3.085176611,0.146443954,2
4.069345125,-3.186103189,0.45172516,2
4.06916048,-2.994811607,0.017916475,1
4.070648845,-3.08620609,0.131783947,2
4.071962922,-3.093513728,0.1815932,2
4.073363327,-3.067769357,0.093668477,2
4.077710682,-3.150533677,0.350583878,2
4.080671082,-2.954156064,0.019299164,1
4.086019766,-3.190508393,0.467789523,2
4.090210051,-3.1294545,0.274347967,2
4.092861107,-3.101370458,0.195205795,2
4.095084483,-3.144650366,0.331966453,2
4.098359848,-3.061794693,0.073561314,2
4.101989763,-3.124507631,0.262585398,2
4.103327285,-3.205323959,0.504860372,2
4.10466695,-3.091246962,0.172207105,2
4.106189178,-3.188656457,0.447703285,2
4.106167689,-3.119646822,0.257683433,2
4.11003253,-3.08856899,0.159492048,2
4.112426716,-3.149116519,0.34168156,2
4.117221123,-3.205021969,0.510186349,2
4.127746346,-3.172742684,0.407087939,2
4.13437841,-3.121868336,0.253689215,2
4.134725065,-3.066711143,0.086633681,2
4.141813142,-3.080009921,0.139848907,2
4.144068746,-3.211630958,0.512060173,2
4.14256841,-3.025861097,0.018203603,1
4.143322544,-3.112905803,0.230701259,2
4.144077982,-3.191620428,0.455885584,2
4.14309819,-3.071820801,0.123721593,2
4.143768584,-3.146066611,0.320092354,2
4.143123525,-3.055636778,0.057297165,2
4.144392093,-3.172658383,0.41191735,2
4.145451551,-3.126544584,0.257076662,2
4.146207952,-3.100730206,0.182826221,2
4.148324506,-3.090536484,0.160835911,2
4.152040351,-3.142213605,0.321038236,2
4.151546445,-2.925081786,0.024898621,1
4.153899555,-3.11995007,0.245812072,2
4.154665513,-3.168987176,0.393326158,2
4.154606258,-3.134835184,0.291724725,2
4.154301878,-3.049266421,0.038698919,2
4.156413928,-3.159110779,0.371824197,2
4.158938862,-2.958573707,0.018563989,1
4.163721547,-3.168314483,0.392807165,2
4.163028651,-3.063732626,0.09142222,2
4.16558976,-3.196398697,0.477305838,2
4.171452587,-3.191351255,0.453355128,2
4.174130436,-3.15809027,0.363465007,2
4.175649606,-3.11612724,0.23841267,2
4.176863025,-3.158313112,0.35710951,2
4.179153596,-3.095700799,0.18125047,2
4.181795419,-3.152144703,0.339508633,2
4.193156567,-3.15853948,0.367799172,2
4.195841301,-3.129775375,0.28230919,2
4.203598846,-3.117289876,0.234418117,2
4.20714994,-3.010503444,0.017001532,1
4.209397648,-3.169121917,0.400474042,2
4.212315095,-3.161433601,0.364810746,2
4.213187647,-3.129071823,0.273951545,2
4.214052146,-3.027214508,0.096100405,2
4.216206555,-3.1555212,0.353561814,2
4.229470154,-3.164143191,0.381360759,2
4.230206138,-3.089327409,0.177172004,2
4.238748709,-3.125202477,0.266051872,2
4.24449522,-3.157047078,0.356402374,2
4.925109348,-3.216155766,0.534452534,2
4.938953746,-3.158532381,0.413250073,2
4.939742393,-3.215220175,0.539287251,2
4.94977917,-3.214982499,0.530953662,2
4.949920555,-3.21809249,0.543652603,2
4.94985965,-3.174272916,0.420067357,2
4.951348956,-3.153666973,0.378536428,2
4.963771908,-3.18813213,0.454706295,2
4.975239946,-3.157639256,0.365767978,2
4.984991011,-3.137011236,0.308096128,2
4.988815076,-3.186640996,0.451206095,2
4.98989498,-3.141190294,0.319804119,2
4.993291227,-3.151813636,0.343731216,2
5.000093665,-3.154391561,0.369102235,2
5.001470157,-3.138993571,0.311463396,2
5.003688291,-3.186774023,0.448717251,2
5.016080982,-3.138067264,0.30897422,2
5.039553377,-3.208899456,0.512103789,2
5.043525002,-3.166776525,0.392414428,2
5.046672897,-3.2015094,0.499376478,2
5.050270739,-3.144199653,0.32107803,2
5.052263386,-3.200575181,0.491545287,2
5.06444985,-3.165624916,0.409923902,2
5.064362364,-3.147658576,0.373282954,2
5.064180486,-3.128385922,0.274140475,2
5.065020287,-3.183236278,0.480743045,2
5.06997692,-3.17638902,0.453863298,2
5.387616912,-3.21404965,0.531007731,2
5.406655097,-3.218995475,0.541206086,2
5.410071174,-3.210276413,0.528490131,2
5.417076772,-3.151426412,0.404377464,2
5.425114368,-3.172828225,0.411700501,2
5.462814215,-3.17403945,0.425740458,2
5.46338422,-3.135461481,0.303623987,2
5.463650619,-3.156526001,0.36419402,2
5.46555461,-3.193596828,0.464327784,2
5.466231009,-3.159481293,0.37737311,2
5.469163941,-3.173133087,0.439879236,2
5.474336896,-3.159702533,0.427640557,2
5.859198512,-3.211264953,0.531928112,2
5.870522193,-3.212503832,0.529938967,2
5.882981529,-3.203786668,0.529401204,2
5.883704062,-3.17999367,0.495192038,2
10.697023,-3.1568535,0.392284792,2
10.69842465,-3.142115843,0.359548716,2
10.7035354,-3.157042597,0.375174073,2
10.70372193,-3.17430456,0.425485748,2
10.70409528,-3.153979788,0.366867629,2
10.71686056,-3.208814598,0.509955276,2
10.76148959,-3.200212631,0.500036015,2
11.10161544,-3.16057278,0.399287117,2
11.11382428,-3.172617726,0.397796225,2
11.13249893,-3.188215574,0.448046744,2
11.15949582,-3.213437605,0.522695333,2
11.16425584,-3.20483909,0.499721255,2
11.16437134,-3.213127161,0.523167234,2
11.45396599,-3.158816674,0.397173538,2
11.45456904,-3.149901924,0.366399435,2
11.46447814,-3.160714363,0.37321581,2
11.47128161,-3.152284436,0.343399311,2
11.48465019,-3.199543996,0.489405634,2
11.50892828,-3.183857637,0.438528531,2
11.50933439,-3.148014921,0.333017871,2
11.50983219,-3.170820479,0.400913073,2
11.51310053,-3.178328348,0.416047935,2
11.51914299,-3.156372496,0.3569218,2
11.52168588,-3.209690834,0.515665887,2
11.54322635,-3.198282088,0.472125425,2
11.5461161,-3.196440872,0.464302148,2
11.5819099,-3.194755807,0.460767114,2
11.58751191,-3.189316828,0.454394715,2
11.59543417,-3.199939079,0.485631213,2
11.59955988,-3.150585238,0.344449332,2
11.60745219,-3.151550365,0.344912939,2
11.61294854,-3.157156169,0.360526686,2
11.61569276,-3.212224361,0.516830064,2
11.62417652,-3.199780397,0.480656516,2
11.62392662,-3.15353433,0.34681502,2
11.62454678,-3.159450893,0.361468694,2
11.65454133,-3.206632672,0.506444591,2
11.6891926,-3.166565505,0.391541832,2
11.6911214,-3.178452977,0.420845885,2
11.71037732,-3.150299664,0.333838244,2
11.71892838,-3.142330717,0.32110659,2
11.72154176,-3.194286253,0.468129799,2
11.73483623,-3.128042868,0.286859326,2
11.73741034,-3.145836169,0.338629109,2
11.73920913,-3.194620348,0.477838354,2
11.73888252,-3.159408517,0.37526071,2
11.73899572,-3.137354757,0.300528348,2
11.73931454,-3.118389945,0.258025984,2
11.74812802,-3.140484798,0.309291376,2
11.75056902,-3.090648027,0.170555255,2
11.75092741,-3.114841055,0.228198517,2
11.76009497,-3.152801344,0.347352763,2
11.76132953,-3.174973112,0.413291963,2
11.76449699,-3.189025449,0.449918638,2
11.76670942,-3.127110224,0.266736423,2
11.76634556,-3.057069776,0.052302477,2
11.76983882,-3.039324453,0.05959558,2
11.77098301,-3.037692557,0.05226599,2
11.77256068,-3.147241247,0.318009397,2
11.78616513,-3.045858753,0.01804604,2
11.78951987,-3.107516334,0.202675816,2
11.79091603,-3.025104244,0.018496626,1
11.79787416,-3.056444314,0.040970207,2
11.80458036,-3.161577671,0.285207069,2
11.80499291,-3.173591666,0.38678274,2
11.80592219,-3.059176183,0.024833264,1
11.80928191,-2.96767168,0.018861548,1
11.81173935,-3.13033873,0.239250897,2
11.82162277,-2.914189737,0.074426673,1
11.82431389,-3.122402545,0.246525782,2
11.82769262,-2.914050666,0.018742619,1
11.83760224,-3.12584791,0.263088837,2
11.8475513,-3.207002826,0.498988376,2
11.84825166,-3.142535319,0.322155363,2
11.85118874,-3.194858849,0.471129955,2
11.85436749,-3.20373663,0.492614712,2
11.85382118,-3.131940036,0.286480521,2
11.85431407,-3.169582466,0.392966408,2
11.85328378,-3.007145308,0.019251827,1
11.85422506,-3.188090966,0.275799575,2
11.85471978,-3.149247059,0.344114157,2
11.85376721,-2.868653036,0.017631243,1
11.85921349,-3.144088667,0.32260974,2
11.86618399,-3.168434895,0.394391887,2
11.87369268,-3.199395724,0.472039567,2
11.88236176,-3.144865744,0.324489217,2
11.89074539,-3.183475436,0.430950772,2
11.90409992,-3.190727338,0.453376847,2
11.91845054,-3.208745747,0.511457042,2
11.92354934,-3.214678058,0.518283252,2
11.93432531,-3.198967991,0.468913895,2
11.94002831,-3.212160937,0.52018054,2
11.94671352,-3.200611962,0.484989899,2
11.95296791,-3.175234,0.407792058,2
11.96115489,-3.182417353,0.437070726,2
11.96918526,-3.181325305,0.430695798,2
11.96980746,-3.202077616,0.486381233,2
11.9896347,-3.205702302,0.494622199,2
12.00181831,-3.21459647,0.516078205,2
12.03142975,-3.207249123,0.497419517,2
12.39525587,-3.186006276,0.463509172,2
12.39983652,-3.173638284,0.399515303,2
12.40144304,-3.151652337,0.360911506,2
12.40278808,-3.200781716,0.474732541,2
12.40490318,-3.12291134,0.302274085,2
12.40557052,-3.122302951,0.279322074,2
12.40785524,-3.122870363,0.248553103,2
12.41110261,-3.086542539,0.153775768,2
12.4181625,-3.174037951,0.399945593,2
12.41721659,-3.040056745,0.055558751,2
12.4175363,-3.048755903,0.043849401,2
12.4199124,-3.026796146,0.030145151,1
12.42859938,-3.083107624,0.124906284,2
12.42987816,-3.209796686,0.503463294,2
12.42903841,-3.101434226,0.172288832,2
12.42975079,-3.146661132,0.317845475,2
12.42882111,-3.041012617,0.024272256,1
12.4299865,-3.163238144,0.366203306,2
12.42946223,-3.055919405,0.049677966,2
12.43304435,-3.08447632,0.140518703,2
12.43929777,-3.128782347,0.263595695,2
12.44535174,-3.10165544,0.188838561,2
12.45643086,-3.196687978,0.470648041,2
12.46628576,-3.099160393,0.175584264,2
12.46707509,-3.06299837,0.073001742,2
12.46890777,-3.06142059,0.065670223,2
12.47285802,-3.074822071,0.115477653,2
