X,Y,Z,Slice_Index,Adjusted_X,Adjusted_Y,Adjusted_Z
-0.21252799034118652,-3.1595027446746826,0.2880849242210388,0.0,-0.21252799034118652,-3.1595027446746826,0.2880849242210388
-0.21102698147296906,-3.2462029457092285,0.5341789722442627,0.0,-0.21102698147296906,-3.2462029457092285,0.5341789722442627
-0.20823203027248383,-3.0916121006011963,0.08251898735761642,0.0,-0.20823203027248383,-3.0916121006011963,0.08251898735761642
-0.20735199749469757,-3.168566942214966,0.3261711299419403,0.0,-0.20735199749469757,-3.168566942214966,0.3261711299419403
-0.20704501867294312,-3.142616033554077,0.2695309817790985,0.0,-0.20704501867294312,-3.142616033554077,0.2695309817790985
-0.20553000271320343,-3.1233410835266113,0.1948239654302597,0.0,-0.20553000271320343,-3.1233410835266113,0.1948239654302597
-0.19773901998996735,-3.1520049571990967,0.3266599774360657,0.0,-0.19773901998996735,-3.1520049571990967,0.3266599774360657
-0.1973550021648407,-3.208833932876587,0.49658203125,0.0,-0.1973550021648407,-3.208833932876587,0.49658203125
-0.13656699657440186,-3.118367910385132,0.23681601881980896,0.0,-0.13656699657440186,-3.118367910385132,0.23681601881980896
-0.1148189902305603,-3.1633682250976562,0.37109288573265076,0.0,-0.1148189902305603,-3.1633682250976562,0.37109288573265076
-0.11370798200368881,-3.1315929889678955,0.2763669788837433,0.0,-0.11370798200368881,-3.1315929889678955,0.2763669788837433
-0.1098329946398735,-3.060206890106201,0.06884700804948807,0.0,-0.1098329946398735,-3.060206890106201,0.06884700804948807
-0.10936500132083893,-3.0983409881591797,0.18212810158729553,0.0,-0.10936500132083893,-3.0983409881591797,0.18212810158729553
-0.10621899366378784,-3.1508829593658447,0.3339839279651642,0.0,-0.10621899366378784,-3.1508829593658447,0.3339839279651642
-0.09963200241327286,-3.2036960124969482,0.48730403184890747,0.0,-0.09963200241327286,-3.2036960124969482,0.48730403184890747
-0.004454008769243956,-3.0369691848754883,-0.0014650060329586267,0.0,-0.004454008769243956,-3.0369691848754883,-0.0014650060329586267
0.0005250056856311858,-3.1014318466186523,0.18945294618606567,0.0,0.0005250056856311858,-3.1014318466186523,0.18945294618606567
0.0031950122211128473,-3.1203432083129883,0.24706988036632538,0.0,0.0031950122211128473,-3.1203432083129883,0.24706988036632538
0.003671004669740796,-3.1539740562438965,0.34277305006980896,0.0,0.003671004669740796,-3.1539740562438965,0.34277305006980896
0.008702002465724945,-3.186924934387207,0.4399409592151642,0.0,0.008702002465724945,-3.186924934387207,0.4399409592151642
0.029502004384994507,-3.1954848766326904,0.46093687415122986,0.0,0.029502004384994507,-3.1954848766326904,0.46093687415122986
0.0323529988527298,-3.1680030822753906,0.3837890028953552,0.0,0.0323529988527298,-3.1680030822753906,0.3837890028953552
-0.21569499373435974,-3.4467079639434814,1.1313470602035522,0.0,-0.21569499373435974,-3.4467079639434814,1.1313470602035522
-0.22849898040294647,-3.4069128036499023,0.9931640625,0.0,-0.22849898040294647,-3.4069128036499023,0.9931640625
-0.21380901336669922,-3.4271140098571777,1.0537101030349731,0.0,-0.21380901336669922,-3.4271140098571777,1.0537101030349731
-0.21254800260066986,-3.269979953765869,0.6098629832267761,0.0,-0.21254800260066986,-3.269979953765869,0.6098629832267761
-0.21249297261238098,-3.3662638664245605,0.8979488611221313,0.0,-0.21249297261238098,-3.3662638664245605,0.8979488611221313
-0.21231497824192047,-3.355195999145508,0.8403319120407104,0.0,-0.21231497824192047,-3.355195999145508,0.8403319120407104
-0.2120400220155716,-3.3164291381835938,0.744140088558197,0.0,-0.2120400220155716,-3.3164291381835938,0.744140088558197
-0.21171899139881134,-3.2814741134643555,0.6293939352035522,0.0,-0.21171899139881134,-3.2814741134643555,0.6293939352035522
-0.2037699818611145,-3.343400001525879,0.8793940544128418,0.0,-0.2037699818611145,-3.343400001525879,0.8793940544128418
-0.19527602195739746,-3.2661421298980713,0.6684569716453552,0.0,-0.19527602195739746,-3.2661421298980713,0.6684569716453552
-0.16890999674797058,-3.4022421836853027,1.05908203125,0.0,-0.16890999674797058,-3.4022421836853027,1.05908203125
-0.11500699818134308,-3.311237096786499,0.7939451932907104,0.0,-0.11500699818134308,-3.311237096786499,0.7939451932907104
-0.11398998647928238,-3.2718348503112793,0.6782220005989075,0.0,-0.11398998647928238,-3.2718348503112793,0.6782220005989075
-0.11184300482273102,-3.3856000900268555,1.0092768669128418,0.0,-0.11184300482273102,-3.3856000900268555,1.0092768669128418
-0.10512900352478027,-3.392707109451294,1.02978515625,0.0,-0.10512900352478027,-3.392707109451294,1.02978515625
-0.10507000237703323,-3.2905449867248535,0.7373039126396179,0.0,-0.10507000237703323,-3.2905449867248535,0.7373039126396179
-0.10379599779844284,-3.256704092025757,0.6406250596046448,0.0,-0.10379599779844284,-3.256704092025757,0.6406250596046448
-0.07832099497318268,-3.386500835418701,1.0141600370407104,0.0,-0.07832099497318268,-3.386500835418701,1.0141600370407104
-0.06809800118207932,-3.3533639907836914,0.9174800515174866,0.0,-0.06809800118207932,-3.3533639907836914,0.9174800515174866
0.003815998090431094,-3.348060131072998,0.8953640460968018,0.0,0.003815998090431094,-3.348060131072998,0.8953640460968018
0.004146002698689699,-3.350727081298828,0.9077141284942627,0.0,0.004146002698689699,-3.350727081298828,0.9077141284942627
0.004916003439575434,-3.3982350826263428,1.0463858842849731,0.0,0.004916003439575434,-3.3982350826263428,1.0463858842849731
0.005198998376727104,-3.2888169288635254,0.7309569716453552,0.0,0.005198998376727104,-3.2888169288635254,0.7309569716453552
