k,21.0,0.07816854119,-2.803366899,0.0009537650039
k,22.0,0.01591101103,-2.318764687,-0.001791866962
k,23.0,-0.04394178092,2.749711514,0.04512957484
k,24.0,0.09078839421,3.271123171,0.01716237143
k,25.0,0.033868823199999995,-1.790575504,0.01286849193
k,26.0,0.04622162879,-1.281439781,0.005182329564999999
k,27.0,0.06648340076,-0.8487614989,-0.001153674675
k,28.0,0.06915573031000001,-0.3675725758,0.001095871674
k,29.0,0.05227049813,0.0347668156,2.369231152e-05
k,210.0,0.03759115189,0.6987864971,0.005058716517
k,211.0,0.005836847238,1.060009599,0.0013407355869999998
k,212.0,0.5310275554999999,-2.8691117760000004,0.016818799080000002
k,213.0,0.501460731,-2.259472132,0.01772472821
k,214.0,0.3962834775,2.116264105,0.04215091839
k,215.0,0.3950212896,2.662917376,0.05542723835
k,216.0,0.3292316198,3.162970543,0.04775371403
k,217.0,0.4324606061,-1.7335779669999998,0.0248768907
k,218.0,0.4992107451,-1.41458571,0.02345329337
k,219.0,0.4741706252,-0.8341811298999999,0.020231781530000003
k,220.0,0.4984275103,-0.30558502670000004,0.01952296309
k,221.0,0.4595578015,0.04985062778,0.02082146518
k,222.0,0.4964792132,0.6150103807,0.01996064931
k,223.0,0.4570678771,1.230204701,0.01372595504
k,224.0,0.5201554894,1.481652737,0.03559587896
k,225.0,5.130113125,-2.249889135,0.0251381807
k,226.0,5.1551256180000005,-1.601065636,0.02165860496
k,227.0,5.079246998,2.764475346,0.05032848939
k,228.0,5.153394699,-1.073059201,0.020998023450000004
k,229.0,5.154350281,-0.6801531315,0.02009893022
k,230.0,5.153567791,-0.1857997775,0.01830353215
k,231.0,5.147544861,0.2993268073,0.0215075314
k,232.0,5.136834145,0.7003070712,0.02281074412
k,233.0,5.134492397,1.299161673,0.0209418647
k,234.0,5.138602257,1.874401927,0.01707854494
k,235.0,5.092672348,2.221207142,0.03793527931
k,236.0,5.475969791,-2.252169132,0.02353922836
k,237.0,5.472741127000001,-1.6785758730000002,0.02098613232
k,238.0,5.441266537000001,2.666302919,0.04089289904
k,239.0,5.388251305,3.081442356,0.04182292894
k,240.0,5.457386971,-1.406328559,0.02110444568
k,241.0,5.470143318,-0.8238921762,0.01912365668
k,242.0,5.470879555,-0.3616493642000001,0.01838814467
k,243.0,5.458260536,0.06077340990000001,0.01807142422
k,244.0,5.465609074,0.5793467760000001,0.01938387007
k,245.0,5.469724655,1.139612317,0.01624653116
k,246.0,5.479491234,1.478694201,0.027544179930000003
k,247.0,5.499900818,2.116546631,0.02826348506
k,248.0,5.983759403,-2.289387226,0.02334491909
k,249.0,5.975211142999999,-1.864171743,0.02515189908
k,250.0,5.9827394489999985,2.5958428380000003,0.03328699619
k,251.0,5.971485137999999,3.11430335,0.02232990041
k,252.0,5.960519314,-1.483780265,0.02097993344
k,253.0,5.968426704,-0.8996752501,0.02058131807
k,254.0,5.9815430639999985,-0.419901222,0.01861780323
k,255.0,5.97422123,0.04515134916,0.02011968754
