k,31.0,-0.09686101228,-3.136053085,0.27914321420000004
k,32.0,-0.1261012554,-3.302302361,0.7501454948999999
k,33.0,-0.08259315789,-3.459014416,1.216055393
k,34.0,-0.09201287478,-3.637259245,1.740540385
k,35.0,-0.09497472644,-3.809909344,2.256233454
k,36.0,-0.1116155237,-3.992703676,2.789227247
k,37.0,-0.09734980762,-4.151140213,3.263173103
k,38.0,-0.06529225409,-4.305009842,3.729141235
k,39.0,-0.1734967232,-4.465072632,4.206225395
k,310.0,0.2411647439,-3.105194092,0.2115541399
k,311.0,0.31025263670000003,-3.327079773,0.8552979826999999
k,312.0,0.3941816688000001,-3.462355614,1.248411536
k,313.0,0.385409236,-3.628293037,1.741639495
k,314.0,0.3775513768,-3.792331934,2.227493286
k,315.0,0.375877589,-3.959420681,2.71854043
k,316.0,0.3742245436,-4.123893261,3.201452017
k,317.0,0.3948091865,-4.281911373,3.696513176
k,318.0,0.33029130100000004,-4.469762325,4.233808517
k,319.0,4.993209362,-3.2193536760000003,0.5536631942
k,320.0,4.904266357,-3.380905867,1.014516592
k,321.0,4.666749954,-3.555860519,1.542145967
k,322.0,4.796318053999999,-3.732057571,2.055858135
k,323.0,4.846594334,-3.887599468,2.512570381
k,324.0,4.850578785,-4.063758373,3.0343070030000003
k,325.0,4.855276108,-4.227134705,3.513809681
k,326.0,4.834517479,-4.35887146,3.939908028
k,327.0,4.863732338,-4.484781742,4.320861816
k,328.0,5.406483173,-3.24576664,0.6344272494
k,329.0,5.364264011,-3.389618397,1.0461851359999998
k,330.0,5.467831612,-3.535164833,1.475387096
k,331.0,5.168159485,-3.948740005,2.696476698
k,332.0,5.248768806,-4.074286938,3.071537495
k,333.0,5.336455345,-4.228499889,3.5242280960000003
k,334.0,5.349181652,-4.352624416,3.925432682
k,335.0,5.315538883,-4.478173733,4.328344345
k,336.0,5.820144176,-3.305087328,0.8032393456
k,337.0,5.836765289,-3.453004837,1.23344481
k,338.0,5.834225655,-3.632367849,1.76263833
k,339.0,5.947230816,-3.761708498,2.144119978
k,340.0,6.082247734,-3.876155376,2.505593061
k,341.0,5.645386696,-4.3164463039999985,3.80223608
k,342.0,5.758764267,-4.481311321000001,4.287950516
k,343.0,6.221228599999999,-3.362040997,0.9708219767
k,344.0,6.292433262,-3.511661053,1.40877831
k,345.0,6.291427135,-3.690643549,1.938107967
k,346.0,6.295393467,-3.858062744,2.435818195
k,347.0,6.409779549,-4.03068924,2.943552732
k,348.0,6.425247669,-4.208484173,3.467937469
k,349.0,6.406918049,-4.330189705,3.855229616
k,350.0,6.4181766510000005,-4.481775283999999,4.294278145
k,351.0,6.930207253,-3.4449894430000003,1.207861543
k,352.0,6.891846657,-3.619556904,1.725956798
k,353.0,6.902382374,-3.785118818,2.211205721
k,354.0,6.886212826,-3.944890738,2.672977448
k,355.0,6.87113142,-4.109521389,3.166197062
