Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
7.24038028717041,0.10924303531646727,0.03429621458053589,2
7.248514175415039,0.12386858463287355,0.05280880257487297,2
7.386070251464844,0.09051394462585448,0.025058846920728683,2
7.393688201904298,0.09510302543640137,0.019658274948596958,2
7.4008731842041025,0.11084258556365968,0.03914868831634522,2
7.418719291687013,0.11774718761444093,0.03517746552824974,2
7.45826530456543,0.25041651725769043,0.045156709849834435,2
7.526098251342771,0.2499312162399292,0.04200875386595726,2
7.546854019165039,0.08723151683807373,0.023567847907543186,2
7.563224792480469,0.11402857303619385,0.04497044160962105,2
7.603524684906006,0.2480050325393677,0.04176157712936402,2
7.713376522064209,0.09077703952789308,0.0254695825278759,2
7.725485801696777,0.11201298236846924,0.0415201261639595,2
7.237386703491211,0.5215855836868286,0.014804077334702015,2
7.242621421813965,0.4207375049591065,0.013923389837145805,2
7.243087768554687,0.2586357593536377,0.026797229424119,2
7.243577003479004,0.3843017816543579,0.016889888793230057,2
7.244074821472168,0.31535351276397705,0.02477792650461197,2
7.24494743347168,0.481163501739502,0.014824694022536278,2
7.24641227722168,0.4644304513931274,0.018256604671478268,2
7.256619453430176,0.4532389640808106,0.01872413232922554,2
7.2663373947143555,0.4140255451202393,0.013854488730430605,2
7.266808032989503,0.287919282913208,0.010086149908602238,2
7.276874542236327,0.3761436939239502,0.015815619379281998,2
7.284200668334961,0.2571446895599365,0.03203755244612694,2
7.284581184387207,0.33328139781951904,0.012908527627587318,2
7.285548210144043,0.3983211517333984,0.017228111624717712,2
7.294271469116211,0.4610104560852051,0.013712276704609394,2
7.296868324279785,0.3264331817626953,0.01629459485411644,2
7.299975395202638,0.2732065916061401,0.021226901561021805,2
7.301389694213867,0.37075459957122797,0.016718795523047447,2
7.301836013793945,0.2516293525695801,0.05054206773638725,2
7.302706718444824,0.2549867630004883,0.0231912974268198,2
7.306239128112793,0.33123350143432617,0.012841066345572472,2
7.309398651123048,0.3493446111679077,0.01476378459483385,2
7.316775321960449,0.4256484508514404,0.013679146766662598,2
7.317258834838867,0.3258707523345947,0.01671762205660343,2
7.318534851074219,0.3070617914199829,0.011363384313881396,2
