x,y,z
0.07816854119,-2.803366899,0.0009537650039
0.01591101103,-2.318764687,-0.001791866962
-0.04394178092,2.749711514,0.04512957484
0.09078839421,3.271123171,0.01716237143
0.0338688232,-1.790575504,0.01286849193
0.04622162879,-1.281439781,0.005182329565
0.06648340076,-0.8487614989,-0.001153674675
0.06915573031,-0.3675725758,0.001095871674
0.05227049813,0.0347668156,2.369231152e-05
0.03759115189,0.6987864971,0.005058716517
0.005836847238,1.060009599,0.001340735587
0.5310275555,-2.869111776,0.01681879908
0.501460731,-2.259472132,0.01772472821
0.3962834775,2.116264105,0.04215091839
0.3950212896,2.662917376,0.05542723835
0.3292316198,3.162970543,0.04775371403
0.4324606061,-1.733577967,0.0248768907
0.4992107451,-1.41458571,0.02345329337
0.4741706252,-0.8341811299,0.02023178153
0.4984275103,-0.3055850267,0.01952296309
0.4595578015,0.04985062778,0.02082146518
0.4964792132,0.6150103807,0.01996064931
0.4570678771,1.230204701,0.01372595504
0.5201554894,1.481652737,0.03559587896
5.130113125,-2.249889135,0.0251381807
5.155125618,-1.601065636,0.02165860496
5.079246998,2.764475346,0.05032848939
5.153394699,-1.073059201,0.02099802345
5.154350281,-0.6801531315,0.02009893022
5.153567791,-0.1857997775,0.01830353215
5.147544861,0.2993268073,0.0215075314
5.136834145,0.7003070712,0.02281074412
5.134492397,1.299161673,0.0209418647
5.138602257,1.874401927,0.01707854494
5.092672348,2.221207142,0.03793527931
5.475969791,-2.252169132,0.02353922836
5.472741127,-1.678575873,0.02098613232
5.441266537,2.666302919,0.04089289904
5.388251305,3.081442356,0.04182292894
5.457386971,-1.406328559,0.02110444568
5.470143318,-0.8238921762,0.01912365668
5.470879555,-0.3616493642,0.01838814467
5.458260536,0.0607734099,0.01807142422
5.465609074,0.579346776,0.01938387007
5.469724655,1.139612317,0.01624653116
5.479491234,1.478694201,0.02754417993
5.499900818,2.116546631,0.02826348506
5.983759403,-2.289387226,0.02334491909
5.975211143,-1.864171743,0.02515189908
5.982739449,2.595842838,0.03328699619
5.971485138,3.11430335,0.02232990041
5.960519314,-1.483780265,0.02097993344
5.968426704,-0.8996752501,0.02058131807
5.981543064,-0.419901222,0.01861780323
5.97422123,0.04515134916,0.02011968754
5.996110439,0.5776298046,0.01977576502
5.980083942,1.25411129,0.01607047208
5.964737892,1.405785441,0.02242453955
5.971333027,2.048381329,0.02086518891
6.505100727,-2.127914667,0.02724473923
6.484008789,-1.49897182,0.02066741884
6.401592255,2.957251072,0.04252227396
6.467726707,-0.9625601768,0.02035458386
6.462082386,-0.5252537727,0.01932361349
6.493221283,-0.1166647896,0.01925946772
6.483177662,0.5570454597,0.01715408824
6.509137154,0.9501256943,0.02050336078
6.453405857,1.35099411,0.01894870773
6.450050354,2.070035219,0.02193755284
6.534461021,2.407024384,0.01898433268
6.951318741,-2.254021406,0.02331162617
6.984608173,-1.623769522,0.02239741385
6.985527039,2.794916868,0.0385311842
6.954517841,-1.157325387,0.02168869041
6.96743536,-0.6830336452,0.01908110641
6.988138676,-0.1388780028,0.0176611077
7.003378391,0.3827991188,0.01929645799
6.985022068,0.7020301223,0.02191403136
6.960257053,1.356541038,0.01957988925
6.960385799,1.976194263,0.01378804259
6.987147331,2.263205051,0.02824570797
7.471031189,-2.252655506,0.0232920181
7.498626709,-1.541796207,0.02039412782
7.539351463,2.769863605,0.04293308407
7.474586487,3.118834019,0.02529685572
7.480875015,-1.131605744,0.02075183392
7.498730183,-0.6521172523,0.02005511709
7.460547447,-0.1524940282,0.01800533384
7.453213692,0.3885501325,0.01765469089
7.502082825,0.5827727318,0.02308346331
7.476789474,1.308134317,0.02201437019
7.496676445,2.050673962,0.01502072345
7.446146965,2.158775091,0.03444360197
8.018957138,-2.249966145,0.02206988633
7.987795353,-1.598307133,0.02258710749
7.987118721,2.840761185,0.04837045074
7.976574898,-1.110576391,0.02277000621
7.987174034,-0.6419594884,0.02066357248
7.994200706,-0.1594664603,0.01975221932
7.99030304,0.3605099618,0.01930069551
8.01581192,0.7451525331,0.02874182537
7.959866524,1.336696625,0.01857575774
8.027551651,2.04080534,0.01519413665
7.921890259,2.115546465,0.03864484653
8.399093628,-2.295255899,0.02747216448
8.460074425,-1.619711518,0.02388988063
8.467796326,2.706087589,0.01992288232
8.454658508,-1.037960768,0.02624893747
8.503348351,-0.7256636024,0.02284100279
8.425489426,-0.1344596148,0.02169549093
8.496860504,0.3317762315,0.02135456353
8.423787117,0.7136819363,0.02340480499
8.460716248,1.248933554,0.02214086801
8.491399765,1.925718665,0.02033782005
8.41365242,2.271884441,0.03462863341
8.979735374,-2.359579563,0.02318696305
8.979388237,-1.680384278,0.02114898153
8.991183281,2.719285965,0.01873491146
8.996434212,-1.009124756,0.02321206778
8.951398849,-0.7059153914,0.02113624848
8.998650551,-0.1969944835,0.01875501685
9.025503159,0.2908149064,0.0188625399
