x,y,z,cluster
2.379732933,-3.148544986,0.339699872,2
2.3846780830000003,-3.169366048,0.4129419349999999,2
2.403671971,-3.1479999710000013,0.343605924,2
2.404900016,-3.2073199439999995,0.5081569349999999,2
2.4055439380000005,-3.1374109519999998,0.31430905300000034,2
2.410854932,-3.193241876,0.4739769869999997,2
2.412849,-3.1722721110000003,0.40903611,2
2.414744159,-3.179001008,0.4271020849999998,2
2.416456965,-3.135151995,0.2972201030000001,2
2.4164901619999997,-3.1479679120000004,0.332375938,2
2.4168319040000004,-3.165658038,0.3924339659999998,2
2.416959916,-3.216924891,0.5394069459999999,2
2.4244389180000003,-3.2098940419999997,0.5164578930000003,2
2.4264300290000005,-3.158100137,0.369973085,2
2.4331300490000003,-3.174210927,0.4178247849999999,2
2.4391479480000005,-3.185767194,0.454445816,2
2.44377,-3.14457004,0.3245629240000001,2
2.447565095,-3.188851972,0.454445816,2
2.448895003,-3.1851471460000003,0.4490750219999999,2
2.450337007,-3.144739206,0.3250517769999999,2
2.452296968000001,-3.17710312,0.4329619599999999,2
2.462921913,-3.222614007,0.5560088619999999,2
2.472148964,-3.215372838,0.5267119909999998,2
2.474762851,-3.138000077,0.3118681969999997,2
2.479424921,-3.202091032,0.486672851,2
2.487063995,-3.162170808,0.3836448370000001,2
2.48775703,-3.1268990119999995,0.284524011,2
2.4998339819999997,-3.15832592,0.36704405700000003,2
2.5125700909999997,-3.20781289,0.5145049809999998,2
2.520158006,-3.19940393,0.4861839980000002,2
2.53157603,-3.212768045,0.5345240960000001,2
2.5357999500000004,-3.220718848,0.5452659109999998,2
2.5359659330000004,-2.965357974,-0.001465006000000324,1
2.700898022,-3.177930078,0.481302058,2
2.7013379910000004,-3.1679210889999996,0.4344271559999997,2
2.7019068790000005,-3.143030038,0.3729030219999998,2
2.702905959000001,-3.147956998,0.41001290699999937,2
2.7032110950000003,-3.188155072,0.4905791309999998,2
2.7106930530000004,-3.211946999,0.5276878789999999,2
2.72382502,-3.1814621,0.4251489449999999,2
2.7278829580000004,-3.160656045,0.375345015,2
2.730953867,-3.1612431240000003,0.3821810049999999,2
2.732071181,-3.1911150219999995,0.460794089,2
2.739848952,-3.162633969,0.3826691760000001,2
2.7558369590000003,-3.166315148,0.3895049380000002,2
2.7615899680000005,-3.145985895,0.33335205300000026,2
2.761778006,-3.1612399410000003,0.3792508399999999,2
2.76180711,-3.143232855,0.32163389600000003,2
2.7622079700000004,-3.2218818639999998,0.5481960750000001,2
2.7626420260000004,-3.2163741910000003,0.5374540330000002,2
2.784714098,-3.191094104,0.472513156,2
2.7876269820000004,-3.158422099,0.3763209030000001,2
2.789500996,-3.1786569910000004,0.4329619599999999,2
2.7935962240000003,-3.135340942,0.295755134,2
2.794824041,-3.194658869,0.4783721209999998,2
2.7972899090000003,-3.176496942,0.4217310640000005,2
2.800213025,-3.170147077,0.4051300569999998,2
2.802632963,-3.1481709560000004,0.343605924,2
2.808654045,-3.1905511360000003,0.4622590580000006,2
2.8166080310000003,-3.21714999,0.5296410189999994,2
2.8197050880000005,-3.1689081180000005,0.3948759590000004,2
2.823167989,-3.221822065,0.5472199599999998,2
2.826227984,-3.196087003,0.4744660680000001,2
2.8328568360000004,-3.1910670469999998,0.4642119699999998,2
2.835191964,-3.1877869539999995,0.4466339390000005,2
2.8370159550000005,-3.173384878,0.4202658680000002,2
2.85176614,-3.157571948,0.35776607399999993,2
2.852370045,-3.1763220910000003,0.4271020849999998,2
2.8529578060000005,-3.173252092,0.41538392799999996,2
2.8577108250000003,-3.21414502,0.53989489,2
2.862444973,-3.1362470260000013,0.3094271130000001,2
2.8670679340000005,-3.1920229260000004,0.460794089,2
2.8687659610000003,-3.157175863,0.3787628969999999,2
2.8693428080000003,-3.1939328639999998,0.4788600639999998,2
2.8763820689999995,-3.196909868,0.4847199389999999,2
2.876765194,-3.156765909,0.3733909659999999,2
2.8767670130000003,-3.187590048,0.456399183,2
2.876797026,-3.1695829630000003,0.4124539909999998,2
2.8771260360000013,-3.130127036,0.2874539489999999,2
2.8772369939999995,-3.159573974,0.37827404299999995,2
2.879567802,-3.19161911,0.4744660680000001,2
2.88191498,-3.148513154,0.3382349029999998,2
2.8836559810000004,-3.152805059,0.356302015,2
2.8882759860000005,-3.1777570460000004,0.4295438509999998,2
2.900259034,-3.2015569310000003,0.4974151209999997,2
2.901839053,-3.141766067,0.33042302599999984,2
2.9024261319999995,-3.204844072,0.5091341869999997,2
2.9029738750000003,-3.193457881,0.475442183,2
2.903578917,-3.212206887,0.5193880579999999,2
2.909919004,-3.188808999,0.4588409490000001,2
2.9217601710000003,-3.170343982,0.3973170429999999,2
2.9314840330000003,-3.183229931,0.437355956,2
2.9405510130000003,-3.208878136,0.5105977919999998,2
2.952155029,-3.140523015,0.3289580569999997,2
2.9527571139999984,-3.1284490189999996,0.2825710990000003,2
2.9545501830000003,-3.1982031689999992,0.4900911869999998,2
2.9610060039999997,-3.168925171,0.3948759590000004,2
2.9702080439999996,-3.21051409,0.5242699980000001,2
2.97713089,-3.2193712039999998,0.5467311069999996,2
2.977625883,-3.142523904,0.32407498,2
2.9876089510000012,-3.191795097,0.4700709350000001,2
2.990525019,-3.189945867,0.4646999139999999,2
2.991796947,-3.222254075,0.5530789250000001,2
2.991808998,-3.182426847,0.4485868509999997,2
2.99202091,-3.1488498939999996,0.354347966,2
2.9924179040000003,-3.165851079,0.39194602200000017,2
2.996728,-3.18593113,0.4476100539999999,2
3.102617967,-3.1738159789999996,0.477883949,2
3.103516093,-3.175617915,0.44614508500000016,2
3.106832111,-3.155445095,0.3914580780000001,2
3.10692306,-3.132247978,0.3123561409999997,2
3.107033791,-3.1616940060000003,0.39536390299999996,2
3.1072668489999997,-3.180761107,0.4568880369999999,2
3.112634005,-3.1697539480000003,0.4109890220000001,2
3.1158888589999996,-3.154771159,0.3606960119999998,2
3.1170500560000005,-3.157633112,0.3655790889999999,2
3.1253539700000004,-3.1312718630000003,0.2947781089999999,2
3.126071107,-3.179466896,0.4207551759999999,2
3.131076966,-3.1950990639999994,0.4837429139999998,2
3.1344868889999997,-3.1825528119999995,0.4388211519999994,2
3.15160608,-3.20710212,0.5110870999999999,2
3.1527920610000004,-3.1611328480000003,0.3855982040000001,2
3.158347027,-3.165377914,0.38999311,2
3.1672089160000003,-3.22010312,0.5442900230000001,2
3.167787128,-3.19071007,0.4559110120000003,2
3.1722211419999997,-3.134260008,0.3025908960000001,2
3.174447812,-3.132358027,0.2908718299999997,2
3.1776269510000006,-3.1315681310000003,0.2913600009999999,2
3.1798679460000008,-3.186810839,0.4578641519999998,2
3.1820780180000003,-3.1630880339999994,0.3860870570000003,2
3.1870729630000003,-3.1523969239999996,0.35288390700000005,2
3.191993102,-3.155900979,0.3641138930000001,2
3.2002128870000006,-3.21438399,0.5291530750000002,2
3.2035318610000005,-3.225033945,0.5564970330000005,2
3.2106079569999997,-3.2055030010000003,0.5018088900000002,2
3.2116261360000005,-3.166100962,0.3987820119999996,2
3.21982796,-3.202764058,0.5096221309999998,2
3.2218679560000005,-3.1856080319999998,0.4412629180000003,2
3.2218800069999998,-3.145781032,0.3318879939999999,2
3.221898197,-3.1676009460000003,0.4046409769999999,2
3.2219629989999996,-3.1270850040000004,0.27622305300000005,2
3.24196688,-3.136969165,0.3113800259999999,2
3.261043986,-3.163057111,0.3958520749999999,2
3.2660421139999998,-3.18319105,0.4441919449999998,2
3.2700038730000003,-3.190080927,0.4603059180000002,2
3.279443973,-3.1492639419999997,0.3328641100000003,2
3.2800160450000004,-3.155194984,0.3558129350000001,2
3.2822420340000003,-3.2194421439999994,0.5545438930000002,2
3.2871689940000004,-3.218443974,0.5491731000000002,2
3.291585045,-3.206323138,0.5164578930000003,2
3.2931459660000004,-3.190861046,0.454445816,2
3.295929019,-3.173069965,0.3992699559999997,2
3.302431907,-3.147605933,0.34702380499999985,2
3.3050758080000007,-3.2153489639999995,0.5320830120000001,2
3.3078841000000003,-3.214876026,0.532570956,2
3.3204198930000004,-3.191963808,0.4730011000000001,2
3.3220060510000007,-3.193820087,0.4603059180000002,2
3.3257900039999995,-3.211781016,0.5276878789999999,2
3.3280068980000004,-3.183555985,0.4397979490000001,2
3.335651883,-3.13913399,0.3074728359999994,2
3.33694382,-3.2240860239999996,0.5545438930000002,2
3.33694814,-3.188759886,0.456399183,2
3.337021809,-3.143743081,0.3309109699999999,2
3.337120034,-3.116044193,0.2728060819999996,2
3.337256004,-3.1628099560000003,0.3792508399999999,2
3.3379870099999995,-3.202001901,0.4944851829999999,2
3.3390829510000013,-3.17923111,0.4290559069999993,2
3.355355858,-3.170465855,0.4080590849999999,2
3.3592130250000003,-3.1434088419999986,0.3250517769999999,2
3.3601920960000005,-3.1926650289999996,0.4554230680000002,2
3.3618880760000005,-3.1269949639999997,0.28159498400000005,2
3.364617925,-3.20686497,0.5057158509999999,2
3.3678559530000003,-3.1700620389999994,0.3958520749999999,2
3.368410972,-3.154174986,0.36509114499999984,2
3.3754459139999997,-3.1924769910000004,0.468118023,2
3.3775770869999997,-3.152124075,0.34702380499999985,2
3.3791850739999996,-3.14047504,0.3074728359999994,2
3.382823962,-3.1823208910000007,0.4412629180000003,2
3.385465135,-3.2192391,0.5384308310000001,2
3.3881410960000005,-3.13667699,0.3030790680000004,2
3.390256126,-3.1714760760000003,0.4080590849999999,2
3.391867978,-3.124500902,0.2703638610000001,2
3.3923791139999997,-3.2017731639999996,0.4896018790000005,2
3.396170797,-3.149082952,0.3362819910000001,2
3.3967428689999997,-3.221163818,0.5501489879999999,2
3.398830159,-3.207821076,0.5184110330000002,2
3.401504983,-3.19140697,0.4690948199999994,2
3.406821889,-3.1457630689999996,0.3313991409999997,2
3.4095221789999997,-3.1466680160000005,0.3309109699999999,2
3.443829001,-3.186073921,0.4402861199999999,2
3.450266178,-3.2011260580000003,0.4905791309999998,2
3.45203901,-3.218233881,0.551613956,2
3.4520631120000003,-3.138580107,0.3030790680000004,2
3.4521201830000003,-3.1687159869999997,0.3978061239999999,2
3.452365064,-3.1479560880000004,0.343605924,2
3.4580880590000005,-3.211782835,0.5237818269999999,2
3.4596949089999995,-3.200134027,0.4969269489999999,2
3.46083587,-3.150351925,0.3426298090000002,2
3.463574814,-3.159571927,0.3763209030000001,2
3.4694919860000004,-3.168003171,0.3914580780000001,2
3.472192048,-3.168906981,0.3914580780000001,2
3.4744621469999997,-3.2061430580000003,0.5135279559999997,2
3.4777088160000003,-3.1956620410000003,0.486672851,2
3.520451884,-3.193823952,0.4686059659999999,2
3.521533955,-3.180056931,0.4305199659999997,2
3.523759034,-3.1473301289999998,0.3377469590000002,2
3.5412861339999995,-3.149052939,0.3362819910000001,2
3.547745138,-3.150599989,0.34214095599999994,2
3.5504979510000005,-3.150815994,0.34214095599999994,2
3.5520770610000003,-3.1571740439999996,0.3519071099999993,2
3.553208017,-3.178042855,0.43100882,2
3.5547768960000012,-3.158078992,0.37046193800000027,2
3.5579801360000007,-3.174607921,0.4075711409999998,2
3.5628070519999997,-3.170484954,0.4031771449999997,2
3.564958007,-3.1827749560000003,0.441751089,2
3.565528033,-3.157882996,0.3641138930000001,2
3.567232881,-3.184684895,0.4471218830000001,2
3.5672360640000003,-3.1493589839999996,0.3362819910000001,2
3.5675018639999996,-3.181242912,0.43589098699999984,2
3.5732269050000003,-3.178921882,0.4368680119999999,2
3.5780779230000004,-3.192117968,0.4686059659999999,2
3.5904149910000007,-3.19377916,0.480325033,2
3.595253048,-3.149829875,0.3484890009999997,2
3.596371044,-3.113553087,0.2947781089999999,2
3.5996020239999997,-3.178224072,0.4305199659999997,2
3.600540168,-3.1883410639999994,0.4578641519999998,2
3.607102855,-3.157686999,0.369973085,2
3.608172875,-3.183745842,0.4344271559999997,2
3.6113411,-3.222782946,0.5555200090000001,2
3.6263818680000006,-3.190024993,0.456399183,2
3.628572841,-3.210629823,0.5228059390000002,2
3.637772153,-3.155247053,0.3641138930000001,2
3.639997914,-3.2194930760000005,0.5501489879999999,2
3.640529059,-3.1862878789999995,0.4578641519999998,2
3.643265046,-3.164682833,0.3978061239999999,2
3.643762085,-3.18480995,0.4583520959999998,2
3.647064005,-3.1736399910000013,0.4129419349999999,2
3.650377977,-3.219616995,0.543802079,2
3.657944063,-3.224712894,0.5540559500000002,2
3.664996058,-3.121713983,0.2703638610000001,2
3.6666140489999997,-3.136387088,0.30844986099999994,2
3.667135871,-3.173830985,0.4119660469999997,2
3.673684915,-3.1521797819999997,0.3455588369999998,2
3.6796541560000007,-3.1290988530000003,0.29184794500000044,2
3.68078102,-3.1852940289999996,0.4632349449999997,2
3.682147991,-3.1590801180000003,0.38022695599999934,2
3.6822359839999996,-3.202031005,0.4939970119999997,2
3.682315111,-3.121689199,0.26987591699999997,2
3.682332164,-3.1435091139999995,0.329934172,2
3.690181103000001,-3.2023090830000003,0.499855977,2
3.693521904,-3.199455089,0.4886259909999999,2
3.694046001,-3.170750072,0.406595026,2
3.695282004,-3.159419132,0.3733909659999999,2
3.69741204,-3.1852139930000005,0.4441919449999998,2
3.710180891,-3.181368877,0.4393090959999999,2
3.71176705,-3.183225156,0.4446810259999998,2
3.712817062,-3.156639944,0.354837047,2
3.7134041410000007,-3.1535699439999996,0.3626489239999999,2
3.715600115,-3.13885,0.3118681969999997,2
3.716143084,-3.162789947,0.38413414499999976,2
3.722079128,-3.1268910539999997,0.27866504699999983,2
3.739298137,-3.123741019,0.27329402599999963,2
3.7446089039999997,-3.179571943,0.4388211519999994,2
3.748808041,-3.1702030110000003,0.3987820119999996,2
3.754243863,-3.1495040480000003,0.3377469590000002,2
3.7602190160000015,-3.188070944,0.4534701559999996,2
3.763037995,-3.1477719160000004,0.3382349029999998,2
3.7640400310000004,-3.183521879,0.4490750219999999,2
3.7662710210000014,-3.146293987,0.34507089300000016,2
3.777670855,-3.203987101,0.4964380960000001,2
3.7787440589999997,-3.194719805,0.481302058,2
3.779855006999999,-3.162945925,0.393898935,2
3.780926164,-3.189004995,0.4651880850000001,2
3.7826230539999997,-3.220307983,0.5521021280000002,2
3.7831528339999996,-3.187101877,0.4529808469999999,2
3.790228021,-3.167570024,0.40415303299999983,2
3.791424007,-3.2140720330000003,0.5296410189999994,2
3.797242044,-3.2193780249999997,0.5521021280000002,2
3.7973291280000003,-3.165356086,0.3924339659999998,2
3.797582195,-3.1400950980000006,0.32065687200000004,2
3.797614937,-3.1529110150000004,0.35337207800000026,2
3.80317104,-3.187982041,0.4578641519999998,2
3.80998884,-3.1320649419999995,0.2981959909999998,2
3.815549036,-3.1318100560000004,0.3040558649999998,2
3.820599915,-3.217403967,0.551613956,2
3.822824993,-3.184676027,0.44614508500000016,2
3.8233511360000003,-3.1867960600000003,0.4578641519999998,2
3.82447709,-3.146017955,0.33579404700000004,2
3.826145104,-3.1291779790000005,0.2855010360000001,2
3.831737814,-3.2078890610000004,0.517922862,2
3.83225418,-3.183686042,0.4583520959999998,2
3.837198875,-3.204506877,0.5062040230000002,2
3.8382768539999996,-3.1599150339999995,0.3860870570000003,2
3.846184001,-3.18270106,0.4393090959999999,2
3.8529381360000015,-3.198124953,0.4954619809999998,2
3.856873974,-3.1876980510000004,0.4617699769999997,2
3.858576093,-3.183673992,0.4573759810000004,2
3.862024897,-3.179445069,0.4334499029999994,2
3.864232013,-3.1248978960000002,0.2850128649999999,2
3.869814037,-3.1772859280000003,0.4275909390000001,2
3.871580048,-3.1988959770000003,0.4817900019999997,2
3.878896933,-3.193929909,0.4710481869999998,2
3.879996058,-3.135832979,0.3050319800000001,2
3.889872033,-3.120331096,0.2855010360000001,2
3.988570853,-3.199775004,0.5306180439999999,2
3.9915230730000015,-3.175418053,0.4832549700000002,2
3.993781803,-3.18633199,0.4856960540000002,2
3.99747708,-3.1613399849999992,0.4261259700000004,2
4.001642111000001,-3.205303822,0.5032738579999998,2
4.0171690039999985,-2.906256052,0.0511260699999998,1
4.0181871839999985,-3.029975981,0.10923107199999982,2
4.0186960460000005,-2.9441249110000003,0.042824998999999815,1
4.025776008,-3.052390023,0.08970001399999994,2
4.0273921800000005,-3.199360047,0.5032738579999998,2
4.027458118000001,-3.15884615,0.3738800469999999,2
4.027549066999999,-3.1356488060000003,0.300637984,2
4.027621827,-3.090631092,0.17759085399999994,2
4.027707774,-2.939639055,0.030617987999999933,1
4.0278978589999985,-3.1488369339999998,0.339699872,2
4.0280911260000005,-3.062615927,0.09116498300000007,2
4.031591317,-3.1899938430000003,0.456399183,2
4.033854139999999,-3.068609042,0.1072780459999998,2
4.03449306,-3.1971481560000004,0.4910668480000002,2
4.036896853999998,-3.021054975,0.023781998999999887,1
4.0391642239999985,-3.027466912,0.027199992999999974,1
4.041521635,-3.1738039280000003,0.4178247849999999,2
4.045417,-3.2212108839999996,0.5506380679999998,2
4.047838075,-3.066938073,0.0999539989999998,2
4.04897176,-2.9555090560000004,0.02524708099999984,1
4.050203216,-3.2087730899999998,0.5232938829999998,2
4.052264131,-2.918016956,0.039407003999999864,1
4.05367885,-2.992588927,0.031106045999999887,1
4.061587361,-2.9492269480000006,0.03403609699999999,1
4.063419993000001,-3.190416985,0.472513156,2
4.065635068,-3.131368042,0.29868416200000003,2
4.066133016,-3.085344881,0.15610608800000025,2
4.067875153,-3.186610977,0.4612820330000005,2
4.069087055000002,-2.9948369710000002,0.027688050999999936,1
4.070208916,-3.0863580589999997,0.1414579939999998,2
4.0713626110000005,-3.0937211,0.19126305999999985,2
4.073046085,-3.067878945,0.10337199399999997,2
4.076566283999998,-3.1509289989999996,0.36020783999999995,2
4.080593072,-2.954183012,0.029153019999999863,1
4.084497988,-3.191034077,0.4773950960000002,2
4.089311034,-3.129765057,0.28403606800000003,2
4.092216869,-3.101593004,0.20493412999999985,2
4.093999933999998,-3.145025014,0.3416530119999999,2
4.098107212,-3.061881964,0.08335208299999985,2
4.1011285530000015,-3.124805128,0.272317001,2
4.1016860730000015,-3.205890901,0.5145049809999998,2
4.104096689,-3.091443953,0.1819848500000003,2
4.1047319710000005,-3.1891598360000004,0.4573759810000004,2
4.105322233,-3.119938877,0.2674339240000003,2
4.10950318,-3.0887518490000003,0.16929012300000035,2
4.111310801,-3.149502002,0.3514189379999999,2
4.115562689,-3.20559486,0.5198760020000001,2
4.126419782,-3.173200933,0.4168479869999999,2
4.133545673,-3.122155997,0.2635280990000004,2
4.1344301560000005,-3.066813017,0.09653600400000006,2
4.141346863999998,-3.0801709930000003,0.149758952,2
4.142404151,-3.212205977,0.5218289140000001,2
4.142493736000001,-3.025886893,0.02817701799999983,1
4.142563767,-3.113167916,0.2405790459999999,2
4.142594236,-3.1921329739999997,0.465676939,2
4.142683821000001,-3.0719639410000004,0.13364497900000005,2
4.142722019999998,-3.146428137,0.329934172,2
4.142923018000001,-3.055706041,0.06723901999999993,2
4.143049892,-3.1731220339999995,0.4217310640000005,2
4.144607857,-3.12683603,0.2669459799999998,2
4.1456032989999985,-3.100939078,0.19272712000000025,2
4.147790634,-3.090720905,0.17075509199999986,2
4.150990691000001,-3.1425762,0.3309109699999999,2
4.151449984999998,-2.925115107,0.035013007999999964,1
4.153092078000001,-3.120229005,0.2557159939999998,2
4.1533831160000005,-3.1694301680000003,0.4031771449999997,2
4.153650963000001,-3.135165182,0.3016140989999998,2
4.154161188999998,-3.0493150210000004,0.048683963,2
4.155200742,-3.159529863,0.3816919240000003,2
4.158862821999998,-2.958599974,0.028664961999999905,1
4.1624407739999985,-3.168756914,0.4026880639999997,2
4.16271817,-3.0638398789999997,0.10141896699999986,2
4.164036937,-3.196935106,0.4871610229999999,2
4.169976846999998,-3.191861036,0.4632349449999997,2
4.172944073999998,-3.1585000880000003,0.3733909659999999,2
4.174865836000001,-3.1163979860000004,0.248390924,2
4.175697113999998,-3.158715865,0.36704405700000003,2
4.178553837,-3.09590798,0.19126305999999985,2
4.1806861469999985,-3.152527891,0.3494660260000002,2
4.191956151000001,-3.1589541530000003,0.3777858719999998,2
4.194916102,-3.130094977,0.292337026,2
4.202827796,-3.117556228,0.24448509900000004,2
4.207078773999998,-3.010528028,0.027199992999999974,1
4.208091951,-3.1695729580000003,0.41050107799999996,2
4.211124207,-3.161844982,0.374855935,2
4.2122892689999984,-3.12938216,0.28403606800000003,2
4.2137262710000005,-3.0273270780000003,0.10630204399999997,2
4.215051858999998,-3.1559200789999995,0.3636261759999997,2
4.22822589,-3.1645730110000003,0.3914580780000001,2
4.2296192360000004,-3.089530149,0.18735609899999986,2
4.237875629,-3.125504075,0.27622305300000005,2
4.243331233,-3.157449167,0.3665561129999999,2
4.923368607,-3.216757089,0.5467311069999996,2
4.937603108999999,-3.1589989460000005,0.4256380259999999,2
4.937986006,-3.215826903,0.551613956,2
4.948049565,-3.215579975,0.543312998,2
4.948150064,-3.21870409,0.5560088619999999,2
4.948487032,-3.174747074,0.4324728789999999,2
4.950110025,-3.15409495,0.3909699069999999,2
4.962287704,-3.188644835,0.4671409980000003,2
4.974042013999999,-3.1580530710000003,0.37827404299999995,2
4.983978697999999,-3.1373609300000003,0.32065687200000004,2
4.98734201,-3.187149853,0.4637231169999996,2
4.988844949,-3.141553018,0.332375938,2
4.992164150000002,-3.152202974,0.356302015,2
4.998884862,-3.1548091310000004,0.3816919240000003,2
5.000446919,-3.139347039,0.32407498,2
5.002223161999999,-3.187280138,0.4612820330000005,2
5.015065682,-3.13841799,0.32163389600000003,2
5.0378839939999995,-3.2094761289999996,0.5247590790000001,2
5.042240929,-3.1672200960000003,0.4051300569999998,2
5.045044446,-3.202071933,0.5120629879999999,2
5.049216298,-3.1445639,0.3338409069999997,2
5.050660121,-3.201129014,0.5042508829999994,2
5.063109285,-3.166088002,0.4227080889999997,2
5.063139753,-3.148080916,0.3860870570000003,2
5.063277086,-3.1286979930000003,0.2869660049999998,2
5.063451709,-3.183778129,0.4935090680000001,2
5.068494858,-3.176900985,0.4666530540000002,2
5.385884861999999,-3.214647971,0.5447779669999997,2
5.404890118,-3.2196051710000004,0.555032065,2
5.408347106999999,-3.2108719760000004,0.5423368830000002,2
5.415752212999999,-3.1518839689999996,0.4183129560000001,2
5.423766224999999,-3.1732939289999997,0.4256380259999999,2
5.46142067,-3.174520837,0.4397979490000001,2
5.462383824999997,-3.135807058,0.3177269339999997,2
5.462455221,-3.15693894,0.37827404299999995,2
5.464036832,-3.19412113,0.4783721209999998,2
5.464993164999999,-3.159908895,0.3914580780000001,2
5.467724832999999,-3.173630214,0.4539580999999997,2
5.472937147000001,-3.160186064,0.441751089,2
5.857461047999999,-3.211865144,0.5472199599999998,2
5.868791077999999,-3.21310183,0.5452659109999998,2
5.881252065,-3.2043840950000004,0.5447779669999997,2
5.882084707000001,-3.1805530610000003,0.5105977919999998,2
10.69571002,-3.157307058,0.4232160419999997,2
10.69721705,-3.1425329989999997,0.3905010630000001,2
10.702277480000003,-3.157477134,0.4061261819999997,2
