id,x,y,z
0238,16.3309536,3.68548584,0.9325349331
0239,16.38466835,3.879635572,1.5275121930000002
0240,16.42279625,4.041683674,2.022998571
0241,16.44390488,4.212117195,2.542109489
0242,16.456007,4.377253056,3.040971518
0243,16.43772125,4.544009209,3.551727295
0244,16.47949791,4.669170856,3.930181742
0245,16.43611717,4.837796688,4.473630905
0246,17.03746033,3.80611372,1.2915169
0247,17.02897835,3.968197346,1.79199028
0248,17.02781487,4.110255718,2.2369368080000003
0249,17.02151871,4.266920567,2.709906816
0250,17.00954437,4.408911228,3.150657177
0251,1.928454757,3.630640745,0.7169787287999999
0252,1.891418815,3.788238049,1.185085893
0253,1.921105981,3.950079679,1.686172724
0254,1.964510441,4.116149902,2.197736025
0255,1.975930452,4.266199112,2.66347909
0256,1.966112614,4.437271595,3.188147545
0257,1.967458963,4.597903252,3.679420471
0258,1.948731422,4.730699062,4.085822105
0259,1.855648994,4.858751297,4.48728323
0260,2.49597168,3.579616547,0.5640375614
0261,2.499174833,3.755598307,1.091583729
0262,2.539583921,3.908412457,1.56171608
0263,2.529872894,4.078783035,2.089564085
0264,2.527275801,4.237536907,2.576491833
0265,2.536659002,4.394422054,3.060453176
0266,2.505733013,4.561276913,3.572757244
0267,2.541781902,4.674077034,3.91574645
0268,2.513251781,4.843913078,4.442971706
0269,3.029868603,3.574286461,0.5400747061
0270,3.0373380180000003,3.763575792,1.110805988
0271,3.030759573,3.905822277,1.552639484
0272,3.026881218,4.068306446,2.056123495
0273,3.03109479,4.236699581,2.571460485
0274,3.037448883,4.392250538,3.057473421
0275,3.017487049,4.561958313,3.5824615960000004
0276,2.9988238810000003,4.678907393999999,3.942257166
0277,3.023427248,4.850734711,4.453555584
0278,3.494791746,3.584256887,0.5681807399000001
0279,3.516697645,3.769211531,1.131887555
0280,3.529632092,3.905399799,1.551143765
0281,3.493191481,4.073466778,2.072224855
0282,3.545745373,4.230735302,2.551592588
0283,3.515748024,4.398723602,3.077285528
0284,3.519865036,4.554019928,3.558205843
0285,3.5099689960000005,4.684289932,3.95571208
0286,3.517376423,4.849975586,4.457131863
0287,4.028942108,3.52437377,0.3969040513
0288,3.972782612,3.664497137,0.8152469397
0289,3.982088327,3.838578224,1.346419454
0290,3.964932203,4.010938168,1.88120389
0291,4.009799957,4.158490658,2.331268549
0292,3.994804382,4.3309750560000015,2.85786891
0293,3.989807129,4.492954254,3.36516571
0294,4.005850792,4.6468606,3.838201046
0295,3.948390961,4.849543571,4.454706669
0296,4.62477541,3.597105265,0.6147069931
0297,4.5136566160000005,3.772876501,1.157880306
0298,4.395760536,3.948158979,1.7053310869999998
0299,4.568461895,4.116837025,2.211090088
0300,4.5724701880000005,4.272143841,2.675958157
0301,4.578374386,4.4408211710000005,3.202206373
0302,4.571000576,4.596127033,3.682240486
0303,4.581679821,4.7405319210000005,4.129504681
0304,4.623713017,4.861561775,4.506093979
0305,0.0,3.408982515,0.02345567383
0306,0.4999974072,3.4090623860000004,0.025065790860000003
0307,0.9999948144,3.4091422560000004,0.02667590976
0308,1.499992251,3.409222364,0.028286028650000006
0309,1.999989629,3.409302235,0.02989614569
0310,2.499986887,3.409382105,0.03150626272
0311,2.9999845030000003,3.409462214,0.03311638162
0312,3.49998188,3.409542084,0.03472650051
0313,3.999979258,3.409621954,0.03633661941
0314,4.499976635,3.409702063,0.0379467383
0315,4.999973774,3.409781933,0.03955685347
0316,5.49997139,3.409861803,0.04116697237
0317,5.9999690060000015,3.409941912,0.04277709126
0318,6.499966145,3.410021782,0.04438721016
0319,6.99996376,3.410101652,0.04599732533
0320,7.499960898999999,3.410181761,0.04760744423
0321,7.999958515,3.4102616310000005,0.04921756312
0322,8.499956131,3.4103415010000004,0.05082768202
0323,8.99995327,3.41042161,0.05243780091
0324,9.499950409,3.41050148,0.05404791608
0325,9.999947548,3.41058135,0.05565803498
0326,10.49994564,3.410661459,0.057268153879999985
0327,10.99994278,3.410741329,0.05887827277
0328,11.49993992,3.410821199,0.06048839167
0329,11.99993801,3.410901308,0.06209850683999999
0330,12.49993515,3.410981178,0.06370862573
0331,12.99993229,3.411061049,0.06531874835
0332,13.49992943,3.411141157,0.06692886353
0333,13.99992752,3.411221027,0.0685389787
0334,14.49992466,3.411300898,0.07014910132
0335,14.9999218,3.411381006,0.07175921649
0336,15.49991989,3.411460876,0.07336933166000001
0337,15.99991703,3.411540747,0.07497945428
0338,16.49991417,3.411620855,0.07658956945
