k,511.0,-63.10448074,-3.252551317,0.1201345474
k,512.0,-63.07912827,-3.040252447,0.12296714630000001
k,513.0,-63.07483292,-2.873015642,0.1225009933
k,514.0,-63.11014557,-2.669603825,0.12766666710000002
k,515.0,-63.10541153,-2.491185665,0.1286714226
k,516.0,-63.08456421,-2.303147793,0.12548600140000002
k,517.0,-63.07667923,-2.067427158,0.1100790948
k,518.0,-63.03125,-1.825620651,0.12076499310000001
k,519.0,-63.10761642,-1.648946285,0.11264166980000001
k,5110.0,-63.07059479,-1.433098793,0.1084916666
k,5111.0,-63.06999969,-1.215302467,0.09638332576
k,5112.0,-63.05448914,-1.013074875,0.1041650027
k,5113.0,-63.07361221,-0.8853588104000001,0.10448001330000001
k,5114.0,-63.02005005,-0.4799222946,0.1297533214
k,5115.0,-63.03768539,-0.2554187775,0.1045999974
k,5116.0,-63.04639435,-0.43137550350000003,0.0779800117
k,5117.0,-63.05709457,-0.21421051030000002,0.07738997787
k,5118.0,-63.02212524,-0.04146385193,0.07707000524
k,5119.0,-63.00418472,0.1668224335,0.07723665982000001
k,5120.0,-63.00836182,0.27735328670000003,0.07688997686
k,5121.0,-63.14053345,-0.9972743987999999,0.07713998109
k,5122.0,-63.12457275,-0.7886657715000001,0.07642500103
k,5123.0,-63.06064987,-0.6545066833,0.08210665732999999
k,5124.0,-63.08826828,-0.0014457702640000001,0.08665056527000001
k,5125.0,-62.86222839,-3.2394528389999997,0.11543176320000001
k,5126.0,-62.88617706,-3.04822588,0.1073439941
k,5127.0,-62.85117339999999,-2.850844383,0.12265181539999999
k,5128.0,-62.84372711,-2.632222652,0.1169877723
k,5129.0,-62.81443024,-2.443327188,0.1326066703
k,5130.0,-62.92983627,-2.1740667819999997,0.1323899925
k,5131.0,-62.8923912,-1.992364883,0.1324849874
k,5132.0,-62.86975479,-1.8491377830000002,0.1233950034
k,5133.0,-62.88350296,-1.6236758230000001,0.118608743
k,5134.0,-62.86089325,-1.45973587,0.09845666587000004
k,5135.0,-62.8821907,-1.280986786,0.1084477752
k,5136.0,-62.89120483,-1.034749985,0.1021266654
k,5137.0,-62.85837936,-0.8291168213,0.1062566787
k,5138.0,-62.8874588,-0.6649236679,0.1031766683
k,5139.0,-62.88380814,-0.4858760834000001,0.09503817558000001
k,5140.0,-62.86382675,-0.2727441788,0.1088542864
k,5141.0,-62.84091949,-0.11656951900000001,0.128308326
k,5142.0,-62.82151413,0.1422996521,0.07739399374
k,5143.0,-62.85467148,0.3545513153,0.07861666381
k,5144.0,-62.93652344,0.5644950867,0.07841001451
k,5145.0,-62.92340088,0.7462062836,0.07775832713
k,5146.0,-62.89636612,0.9125061034999999,0.0775866583
k,5147.0,-62.86261368,1.133625031,0.07731555402000001
k,5148.0,-62.89099503,1.340646744,0.07773900032
k,5149.0,-62.87268448,1.566848755,0.07816500962
k,5150.0,-62.87027359,1.7607860569999998,0.07804124802
k,5151.0,-62.80774307,1.964401245,0.07722332328999999
k,5152.0,-62.81159592,2.173650742,0.07442499697
k,5153.0,-62.85482025,2.3486557009999998,0.07159249485000001
k,5154.0,-62.87632370000001,2.540355682,0.08183798194
k,5155.0,-62.90461349,2.731948853,0.07657857984000001
k,5156.0,-62.67338943,-3.23565197,0.11247334630000001
k,5157.0,-62.68913651,-3.0734632019999997,0.1201714277
