Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
47.77209854125977,3.7122619152069087,1.0023181438446045,0
47.77674102783203,3.669990062713623,0.8973370194435121,0
47.78568649291992,3.7309353351593018,1.0638408660888672,0
47.79661560058594,3.742197990417481,1.080443024635315,0
47.80458068847656,3.7246019840240483,1.0447978973388672,0
47.80707550048828,3.628473043441773,0.7987039089202881,0
47.81517791748047,3.6610841751098633,0.8304429650306702,0
47.82060241699219,3.738929271697998,1.0882549285888672,0
47.82935333251953,3.616678953170776,0.7523180842399597,0
47.83039474487305,3.638762950897217,0.7767318487167358,0
47.83306121826172,3.747646808624268,1.1048568487167358,0
47.835670471191406,3.65739631652832,0.8289780020713806,0
47.85759353637695,3.6234652996063232,0.7200910449028015,0
47.8805160522461,3.7477290630340576,1.1019269227981567,0
47.88052368164063,3.7214069366455083,1.0301498174667358,0
47.88073348999024,3.6535098552703857,0.8153058290481567,0
47.88097381591797,3.705094337463379,0.9764389395713806,0
47.882301330566406,3.607323884963989,0.6917712092399597,0
47.88245391845703,3.635712146759033,0.7528060078620911,0
47.88430404663086,3.668121814727783,0.8597391843795776,0
47.88439559936523,3.594346046447754,0.6468489766120911,0
47.89633560180664,3.6405086517333984,0.7781959176063538,0
47.89830780029297,3.714122772216797,1.0018290281295776,0
47.90254592895508,3.715175151824951,1.0106179714202879,0
47.917945861816406,3.576125144958496,0.6077861785888672,0
47.94195556640625,3.718658924102783,1.0164780616760254,0
47.99558639526367,3.74007511138916,1.0863020420074463,0
47.99634170532226,3.7143869400024414,0.9940169453620912,0
48.00435256958008,3.7238011360168457,1.0208721160888672,0
48.03656768798828,3.732699155807495,1.0653058290481567,0
48.04340362548828,3.735970735549927,1.0740950107574463,0
48.09443664550781,3.7198407649993896,1.0242899656295776,0
48.10124206542969,3.7051069736480713,0.9866930246353148,0
48.11083602905274,3.708163738250733,0.9857159852981568,0
48.11112976074219,3.725110292434693,1.0413800477981567,0
48.19406127929688,3.7227511405944815,1.0164780616760254,0
48.217002868652344,3.662074327468872,0.8846420645713806,0
48.21885681152344,3.698985099792481,0.9681379795074464,0
48.22586059570313,3.673499345779419,0.9022200703620912,0
48.22589111328125,3.7223286628723145,1.0335681438446045,0
48.227882385253906,3.677150011062622,0.8919662237167358,0
48.23296356201172,3.675712108612061,0.8914780020713806,0
