PointID1,PointID2,PointID3
53651,531448,531449
53651,53630,531448
53630,531447,531448
53630,53609,531447
53609,531446,531447
53609,53588,531446
53588,531445,531446
53588,53567,531445
53567,531444,531445
53567,53546,531444
53546,531443,531444
53546,53525,531443
53525,531442,531443
53525,53504,531442
53504,531441,531442
53504,53483,531441
53483,531440,531441
53483,53462,531440
53462,531439,531440
53462,53420,531439
53420,531438,531439
53420,53399,531438
53399,531437,531438
53399,53378,531437
53378,531436,531437
53378,53357,531436
53357,531435,531436
53357,53336,531435
53336,531434,531435
53336,53315,531434
53315,531433,531434
53315,53294,531433
53294,531432,531433
53294,53273,531432
53273,531431,531432
53273,53252,531431
53252,531430,531431
53252,53231,531430
53231,531429,531430
53231,53210,531429
53210,531428,531429
53210,53189,531428
53189,531427,531428
53189,53168,531427
53168,531426,531427
53168,53147,531426
53147,531425,531426
53147,53126,531425
53126,531424,531425
53126,53105,531424
53105,531423,531424
53105,5384,531423
5384,531422,531423
5384,5363,531422
5363,531421,531422
5363,5342,531421
5342,531420,531421
5342,5321,531420
5321,531419,531420
5321,531344,531419
531344,531418,531419
531344,531323,531418
531323,531417,531418
531323,531302,531417
531302,531416,531417
531302,531281,531416
531281,531415,531416
531281,531134,531415
531134,531414,531415
531134,53903,531414
53903,531413,531414
53903,53672,531413
53672,531412,531413
53672,53441,531412
53441,531411,531412
53441,531477,531411
53441,53440,531477
53440,531478,531477
53440,53439,531478
53439,531479,531478
53439,53438,531479
53438,531480,531479
53438,53437,531480
53437,531481,531480
53437,53436,531481
53436,531482,531481
53436,53435,531482
53435,531483,531482
53435,53434,531483
53434,531484,531483
53434,53433,531484
53433,531485,531484
53433,531486,531485
53433,53432,531486
53432,531487,531486
53432,53431,531487
53431,531488,531487
53431,53430,531488
53430,531489,531488
53430,53429,531489
53429,531490,531489
53429,53428,531490
53428,531491,531490
53428,53427,531491
53427,531492,531491
53427,53426,531492
53426,531493,531492
53426,53425,531493
53425,531494,531493
53425,53424,531494
53424,531495,531494
53424,53423,531495
53423,531496,531495
53423,53422,531496
53422,531497,531496
53422,53421,531497
53421,531345,531497
53421,531346,531345
53421,531347,531346
53421,53652,531347
53652,531348,531347
53652,53883,531348
53883,531349,531348
53883,531114,531349
531114,531261,531349
531261,531350,531349
531261,531282,531350
531282,531351,531350
531282,531352,531351
531282,531303,531352
531303,531353,531352
531282,531283,531303
531283,531304,531303
531283,531284,531304
531284,531305,531304
531305,531325,531304
531305,531326,531325
531326,533,531325
531326,531327,533
531327,534,533
534,5325,533
5325,5324,533
5325,5346,5324
5346,5345,5324
5345,5323,5324
5345,5344,5323
5344,5322,5323
5344,5343,5322
5344,5364,5343
5344,5365,5364
5365,5385,5364
5365,5386,5385
5386,53106,5385
5386,53107,53106
53107,53128,53106
53128,53127,53106
53128,53148,53127
53128,53149,53148
53149,53169,53148
53149,53170,53169
53170,53190,53169
53170,53191,53190
53191,53211,53190
53191,53212,53211
53212,53233,53211
53233,53232,53211
53233,53254,53232
53254,53253,53232
53254,53275,53253
53275,53274,53253
53275,53295,53274
53275,53296,53295
53296,53317,53295
53317,53316,53295
53317,53338,53316
53338,53337,53316
53338,53359,53337
53359,53358,53337
53359,53379,53358
53359,53380,53379
53380,53400,53379
53380,53401,53400
53401,53443,53400
53443,53442,53400
53443,53464,53442
53464,53463,53442
53464,53485,53463
53485,53484,53463
53485,53506,53484
53506,53505,53484
53506,53527,53505
53527,53526,53505
53527,53547,53526
53527,53548,53547
53548,53569,53547
53569,53568,53547
53569,53589,53568
53569,53590,53589
53590,53610,53589
53590,53611,53610
53611,53632,53610
53632,53631,53610
53632,53673,53631
53632,53674,53673
53674,53694,53673
53674,53695,53694
53695,53716,53694
53716,53715,53694
53716,53737,53715
53737,53736,53715
53737,53757,53736
53737,53758,53757
53758,53779,53757
53779,53778,53757
53779,53800,53778
53800,53799,53778
53800,53820,53799
53800,53821,53820
53821,53842,53820
53842,53841,53820
53842,53863,53841
53863,53862,53841
53863,53905,53862
53905,53904,53862
53905,53925,53904
53905,53926,53925
53926,53946,53925
53926,53947,53946
53947,53968,53946
53968,53967,53946
53968,53989,53967
53989,53988,53967
53989,531009,53988
53989,531010,531009
531010,531031,531009
531031,531030,531009
531031,531051,531030
531031,531052,531051
531052,531073,531051
531073,531072,531051
531073,531093,531072
531073,531094,531093
531094,531135,531093
531094,531136,531135
531136,531157,531135
531157,531156,531135
531157,531177,531156
531157,531178,531177
531178,531198,531177
531178,531199,531198
531199,531220,531198
531220,531219,531198
531199,531221,531220
531221,531241,531220
531221,531242,531241
531221,531222,531242
531222,531243,531242
531222,531223,531243
531223,531244,531243
531223,531224,531244
531224,531245,531244
531224,531225,531245
531225,531246,531245
531225,531226,531246
531226,531247,531246
531226,531227,531247
531227,531248,531247
531227,531228,531248
531228,531249,531248
531228,531250,531249
531228,531229,531250
531229,531230,531250
531230,531251,531250
531230,531231,531251
531231,531252,531251
531231,531253,531252
531231,531232,531253
531232,531233,531253
531233,531254,531253
531233,531234,531254
531234,531255,531254
531234,531235,531255
531235,531256,531255
531235,531236,531256
531236,531257,531256
531236,531237,531257
531237,531258,531257
531237,531238,531258
531238,531259,531258
531238,531239,531259
531239,531260,531259
531238,531217,531239
531217,531218,531239
531217,531197,531218
531217,531196,531197
531196,531175,531197
531175,531176,531197
531175,531154,531176
531154,531155,531176
531175,531153,531154
531153,531111,531154
531111,531112,531154
531111,531090,531112
531090,531091,531112
531091,531092,531112
531111,531089,531090
531089,531068,531090
531068,531069,531090
531068,531048,531069
531048,531049,531069
531048,531027,531049
531027,531028,531049
531028,531050,531049
531028,531029,531050
531028,531008,531029
531028,531007,531008
531007,53986,531008
53986,53987,531008
53986,53965,53987
53965,53966,53987
53965,53944,53966
53944,53945,53966
53944,53924,53945
53944,53923,53924
53923,53881,53924
53881,53882,53924
53881,53860,53882
53860,53861,53882
53860,53839,53861
53839,53840,53861
53839,53819,53840
53839,53818,53819
53818,53797,53819
53797,53798,53819
53797,53776,53798
53776,53777,53798
53776,53756,53777
53776,53755,53756
53755,53734,53756
53734,53735,53756
53734,53713,53735
53713,53714,53735
53713,53693,53714
53713,53692,53693
53692,53650,53693
53650,53651,53693
53650,53630,53651
53650,53629,53630
53629,53609,53630
53629,53608,53609
53608,53588,53609
53608,53587,53588
53587,53566,53588
53566,53567,53588
53566,53546,53567
53566,53545,53546
53545,53524,53546
53524,53525,53546
53524,53503,53525
53503,53504,53525
53503,53483,53504
53503,53482,53483
53482,53461,53483
53461,53462,53483
53461,53419,53462
53419,53420,53462
53419,53399,53420
53419,53398,53399
53398,53378,53399
53398,53377,53378
53377,53356,53378
53356,53357,53378
53356,53336,53357
53356,53335,53336
53335,53314,53336
53314,53315,53336
53314,53294,53315
53314,53293,53294
53293,53272,53294
53272,53273,53294
53272,53251,53273
53251,53252,53273
53251,53230,53252
53230,53231,53252
53230,53209,53231
53209,53210,53231
53209,53189,53210
53209,53188,53189
53188,53168,53189
53188,53167,53168
53167,53147,53168
53167,53146,53147
53146,53125,53147
53125,53126,53147
53125,53104,53126
53104,53105,53126
53104,5384,53105
53104,5383,5384
5383,5363,5384
5383,5362,5363
5362,5341,5363
5341,5342,5363
5341,5320,5342
5320,5321,5342
5320,531344,5321
5320,531343,531344
531343,531323,531344
531343,531322,531323
531322,531301,531323
531301,531302,531323
531301,531281,531302
531301,531280,531281
531280,531133,531281
531133,531134,531281
531133,53903,531134
531133,53902,53903
53902,53671,53903
53671,53672,53903
53671,53441,53672
53671,53440,53441
53671,53670,53440
53670,53439,53440
53670,53669,53439
53669,53438,53439
53669,53668,53438
53668,53437,53438
53668,53667,53437
53667,53436,53437
53667,53666,53436
53666,53435,53436
53666,53665,53435
53665,53434,53435
53665,53664,53434
53664,53433,53434
53664,53663,53433
53663,53432,53433
53663,53662,53432
53662,53431,53432
53662,53661,53431
53661,53430,53431
53661,53660,53430
53660,53429,53430
53660,53659,53429
53659,53428,53429
53659,53658,53428
53658,53427,53428
53658,53657,53427
53657,53426,53427
53657,53656,53426
53656,53425,53426
53656,53655,53425
53655,53424,53425
53655,53654,53424
53654,53423,53424
53654,53653,53423
53653,53422,53423
53653,53652,53422
53652,53421,53422
53653,53883,53652
53653,53884,53883
53884,531114,53883
53884,531115,531114
531115,531262,531114
531262,531261,531114
531262,531282,531261
531262,531283,531282
531262,531263,531283
531263,531284,531283
531263,531264,531284
531264,531285,531284
531285,531306,531284
531306,531305,531284
531306,531326,531305
531306,531327,531326
531306,531307,531327
531307,531328,531327
531328,534,531327
531328,535,534
535,5326,534
5326,5325,534
5326,5347,5325
5347,5346,5325
5347,5368,5346
5368,5367,5346
5367,5345,5346
5367,5366,5345
5366,5344,5345
5366,5365,5344
5366,5386,5365
5366,5387,5386
5387,53108,5386
53108,53107,5386
53108,53129,53107
53129,53128,53107
53129,53150,53128
53150,53149,53128
53150,53170,53149
53150,53171,53170
53171,53191,53170
53171,53192,53191
53192,53213,53191
53213,53212,53191
53213,53234,53212
53234,53233,53212
53234,53254,53233
53234,53255,53254
53255,53275,53254
53255,53276,53275
53276,53296,53275
53276,53297,53296
53297,53318,53296
53318,53317,53296
53318,53339,53317
53339,53338,53317
53339,53359,53338
53339,53360,53359
53360,53380,53359
53360,53381,53380
53381,53401,53380
53381,53402,53401
53402,53443,53401
53402,53444,53443
53444,53465,53443
53465,53464,53443
53465,53485,53464
53465,53486,53485
53486,53507,53485
53507,53506,53485
53507,53528,53506
53528,53527,53506
53528,53548,53527
53528,53549,53548
53549,53569,53548
53549,53570,53569
53570,53591,53569
53591,53590,53569
53591,53611,53590
53591,53612,53611
53612,53633,53611
53633,53632,53611
53633,53674,53632
53633,53675,53674
53675,53695,53674
53675,53696,53695
53696,53717,53695
53717,53716,53695
53717,53738,53716
53738,53737,53716
53738,53758,53737
53738,53759,53758
53759,53779,53758
53759,53780,53779
53780,53801,53779
53801,53800,53779
53801,53822,53800
53822,53821,53800
53822,53843,53821
53843,53842,53821
53843,53864,53842
53864,53863,53842
53864,53906,53863
53906,53905,53863
53906,53926,53905
53906,53927,53926
53927,53947,53926
53927,53948,53947
53948,53969,53947
53969,53968,53947
53969,53989,53968
53969,53990,53989
53990,531010,53989
53990,531011,531010
531011,531032,531010
531032,531031,531010
531032,531052,531031
531032,531053,531052
531053,531074,531052
531074,531073,531052
531074,531095,531073
531095,531094,531073
531095,531137,531094
531137,531136,531094
531137,531158,531136
531158,531157,531136
531158,531179,531157
531179,531178,531157
531179,531199,531178
531179,531200,531199
531200,531221,531199
531200,531222,531221
531200,531201,531222
531201,531223,531222
531201,531202,531223
531202,531224,531223
531202,531203,531224
531203,531225,531224
531203,531204,531225
531204,531226,531225
531204,531205,531226
531205,531227,531226
531205,531206,531227
531206,531228,531227
531206,531207,531228
531207,531229,531228
531207,531208,531229
531208,531230,531229
531208,531209,531230
531209,531231,531230
531209,531210,531231
531210,531232,531231
531210,531211,531232
531211,531233,531232
531211,531212,531233
531212,531234,531233
531212,531213,531234
531213,531235,531234
531213,531214,531235
531214,531236,531235
531214,531215,531236
531215,531237,531236
531215,531216,531237
531216,531238,531237
531216,531217,531238
531216,531196,531217
531216,531195,531196
531195,531175,531196
531195,531174,531175
531174,531153,531175
531174,531152,531153
531152,531110,531153
531110,531111,531153
531110,531089,531111
531110,531109,531089
531109,531088,531089
531088,531067,531089
531067,531068,531089
531067,531047,531068
531047,531048,531068
531047,531026,531048
531026,531027,531048
531026,531006,531027
531006,531007,531027
531007,531028,531027
531006,53986,531007
531006,53985,53986
53985,53964,53986
53964,53965,53986
53964,53944,53965
53964,53943,53944
53943,53923,53944
53943,53922,53923
53922,53880,53923
53880,53881,53923
53880,53859,53881
53859,53860,53881
53859,53838,53860
53838,53839,53860
53838,53817,53839
53817,53818,53839
53817,53797,53818
53817,53796,53797
53796,53775,53797
53775,53776,53797
53775,53755,53776
53775,53754,53755
53754,53733,53755
53733,53734,53755
53733,53712,53734
53712,53713,53734
53712,53692,53713
53712,53691,53692
53691,53649,53692
53649,53650,53692
53649,53628,53650
53628,53629,53650
53628,53608,53629
53628,53607,53608
53607,53587,53608
53607,53586,53587
53586,53565,53587
53565,53566,53587
53565,53544,53566
53544,53545,53566
53544,53523,53545
53523,53524,53545
53523,53502,53524
53502,53503,53524
53502,53481,53503
53481,53482,53503
53481,53460,53482
53460,53461,53482
53460,53419,53461
53460,53418,53419
53418,53398,53419
53418,53397,53398
53397,53377,53398
53397,53376,53377
53376,53356,53377
53376,53355,53356
53355,53335,53356
53355,53334,53335
53334,53313,53335
53313,53314,53335
53313,53293,53314
53313,53292,53293
53292,53272,53293
53292,53271,53272
53271,53250,53272
53250,53251,53272
53250,53229,53251
53229,53230,53251
53229,53208,53230
53208,53209,53230
53208,53188,53209
53208,53187,53188
53187,53167,53188
53187,53166,53167
53166,53145,53167
53145,53146,53167
53145,53125,53146
53145,53124,53125
53124,53103,53125
53103,53104,53125
53103,5383,53104
53103,5382,5383
5382,5362,5383
5382,5361,5362
5361,5340,5362
5340,5341,5362
5340,5319,5341
5319,5320,5341
5319,531342,5320
531342,531343,5320
531342,531322,531343
531342,531321,531322
531321,531300,531322
531300,531301,531322
531300,531280,531301
531300,531279,531280
531279,531132,531280
531132,531133,531280
531132,53902,531133
531132,53901,53902
53901,53670,53902
53670,53671,53902
53901,53669,53670
53901,53900,53669
53900,53899,53669
53899,53668,53669
53899,53667,53668
53899,53898,53667
53898,53666,53667
53898,53897,53666
53897,53896,53666
53896,53665,53666
53897,531128,53896
531128,531127,53896
531127,53895,53896
531127,531126,53895
531126,531125,53895
531125,53894,53895
53894,53664,53895
53894,53663,53664
53894,53893,53663
53893,53662,53663
53893,53892,53662
53892,53661,53662
53892,53660,53661
53892,53891,53660
53891,53659,53660
53891,53890,53659
53890,53658,53659
53890,53889,53658
53889,53657,53658
53889,53888,53657
53888,53887,53657
53887,53656,53657
53887,53655,53656
53887,53886,53655
53886,53654,53655
53886,53885,53654
53885,53884,53654
53884,53653,53654
53885,531115,53884
53885,531116,531115
531116,531263,531115
531263,531262,531115
531116,531264,531263
531116,531117,531264
531117,531265,531264
531265,531285,531264
531265,531286,531285
531286,531307,531285
531307,531306,531285
531286,531308,531307
531308,531328,531307
531308,531329,531328
531329,535,531328
531329,536,535
536,5327,535
5327,5326,535
5327,5347,5326
5327,5348,5347
5348,5369,5347
5369,5368,5347
5369,5390,5368
5390,5389,5368
5389,5388,5368
5388,5367,5368
5388,5387,5367
5387,5366,5367
5388,53109,5387
53109,53108,5387
53109,53129,53108
53109,53130,53129
53130,53150,53129
53130,53151,53150
53151,53171,53150
53151,53172,53171
53172,53192,53171
53172,53193,53192
53193,53214,53192
53214,53213,53192
53214,53234,53213
53214,53235,53234
53235,53256,53234
53256,53255,53234
53256,53277,53255
53277,53276,53255
53277,53297,53276
53277,53298,53297
53298,53319,53297
53319,53318,53297
53319,53339,53318
53319,53340,53339
53340,53360,53339
53340,53361,53360
53361,53381,53360
53361,53382,53381
53382,53402,53381
53382,53403,53402
53403,53445,53402
53445,53444,53402
53445,53466,53444
53466,53465,53444
53466,53487,53465
53487,53486,53465
53487,53508,53486
53508,53507,53486
53508,53529,53507
53529,53528,53507
53529,53550,53528
53550,53549,53528
53550,53570,53549
53550,53571,53570
53571,53592,53570
53592,53591,53570
53592,53612,53591
53592,53613,53612
53613,53634,53612
53634,53633,53612
53634,53675,53633
53634,53676,53675
53676,53696,53675
53676,53697,53696
53697,53718,53696
53718,53717,53696
53718,53739,53717
53739,53738,53717
53739,53759,53738
53739,53760,53759
53760,53780,53759
53760,53781,53780
53781,53801,53780
53781,53802,53801
53802,53823,53801
53823,53822,53801
53823,53844,53822
53844,53843,53822
53844,53865,53843
53865,53864,53843
53865,53907,53864
53907,53906,53864
53907,53927,53906
53907,53928,53927
53928,53949,53927
53949,53948,53927
53949,53970,53948
53970,53969,53948
53970,53990,53969
53970,53991,53990
53991,531011,53990
53991,531012,531011
531012,531033,531011
531033,531032,531011
531033,531053,531032
531033,531054,531053
531054,531075,531053
531075,531074,531053
531075,531096,531074
531096,531095,531074
531096,531137,531095
531096,531138,531137
531138,531159,531137
531159,531158,531137
531159,531180,531158
531180,531179,531158
531180,531200,531179
531180,531201,531200
531180,531181,531201
531181,531202,531201
531181,531182,531202
531182,531203,531202
531182,531183,531203
531183,531204,531203
531183,531184,531204
531184,531205,531204
531184,531185,531205
531185,531206,531205
531185,531186,531206
531186,531207,531206
531186,531187,531207
531187,531208,531207
531187,531188,531208
531188,531209,531208
531188,531189,531209
531189,531210,531209
531189,531190,531210
531190,531211,531210
531190,531191,531211
531191,531212,531211
531191,531192,531212
531192,531213,531212
531192,531193,531213
531193,531214,531213
531193,531194,531214
531194,531215,531214
531194,531195,531215
531195,531216,531215
531194,531173,531195
531173,531174,531195
531173,531152,531174
531173,531151,531152
531151,531109,531152
531109,531110,531152
531151,531150,531109
531150,531108,531109
531108,531088,531109
531108,531087,531088
531087,531066,531088
531066,531067,531088
531066,531046,531067
531046,531047,531067
531046,531025,531047
531025,531026,531047
531025,531005,531026
531005,531006,531026
531005,53984,531006
53984,53985,531006
53984,53963,53985
53963,53964,53985
53963,53943,53964
53963,53942,53943
53942,53922,53943
53942,53921,53922
53921,53879,53922
53879,53880,53922
53879,53858,53880
53858,53859,53880
53858,53837,53859
53837,53838,53859
53837,53817,53838
53837,53816,53817
53816,53796,53817
53816,53795,53796
53795,53775,53796
53795,53774,53775
53774,53754,53775
53774,53753,53754
53753,53732,53754
53732,53733,53754
53732,53712,53733
53732,53711,53712
53711,53691,53712
53711,53690,53691
53690,53649,53691
53690,53648,53649
53648,53628,53649
53648,53627,53628
53627,53607,53628
53627,53606,53607
53606,53585,53607
53585,53586,53607
53585,53565,53586
53585,53564,53565
53564,53543,53565
53543,53544,53565
53543,53522,53544
53522,53523,53544
53522,53501,53523
53501,53502,53523
53501,53481,53502
53501,53480,53481
53480,53459,53481
53459,53460,53481
53459,53417,53460
53417,53418,53460
53417,53397,53418
53417,53396,53397
53396,53376,53397
53396,53375,53376
53375,53354,53376
53354,53355,53376
53354,53333,53355
53333,53334,53355
53333,53312,53334
53312,53313,53334
53312,53292,53313
53312,53291,53292
53291,53270,53292
53270,53271,53292
53270,53250,53271
53270,53249,53250
53249,53229,53250
53249,53228,53229
53228,53208,53229
53228,53207,53208
53207,53187,53208
53207,53186,53187
53186,53165,53187
53165,53166,53187
53165,53144,53166
53144,53145,53166
53144,53124,53145
53144,53123,53124
53123,53102,53124
53102,53103,53124
53102,5382,53103
53102,5381,5382
5381,5361,5382
5381,5360,5361
5360,5340,5361
5360,5339,5340
5339,5318,5340
5318,5319,5340
5318,531342,5319
5318,531341,531342
531341,531321,531342
531341,531320,531321
531320,531299,531321
531299,531300,531321
531299,531278,531300
531278,531279,531300
531278,531131,531279
531131,531132,531279
531131,53901,531132
531131,53900,53901
531131,53899,53900
531131,531130,53899
531130,53898,53899
531130,531129,53898
531129,53897,53898
531129,531128,53897
531129,531276,531128
531276,531275,531128
531275,531127,531128
531275,531274,531127
531274,531126,531127
531274,531273,531126
531273,531125,531126
531273,531272,531125
531272,531124,531125
531124,53893,531125
53893,53894,531125
531124,53892,53893
531124,531123,53892
531123,53891,53892
531123,531122,53891
531122,531121,53891
531121,53890,53891
531121,531120,53890
531120,53889,53890
531120,53888,53889
531120,531119,53888
531119,53887,53888
531119,531118,53887
531118,53886,53887
531118,531117,53886
531117,531116,53886
531116,53885,53886
531118,531265,531117
531118,531266,531265
531266,531286,531265
531266,531287,531286
531287,531308,531286
531287,531288,531308
531288,531309,531308
531309,531329,531308
531309,531330,531329
531330,536,531329
531330,537,536
537,5328,536
5328,5327,536
5328,5349,5327
5349,5348,5327
5349,5370,5348
5370,5369,5348
5370,5391,5369
5391,5390,5369
5391,53111,5390
53111,5389,5390
53111,53110,5389
53110,5388,5389
53110,53109,5388
53110,53131,53109
53131,53130,53109
53131,53152,53130
53152,53151,53130
53152,53173,53151
53173,53172,53151
53173,53193,53172
53173,53194,53193
53194,53214,53193
53194,53215,53214
53215,53235,53214
53215,53236,53235
53236,53257,53235
53257,53256,53235
53257,53277,53256
53257,53278,53277
53278,53298,53277
53278,53299,53298
53299,53320,53298
53320,53319,53298
53320,53341,53319
53341,53340,53319
53341,53361,53340
53341,53362,53361
53362,53382,53361
53362,53383,53382
53383,53403,53382
53383,53404,53403
53404,53446,53403
53446,53445,53403
53446,53467,53445
53467,53466,53445
53467,53487,53466
53467,53488,53487
53488,53509,53487
53509,53508,53487
53509,53530,53508
53530,53529,53508
53530,53551,53529
53551,53550,53529
53551,53572,53550
53572,53571,53550
53572,53592,53571
53572,53593,53592
53593,53613,53592
53593,53614,53613
53614,53634,53613
53614,53635,53634
53635,53676,53634
53635,53677,53676
53677,53697,53676
53677,53698,53697
53698,53719,53697
53719,53718,53697
53719,53740,53718
53740,53739,53718
53740,53760,53739
53740,53761,53760
53761,53781,53760
53761,53782,53781
53782,53802,53781
53782,53803,53802
53803,53824,53802
53824,53823,53802
53824,53845,53823
53845,53844,53823
53845,53866,53844
53866,53865,53844
53866,53907,53865
53866,53908,53907
53908,53928,53907
53908,53929,53928
53929,53949,53928
53929,53950,53949
53950,53971,53949
53971,53970,53949
53971,53991,53970
53971,53992,53991
53992,531012,53991
53992,531013,531012
531013,531034,531012
531034,531033,531012
531034,531054,531033
531034,531055,531054
531055,531076,531054
531076,531075,531054
531076,531096,531075
531076,531097,531096
531097,531139,531096
531139,531138,531096
531139,531160,531138
531160,531159,531138
531160,531180,531159
531160,531181,531180
531160,531182,531181
531160,531161,531182
531161,531183,531182
531161,531162,531183
531162,531184,531183
531162,531163,531184
531163,531185,531184
531163,531164,531185
531164,531186,531185
531164,531165,531186
531165,531166,531186
531166,531187,531186
531166,531167,531187
531167,531188,531187
531167,531189,531188
531167,531168,531189
531168,531169,531189
531169,531190,531189
531169,531170,531190
531170,531191,531190
531170,531171,531191
531171,531192,531191
531171,531193,531192
531171,531172,531193
531172,531194,531193
531172,531173,531194
531172,531151,531173
531172,531150,531151
531172,531171,531150
531171,531149,531150
531149,531108,531150
531149,531107,531108
531107,531086,531108
531086,531087,531108
531086,531065,531087
531065,531066,531087
531065,531045,531066
531045,531046,531066
531045,531024,531046
531024,531025,531046
531024,531004,531025
531004,531005,531025
531004,53983,531005
53983,53984,531005
53983,53962,53984
53962,53963,53984
53962,53941,53963
53941,53942,53963
53941,53921,53942
53941,53920,53921
53920,53879,53921
53920,53878,53879
53878,53857,53879
53857,53858,53879
53857,53836,53858
53836,53837,53858
53836,53816,53837
53836,53815,53816
53815,53794,53816
53794,53795,53816
53794,53774,53795
53794,53773,53774
53773,53753,53774
53773,53752,53753
53752,53731,53753
53731,53732,53753
53731,53711,53732
53731,53710,53711
53710,53690,53711
53710,53689,53690
53689,53648,53690
53689,53647,53648
53647,53626,53648
53626,53627,53648
53626,53605,53627
53605,53606,53627
53605,53584,53606
53584,53585,53606
53584,53564,53585
53584,53563,53564
53563,53542,53564
53542,53543,53564
53542,53521,53543
53521,53522,53543
53521,53500,53522
53500,53501,53522
53500,53479,53501
53479,53480,53501
53479,53459,53480
53479,53458,53459
53458,53416,53459
53416,53417,53459
53416,53396,53417
53416,53395,53396
53395,53375,53396
53395,53374,53375
53374,53353,53375
53353,53354,53375
53353,53332,53354
53332,53333,53354
53332,53311,53333
53311,53312,53333
53311,53291,53312
53311,53290,53291
53290,53270,53291
53290,53269,53270
53269,53248,53270
53248,53249,53270
53248,53227,53249
53227,53228,53249
53227,53207,53228
53227,53206,53207
53206,53186,53207
53206,53185,53186
53185,53164,53186
53164,53165,53186
53164,53143,53165
53143,53144,53165
53143,53123,53144
53143,53122,53123
