PointID1,PointID2,PointID3
51254,51255,51223
51255,51224,51223
51255,51225,51224
51225,51194,51224
51225,51195,51194
51225,51226,51195
51226,51196,51195
51226,51227,51196
51227,51228,51196
51227,51258,51228
51258,51259,51228
51259,51260,51228
51260,51229,51228
51260,51261,51229
51261,51230,51229
51261,51231,51230
51261,51262,51231
51262,51263,51231
51263,51232,51231
51263,51264,51232
51264,51233,51232
51264,51234,51233
51264,51265,51234
51265,51266,51234
51266,51235,51234
51266,51236,51235
51265,51297,51266
51265,51296,51297
51265,51295,51296
51295,51326,51296
51326,51327,51296
51295,51325,51326
51325,51356,51326
51356,51357,51326
51325,51324,51356
51324,51355,51356
51355,51387,51356
51355,51386,51387
51386,51417,51387
51386,51385,51417
51385,51416,51417
51416,51448,51417
51416,51447,51448
51447,51475,51448
51447,51474,51475
51474,51505,51475
51505,51506,51475
51505,51536,51506
51536,51537,51506
51537,51538,51506
51538,51507,51506
51537,51568,51538
51568,51569,51538
51569,51570,51538
51570,51539,51538
51569,51601,51570
51569,51600,51601
51600,51662,51601
51662,51663,51601
51662,51694,51663
51694,51664,51663
51694,51695,51664
51695,51665,51664
51695,51696,51665
51696,51697,51665
51662,51693,51694
51662,51692,51693
51662,51661,51692
51661,51691,51692
51661,51660,51691
51660,51659,51691
51659,51690,51691
51659,51658,51690
51658,51689,51690
51689,51721,51690
51689,51720,51721
51689,51719,51720
51689,51688,51719
51688,51687,51719
51687,51718,51719
51687,51717,51718
51687,51686,51717
51686,51716,51717
51686,51685,51716
51685,51715,51716
51685,51684,51715
51684,51683,51715
51683,51714,51715
51683,51682,51714
51682,51713,51714
51682,51681,51713
51681,51712,51713
51681,51711,51712
51681,51680,51711
51680,51679,51711
51679,51710,51711
51679,51678,51710
51678,51709,51710
51709,51741,51710
51709,51740,51741
51709,51739,51740
51709,51708,51739
51709,51678,51708
51678,51677,51708
51678,51646,51677
51678,51647,51646
51647,51585,51646
51585,51584,51646
51585,51554,51584
51554,51553,51584
51554,51522,51553
51554,51523,51522
51523,51491,51522
51523,51492,51491
51492,51461,51491
51461,51460,51491
51461,51434,51460
51434,51433,51460
51434,51403,51433
51403,51402,51433
51403,51372,51402
51372,51371,51402
51372,51340,51371
51372,51341,51340
51341,51309,51340
51341,51310,51309
51310,51279,51309
51279,51278,51309
51279,51248,51278
51248,51247,51278
51279,51280,51248
51280,51249,51248
51280,51250,51249
51280,51281,51250
51281,51251,51250
51281,51282,51251
51282,51252,51251
51282,51283,51252
51283,51253,51252
51283,51284,51253
51284,51254,51253
51284,51285,51254
51285,51286,51254
51286,51255,51254
51286,51287,51255
51287,51256,51255
51256,51225,51255
51256,51257,51225
51257,51226,51225
51257,51227,51226
51257,51258,51227
51257,51289,51258
51289,51259,51258
51289,51290,51259
51290,51291,51259
51291,51260,51259
51291,51292,51260
51292,51261,51260
51292,51262,51261
51292,51293,51262
51293,51294,51262
51294,51263,51262
51294,51264,51263
51294,51295,51264
51295,51265,51264
51294,51325,51295
51294,51293,51325
51293,51324,51325
51293,51323,51324
51323,51355,51324
51323,51354,51355
51354,51386,51355
51354,51385,51386
51354,51353,51385
51353,51384,51385
51384,51415,51385
51415,51416,51385
51415,51446,51416
51446,51447,51416
51446,51474,51447
51446,51473,51474
51473,51504,51474
51504,51505,51474
51504,51536,51505
51504,51535,51536
51535,51566,51536
51566,51567,51536
51567,51537,51536
51567,51568,51537
51567,51598,51568
51598,51599,51568
51599,51569,51568
51599,51600,51569
51599,51661,51600
51661,51662,51600
51599,51598,51661
51598,51660,51661
51598,51597,51660
51597,51659,51660
51597,51658,51659
51597,51596,51658
51596,51657,51658
51657,51688,51658
51688,51689,51658
51657,51656,51688
51656,51687,51688
51656,51655,51687
51655,51686,51687
51655,51685,51686
51655,51654,51685
51654,51653,51685
51653,51684,51685
51653,51683,51684
51653,51652,51683
51652,51682,51683
51652,51651,51682
51651,51681,51682
51651,51650,51681
51650,51680,51681
51650,51649,51680
51649,51648,51680
51648,51679,51680
51648,51647,51679
51647,51678,51679
51648,51585,51647
51648,51586,51585
51586,51554,51585
51586,51555,51554
51555,51524,51554
51524,51523,51554
51524,51493,51523
51493,51492,51523
51493,51461,51492
51493,51462,51461
51462,51434,51461
51462,51435,51434
51435,51403,51434
51435,51404,51403
51404,51373,51403
51373,51372,51403
51373,51341,51372
51373,51342,51341
51342,51310,51341
51342,51311,51310
51311,51280,51310
51280,51279,51310
51311,51281,51280
51311,51312,51281
51312,51282,51281
51312,51313,51282
51313,51283,51282
51313,51314,51283
51314,51284,51283
51314,51315,51284
51315,51316,51284
51316,51285,51284
51316,51317,51285
51317,51286,51285
51317,51287,51286
51317,51318,51287
51318,51288,51287
51288,51256,51287
51288,51257,51256
51288,51289,51257
51288,51320,51289
51320,51290,51289
51320,51321,51290
51321,51291,51290
51321,51322,51291
51322,51292,51291
51322,51323,51292
51323,51293,51292
51322,51353,51323
51353,51354,51323
51322,51321,51353
51321,51352,51353
51352,51383,51353
51383,51384,51353
51383,51415,51384
51383,51414,51415
51414,51446,51415
51414,51445,51446
51445,51472,51446
51472,51473,51446
51472,51503,51473
51503,51504,51473
51503,51535,51504
51503,51534,51535
51534,51565,51535
51565,51566,51535
51565,51596,51566
51596,51597,51566
51597,51567,51566
51597,51598,51567
51565,51595,51596
51595,51657,51596
51595,51656,51657
51595,51594,51656
51594,51655,51656
51594,51593,51655
51593,51654,51655
51593,51592,51654
51592,51591,51654
51591,51653,51654
51591,51590,51653
51590,51652,51653
51590,51589,51652
51589,51651,51652
51589,51650,51651
51589,51588,51650
51588,51649,51650
51588,51587,51649
51587,51648,51649
51587,51586,51648
51587,51555,51586
51587,51556,51555
51556,51524,51555
51556,51525,51524
51525,51494,51524
51494,51493,51524
51494,51463,51493
51463,51462,51493
51463,51436,51462
51436,51435,51462
51436,51404,51435
51436,51405,51404
51405,51374,51404
51374,51373,51404
51374,51342,51373
51374,51343,51342
51343,51311,51342
51343,51312,51311
51343,51344,51312
51344,51313,51312
51344,51345,51313
51345,51314,51313
51345,51315,51314
51345,51346,51315
51346,51316,51315
51346,51347,51316
51347,51317,51316
51347,51348,51317
51348,51318,51317
51348,51349,51318
51349,51350,51318
51350,51319,51318
51319,51288,51318
51319,51320,51288
51319,51350,51320
51350,51351,51320
51351,51321,51320
51351,51352,51321
51351,51382,51352
51382,51383,51352
51382,51414,51383
51382,51413,51414
51413,51445,51414
51413,51444,51445
51444,51471,51445
51471,51472,51445
51471,51503,51472
51471,51502,51503
51502,51533,51503
51533,51534,51503
51533,51564,51534
51564,51565,51534
51564,51595,51565
51564,51563,51595
51563,51594,51595
51563,51562,51594
51562,51593,51594
51562,51592,51593
51562,51561,51592
51561,51560,51592
51560,51591,51592
51560,51590,51591
51560,51559,51590
51559,51589,51590
51559,51558,51589
51558,51588,51589
51558,51557,51588
51557,51556,51588
51556,51587,51588
51557,51525,51556
51557,51526,51525
51526,51494,51525
51526,51495,51494
51495,51463,51494
51495,51464,51463
51464,51436,51463
51464,51437,51436
51437,51405,51436
51437,51406,51405
51406,51374,51405
51406,51375,51374
51375,51343,51374
51375,51344,51343
51375,51345,51344
51375,51376,51345
51376,51346,51345
51376,51377,51346
51377,51347,51346
51377,51378,51347
51378,51348,51347
51378,51379,51348
51379,51349,51348
51379,51380,51349
51380,51350,51349
51380,51381,51350
51381,51351,51350
51381,51382,51351
51381,51413,51382
51381,51412,51413
51412,51444,51413
51412,51443,51444
51443,51470,51444
51470,51471,51444
51470,51501,51471
51501,51502,51471
51501,51532,51502
51532,51533,51502
51532,51564,51533
51532,51563,51564
51532,51562,51563
51532,51531,51562
51531,51530,51562
51530,51561,51562
51530,51560,51561
51530,51529,51560
51529,51528,51560
51528,51559,51560
51528,51527,51559
51527,51558,51559
51527,51526,51558
51526,51557,51558
51527,51495,51526
51527,51496,51495
51496,51465,51495
51465,51464,51495
51465,51437,51464
51465,51438,51437
51438,51407,51437
51407,51406,51437
51407,51376,51406
51376,51375,51406
51407,51408,51376
51408,51377,51376
51408,51378,51377
51408,51409,51378
51409,51410,51378
51410,51379,51378
51410,51411,51379
51411,51380,51379
51411,51381,51380
51411,51412,51381
51411,51443,51412
51411,51441,51443
51441,51469,51443
51469,51470,51443
51469,51501,51470
51469,51500,51501
51500,51531,51501
51531,51532,51501
51500,51530,51531
51500,51499,51530
51499,51529,51530
51499,51498,51529
51498,51528,51529
51498,51497,51528
51497,51496,51528
51496,51527,51528
51497,51466,51496
51466,51465,51496
51466,51438,51465
51466,51439,51438
51439,51407,51438
51439,51408,51407
51439,51440,51408
51440,51409,51408
51440,51442,51409
51442,51410,51409
51442,51441,51410
51441,51411,51410
51442,51468,51441
51468,51469,51441
51468,51500,51469
51468,51499,51500
51468,51467,51499
51467,51498,51499
51467,51466,51498
51466,51497,51498
51467,51440,51466
51440,51439,51466
51467,51468,51440
51468,51442,51440
51968,51944,51943
51968,51969,51944
51969,51970,51944
51970,51945,51944
51970,51971,51945
51971,51946,51945
51971,51972,51946
51972,51947,51946
51972,51973,51947
51973,51948,51947
51973,51974,51948
51974,51949,51948
51974,51975,51949
51975,51950,51949
51975,51951,51950
51975,51976,51951
51976,51952,51951
51952,51896,51951
51976,51977,51952
51976,511008,51977
511008,511009,51977
511009,51978,51977
511009,511010,51978
511010,51979,51978
51979,51959,51978
511010,511011,51979
511011,51980,51979
511011,51981,51980
511011,511012,51981
511012,511013,51981
511013,51982,51981
511013,51983,51982
511013,511014,51983
511014,51984,51983
51984,51957,51983
511014,511015,51984
511015,51985,51984
511015,511016,51985
511016,511017,51985
511017,51986,51985
511017,51987,51986
511017,511018,51987
511018,51988,51987
511018,511019,51988
511019,51989,51988
511019,511020,51989
511020,511021,51989
511020,511051,511021
511051,511052,511021
511052,511022,511021
511052,511053,511022
511053,511054,511022
511054,511023,511022
511054,511055,511023
511055,511024,511023
511055,511056,511024
511056,511025,511024
511056,511057,511025
511057,511026,511025
511057,511027,511026
511057,511058,511027
511058,511059,511027
511059,511028,511027
511059,511060,511028
511060,511029,511028
511059,511091,511060
511059,511090,511091
511090,511122,511091
511090,511121,511122
511121,511152,511122
511152,511153,511122
511152,511184,511153
511152,511183,511184
511183,511214,511184
511214,511215,511184
511183,511182,511214
511182,511213,511214
511182,511181,511213
511181,511212,511213
511181,511211,511212
511181,511180,511211
511180,511179,511211
511179,511210,511211
511179,511209,511210
511179,511178,511209
511178,511177,511209
511177,511208,511209
511177,511207,511208
511177,511176,511207
511176,511206,511207
511176,511175,511206
511175,511174,511206
511174,511205,511206
511205,511236,511206
511236,511237,511206
511205,511235,511236
511205,511204,511235
511204,511234,511235
511204,511203,511234
511203,511202,511234
511202,511233,511234
511202,511201,511233
511201,511232,511233
511201,511200,511232
511200,511231,511232
511231,511299,511232
511299,511300,511232
511299,511328,511300
511299,511327,511328
511327,511344,511328
511344,511345,511328
511344,511375,511345
511375,511376,511345
511376,511346,511345
511376,511377,511346
511377,511378,511346
511378,511347,511346
511378,511379,511347
511378,511409,511379
511409,511410,511379
511410,511380,511379
511410,511411,511380
511411,511381,511380
511411,511412,511381
511412,511382,511381
511412,511413,511382
511413,511383,511382
511413,511387,511383
511387,511384,511383
511412,511416,511413
511416,511446,511413
511446,511447,511413
511447,511417,511413
511447,511448,511417
511448,511418,511417
511448,511449,511418
511449,511419,511418
511419,511389,511418
511389,511385,511418
511389,511386,511385
511449,511450,511419
511449,511477,511450
511477,511478,511450
511477,511509,511478
511509,511510,511478
511509,511540,511510
511540,511541,511510
511541,511542,511510
511542,511511,511510
511542,511543,511511
511543,511512,511511
511543,511513,511512
511543,511544,511513
511543,511575,511544
511543,511574,511575
511574,511638,511575
511574,511637,511638
511637,511668,511638
511668,511669,511638
511668,511699,511669
511699,511700,511669
511668,511667,511699
511667,511698,511699
511667,511666,511698
511666,511697,511698
511666,511696,511697
511696,511727,511697
511696,511695,511727
511695,511726,511727
511726,511760,511727
511726,511759,511760
511726,511725,511759
511725,511724,511759
511724,511758,511759
511724,511723,511758
511723,511757,511758
511723,511756,511757
511723,511722,511756
511722,511755,511756
511722,511721,511755
511721,511720,511755
511720,511754,511755
511720,511753,511754
511720,511719,511753
511719,511718,511753
511718,511752,511753
511718,511748,511752
511748,511751,511752
511748,511747,511751
511748,511716,511747
511716,511750,511747
511716,511746,511750
511746,511749,511750
511716,511715,511746
511715,511714,511746
511714,511745,511746
511714,511744,511745
511714,511713,511744
511713,511712,511744
511712,511743,511744
511712,511742,511743
511712,511711,511742
511711,511741,511742
511711,511710,511741
511710,511740,511741
511710,511709,511740
511709,511739,511740
511709,511708,511739
511708,511707,511739
511707,511738,511739
511707,511706,511738
511706,511737,511738
511706,511736,511737
511706,511705,511736
511705,511704,511736
511704,511735,511736
511704,511734,511735
511704,511703,511734
511703,511733,511734
511703,511702,511733
511702,511701,511733
511701,511732,511733
511702,511670,511701
511702,511671,511670
511671,511639,511670
511671,511640,511639
511640,511608,511639
511640,511609,511608
511609,511545,511608
511609,511546,511545
511546,511514,511545
511546,511515,511514
511515,511483,511514
511515,511484,511483
511484,511452,511483
511484,511453,511452
511453,511422,511452
511422,511421,511452
511422,511391,511421
511422,511392,511391
511392,511362,511391
511362,511361,511391
511362,511330,511361
511362,511331,511330
511331,511307,511330
511307,511306,511330
511307,511280,511306
511280,511279,511306
511280,511217,511279
511217,511216,511279
511217,511186,511216
511186,511185,511216
511186,511154,511185
511186,511155,511154
511155,511123,511154
511155,511124,511123
511124,511093,511123
511093,511092,511123
511093,511062,511092
511062,511061,511092
511062,511030,511061
511062,511031,511030
511031,511000,511030
511000,51999,511030
511000,51968,51999
511000,51969,51968
511000,51970,51969
511000,511001,51970
511001,51971,51970
511001,511002,51971
511002,51972,51971
511002,511003,51972
511003,51973,51972
511003,511004,51973
511004,51974,51973
511004,511005,51974
511005,51975,51974
511005,511006,51975
511006,511007,51975
511007,51976,51975
511007,511008,51976
511007,511038,511008
511038,511039,511008
511039,511040,511008
511040,511009,511008
511040,511010,511009
511040,511041,511010
511041,511042,511010
511042,511011,511010
511042,511043,511011
511043,511012,511011
511043,511044,511012
511044,511013,511012
511044,511045,511013
511045,511014,511013
511045,511046,511014
511046,511015,511014
511046,511047,511015
511047,511016,511015
511047,511048,511016
511048,511017,511016
511048,511049,511017
511049,511018,511017
511049,511019,511018
511049,511050,511019
511050,511020,511019
511050,511051,511020
511050,511081,511051
511081,511082,511051
511082,511083,511051
511083,511052,511051
511083,511084,511052
511084,511053,511052
511084,511054,511053
511084,511085,511054
511085,511086,511054
511086,511055,511054
511086,511087,511055
511087,511056,511055
511087,511057,511056
511087,511088,511057
511088,511058,511057
511088,511089,511058
511089,511059,511058
511089,511090,511059
511089,511121,511090
511089,511120,511121
511120,511151,511121
511151,511152,511121
511151,511182,511152
511182,511183,511152
511151,511181,511182
511151,511150,511181
511150,511149,511181
511149,511180,511181
511149,511148,511180
511148,511179,511180
511148,511178,511179
511148,511147,511178
511147,511177,511178
511147,511146,511177
511146,511145,511177
511145,511176,511177
511145,511144,511176
511144,511175,511176
511144,511174,511175
511144,511143,511174
511143,511142,511174
511142,511173,511174
511173,511205,511174
511173,511204,511205
511173,511203,511204
511173,511172,511203
511172,511202,511203
511172,511171,511202
511171,511201,511202
511171,511170,511201
511170,511200,511201
511170,511169,511200
511169,511199,511200
511199,511231,511200
511199,511230,511231
511230,511299,511231
511230,511298,511299
511298,511327,511299
511298,511326,511327
511326,511344,511327
511326,511343,511344
511343,511374,511344
511374,511375,511344
511374,511404,511375
511404,511405,511375
511405,511406,511375
511406,511376,511375
511406,511407,511376
511407,511377,511376
511407,511408,511377
511408,511378,511377
511408,511409,511378
511408,511439,511409
511439,511440,511409
511440,511410,511409
511440,511444,511410
511444,511411,511410
511444,511415,511411
511415,511412,511411
511415,511441,511412
511441,511416,511412
511441,511446,511416
511441,511445,511446
511445,511473,511446
511473,511474,511446
511474,511447,511446
511474,511475,511447
511475,511448,511447
511475,511476,511448
511476,511449,511448
511476,511477,511449
511476,511508,511477
511508,511509,511477
511508,511539,511509
511539,511540,511509
511539,511571,511540
511571,511572,511540
511572,511541,511540
511572,511573,511541
511573,511542,511541
511573,511574,511542
511574,511543,511542
511573,511636,511574
511636,511637,511574
511636,511668,511637
511636,511667,511668
511636,511635,511667
511635,511666,511667
511635,511634,511666
511634,511665,511666
511665,511696,511666
511665,511695,511696
511665,511664,511695
511664,511694,511695
511694,511726,511695
511694,511725,511726
511694,511724,511725
511694,511693,511724
511693,511723,511724
511693,511692,511723
511692,511691,511723
511691,511722,511723
511691,511721,511722
511691,511690,511721
511690,511720,511721
511690,511689,511720
511689,511688,511720
511688,511719,511720
511688,511687,511719
511687,511718,511719
511687,511717,511718
511717,511748,511718
511717,511716,511748
511717,511685,511716
511685,511715,511716
511685,511684,511715
511684,511683,511715
511683,511714,511715
511683,511713,511714
511683,511682,511713
511682,511712,511713
511682,511681,511712
511681,511711,511712
511681,511680,511711
511680,511710,511711
511680,511679,511710
511679,511709,511710
511679,511678,511709
511678,511708,511709
511678,511677,511708
511677,511707,511708
511677,511676,511707
511676,511706,511707
511676,511675,511706
511675,511705,511706
511675,511674,511705
511674,511673,511705
511673,511704,511705
511673,511672,511704
511672,511703,511704
511672,511702,511703
511672,511671,511702
511672,511641,511671
511641,511640,511671
511641,511609,511640
511641,511610,511609
511610,511546,511609
511610,511547,511546
511547,511516,511546
511516,511515,511546
511516,511484,511515
511516,511485,511484
511485,511454,511484
511454,511453,511484
511454,511423,511453
511423,511422,511453
511423,511392,511422
511423,511393,511392
511393,511363,511392
511363,511362,511392
511363,511331,511362
511363,511332,511331
511332,511308,511331
511308,511307,511331
511308,511280,511307
511308,511281,511280
511281,511218,511280
511218,511217,511280
511218,511187,511217
511187,511186,511217
511187,511155,511186
511187,511156,511155
511156,511125,511155
511125,511124,511155
511125,511093,511124
511125,511094,511093
511094,511063,511093
511063,511062,511093
511063,511031,511062
511063,511032,511031
511032,511001,511031
511001,511000,511031
511032,511033,511001
511033,511002,511001
511033,511034,511002
511034,511003,511002
511034,511004,511003
511034,511035,511004
511035,511005,511004
511035,511036,511005
511036,511006,511005
511036,511037,511006
511037,511038,511006
511038,511007,511006
511037,511069,511038
511069,511039,511038
511069,511070,511039
511070,511040,511039
511070,511071,511040
511071,511072,511040
511072,511041,511040
511072,511073,511041
511073,511042,511041
511073,511074,511042
511074,511043,511042
511074,511044,511043
511074,511075,511044
511075,511045,511044
511075,511076,511045
511076,511077,511045
511077,511046,511045
511077,511078,511046
511078,511047,511046
511078,511079,511047
511079,511048,511047
511079,511049,511048
511079,511080,511049
511080,511081,511049
511081,511050,511049
511080,511112,511081
511112,511082,511081
511112,511113,511082
511113,511114,511082
511114,511083,511082
511114,511115,511083
511115,511084,511083
511115,511116,511084
511116,511085,511084
511116,511086,511085
511116,511117,511086
511117,511087,511086
511117,511118,511087
511118,511119,511087
511119,511088,511087
511119,511120,511088
511120,511089,511088
511119,511150,511120
511150,511151,511120
511119,511149,511150
511119,511118,511149
511118,511117,511149
511117,511148,511149
511117,511116,511148
511116,511147,511148
511116,511146,511147
511116,511115,511146
511115,511145,511146
511115,511114,511145
511114,511144,511145
511114,511113,511144
511113,511143,511144
511113,511112,511143
511112,511142,511143
511112,511111,511142
511111,511141,511142
511141,511172,511142
511172,511173,511142
511141,511140,511172
511140,511171,511172
511140,511139,511171
511139,511170,511171
511139,511169,511170
511139,511138,511169
511138,511137,511169
511137,511168,511169
511168,511199,511169
511168,511198,511199
511198,511230,511199
511198,511229,511230
511229,511298,511230
511229,511297,511298
511297,511326,511298
511297,511325,511326
511325,511343,511326
511325,511342,511343
511342,511373,511343
511373,511374,511343
511373,511403,511374
511403,511404,511374
511403,511434,511404
511434,511435,511404
511435,511405,511404
511435,511436,511405
511436,511406,511405
511436,511437,511406
511437,511407,511406
511437,511438,511407
511438,511408,511407
511438,511439,511408
511438,511442,511439
511442,511470,511439
511470,511440,511439
511470,511443,511440
511443,511444,511440
511443,511471,511444
511471,511472,511444
511472,511445,511444
511445,511415,511444
511445,511441,511415
511472,511473,511445
511472,511503,511473
511503,511504,511473
511504,511474,511473
511504,511505,511474
511505,511506,511474
511506,511475,511474
511506,511507,511475
511507,511476,511475
511507,511508,511476
511507,511538,511508
511538,511539,511508
511538,511570,511539
511570,511571,511539
511570,511633,511571
511633,511634,511571
511634,511572,511571
511634,511635,511572
511635,511573,511572
511635,511636,511573
511633,511665,511634
511633,511664,511665
511633,511632,511664
511632,511663,511664
511663,511694,511664
511663,511693,511694
511663,511662,511693
511662,511692,511693
511662,511661,511692
511661,511691,511692
511661,511660,511691
511660,511690,511691
511660,511659,511690
511659,511689,511690
511659,511658,511689
511658,511688,511689
511658,511657,511688
511657,511687,511688
511657,511656,511687
511656,511686,511687
511686,511717,511687
511686,511685,511717
511686,511654,511685
511654,511684,511685
511654,511653,511684
511653,511683,511684
511653,511652,511683
511652,511682,511683
511652,511651,511682
511651,511681,511682
511651,511650,511681
511650,511680,511681
511650,511649,511680
511649,511679,511680
511649,511648,511679
511648,511647,511679
511647,511678,511679
511647,511677,511678
511647,511646,511677
511646,511676,511677
511646,511645,511676
511645,511675,511676
511645,511644,511675
511644,511674,511675
511644,511643,511674
511643,511642,511674
511642,511673,511674
511642,511641,511673
511641,511672,511673
511642,511611,511641
511611,511610,511641
511611,511548,511610
511548,511547,511610
511548,511516,511547
511548,511517,511516
511517,511486,511516
511486,511485,511516
511486,511455,511485
511455,511454,511485
511455,511424,511454
511424,511423,511454
511424,511393,511423
511424,511394,511393
511394,511363,511393
511394,511364,511363
511364,511333,511363
511333,511332,511363
511333,511309,511332
511309,511308,511332
511309,511281,511308
511309,511282,511281
511282,511218,511281
511282,511219,511218
511219,511187,511218
511219,511188,511187
511188,511156,511187
511188,511157,511156
511157,511126,511156
511126,511125,511156
511126,511094,511125
511126,511095,511094
511095,511064,511094
511064,511063,511094
511064,511032,511063
511064,511033,511032
511064,511065,511033
511065,511034,511033
511065,511066,511034
511066,511035,511034
511066,511067,511035
511067,511036,511035
511067,511068,511036
511068,511037,511036
511068,511069,511037
511068,511100,511069
511100,511070,511069
511100,511101,511070
511101,511102,511070
511102,511071,511070
511102,511072,511071
511102,511103,511072
511103,511073,511072
511103,511104,511073
511104,511105,511073
511105,511074,511073
511105,511075,511074
511105,511106,511075
511106,511076,511075
511106,511107,511076
511107,511077,511076
511107,511108,511077
511108,511078,511077
511108,511109,511078
511109,511079,511078
511109,511110,511079
511110,511111,511079
511111,511080,511079
511111,511112,511080
511110,511141,511111
511110,511140,511141
511110,511109,511140
511109,511108,511140
511108,511139,511140
511108,511107,511139
511107,511138,511139
511107,511106,511138
511106,511137,511138
511106,511136,511137
511136,511167,511137
511167,511168,511137
511167,511198,511168
511167,511166,511198
511166,511197,511198
511197,511229,511198
511197,511228,511229
511228,511291,511229
511291,511297,511229
511291,511325,511297
511291,511290,511325
511290,511324,511325
511324,511342,511325
511324,511340,511342
511340,511373,511342
511340,511372,511373
511372,511402,511373
511402,511403,511373
511402,511433,511403
511433,511434,511403
511433,511464,511434
511464,511465,511434
511465,511435,511434
511465,511466,511435
511466,511436,511435
511466,511467,511436
511467,511437,511436
511467,511468,511437
511468,511438,511437
511468,511469,511438
511469,511442,511438
511469,511470,511442
511469,511500,511470
511500,511501,511470
511501,511502,511470
511502,511471,511470
511471,511443,511470
511502,511472,511471
511502,511503,511472
511502,511533,511503
511533,511534,511503
511534,511504,511503
511534,511535,511504
511535,511505,511504
511535,511536,511505
511536,511537,511505
511537,511506,511505
511537,511507,511506
511537,511538,511507
511537,511569,511538
511569,511570,511538
511569,511632,511570
511632,511633,511570
511569,511631,511632
511631,511663,511632
511631,511662,511663
511631,511630,511662
511630,511661,511662
511630,511629,511661
511629,511660,511661
511629,511659,511660
511629,511628,511659
511628,511627,511659
511627,511658,511659
511627,511626,511658
511626,511657,511658
511626,511656,511657
511626,511625,511656
511625,511624,511656
511624,511655,511656
511655,511686,511656
511655,511654,511686
511655,511624,511654
511624,511623,511654
511623,511622,511654
511622,511653,511654
511622,511652,511653
511622,511621,511652
511621,511620,511652
511620,511651,511652
511620,511650,511651
511620,511619,511650
511619,511649,511650
511619,511618,511649
511618,511617,511649
511617,511648,511649
511617,511647,511648
511617,511616,511647
511616,511615,511647
511615,511646,511647
511615,511614,511646
511614,511645,511646
511614,511644,511645
511614,511613,511644
511613,511643,511644
511613,511612,511643
511612,511611,511643
511611,511642,511643
511612,511548,511611
511612,511549,511548
511549,511518,511548
511518,511517,511548
511518,511486,511517
511518,511487,511486
511487,511455,511486
511487,511456,511455
511456,511425,511455
511425,511424,511455
511425,511394,511424
511425,511395,511394
511395,511365,511394
511365,511364,511394
511365,511334,511364
511334,511333,511364
511334,511316,511333
511316,511309,511333
511316,511310,511309
511310,511282,511309
511310,511283,511282
511283,511220,511282
511220,511219,511282
511220,511188,511219
511220,511189,511188
511189,511157,511188
511189,511158,511157
511158,511126,511157
511158,511127,511126
511127,511095,511126
511127,511096,511095
511096,511065,511095
511065,511064,511095
511096,511066,511065
511096,511097,511066
511097,511067,511066
511097,511098,511067
511098,511068,511067
511098,511099,511068
511099,511100,511068
511099,511130,511100
511130,511131,511100
511131,511132,511100
511132,511101,511100
511132,511133,511101
511133,511102,511101
511133,511134,511102
511134,511103,511102
511134,511104,511103
511134,511135,511104
511135,511136,511104
511136,511105,511104
511136,511106,511105
511135,511167,511136
511135,511166,511167
511135,511165,511166
511165,511197,511166
511165,511196,511197
511196,511227,511197
511227,511228,511197
511227,511296,511228
511296,511291,511228
511296,511290,511291
511296,511295,511290
511295,511315,511290
511315,511324,511290
511315,511340,511324
511315,511323,511340
511323,511339,511340
511339,511371,511340
511371,511341,511340
511341,511372,511340
511341,511371,511372
511371,511401,511372
511401,511402,511372
511401,511432,511402
511432,511433,511402
511432,511463,511433
511463,511464,511433
511463,511495,511464
511495,511496,511464
511496,511465,511464
511496,511466,511465
511496,511497,511466
511497,511498,511466
511498,511467,511466
511498,511499,511467
511499,511468,511467
511499,511500,511468
511500,511469,511468
511499,511531,511500
511531,511532,511500
511532,511501,511500
511532,511502,511501
511532,511533,511502
511532,511563,511533
511563,511564,511533
511564,511565,511533
511565,511534,511533
511565,511566,511534
511566,511535,511534
511566,511567,511535
511567,511536,511535
511567,511568,511536
511568,511537,511536
511568,511569,511537
511568,511631,511569
511568,511630,511631
511568,511567,511630
511567,511629,511630
511567,511566,511629
511566,511628,511629
511566,511565,511628
511565,511627,511628
511565,511564,511627
511564,511626,511627
511564,511563,511626
511563,511562,511626
511562,511625,511626
511562,511561,511625
511561,511624,511625
511561,511560,511624
511560,511623,511624
511560,511559,511623
511559,511622,511623
511559,511558,511622
511558,511621,511622
511558,511557,511621
511557,511620,511621
511557,511556,511620
511556,511619,511620
511556,511555,511619
511555,511618,511619
511555,511554,511618
511554,511617,511618
511554,511616,511617
511554,511553,511616
511553,511552,511616
511552,511615,511616
511552,511614,511615
511552,511551,511614
511551,511550,511614
511550,511613,511614
511550,511612,511613
511550,511549,511612
511550,511519,511549
511519,511518,511549
511519,511487,511518
511519,511488,511487
511488,511457,511487
511457,511456,511487
511457,511426,511456
511426,511425,511456
511426,511395,511425
511426,511396,511395
511396,511365,511395
511396,511366,511365
511366,511334,511365
511366,511335,511334
511335,511311,511334
511311,511318,511334
511318,511316,511334
511318,511310,511316
511318,511317,511310
511317,511283,511310
511317,511284,511283
511284,511220,511283
511284,511221,511220
511221,511189,511220
511221,511190,511189
511190,511159,511189
511159,511158,511189
511159,511127,511158
511159,511128,511127
511128,511096,511127
511128,511097,511096
511128,511098,511097
511128,511129,511098
511129,511099,511098
511129,511130,511099
511129,511161,511130
511161,511162,511130
511162,511131,511130
511162,511163,511131
511163,511132,511131
511163,511133,511132
