PointID1,PointID2,PointID3
52106,5285,521359
5285,5264,521359
5264,521358,521359
5264,521357,521358
5264,5243,521357
5243,521356,521357
5243,5222,521356
5243,5223,5222
5243,5244,5223
5244,5224,5223
5224,523,5223
5224,524,523
524,521327,523
521327,521326,523
521327,521306,521326
521306,521305,521326
521305,521304,521326
521305,521284,521304
521284,521283,521304
521284,521262,521283
521284,521263,521262
521263,521116,521262
521116,521115,521262
521116,52884,521115
521116,52885,52884
52885,52653,52884
52885,52654,52653
52654,52423,52653
52423,52422,52653
52654,52424,52423
52654,52655,52424
52655,52425,52424
52425,52211,52424
52655,52656,52425
52656,52426,52425
52656,52657,52426
52657,52658,52426
52658,52427,52426
52658,52428,52427
52658,52659,52428
52659,52660,52428
52660,52429,52428
52660,52430,52429
52660,52661,52430
52661,52662,52430
52662,52431,52430
52662,52432,52431
52662,52663,52432
52663,52433,52432
52663,52664,52433
52664,52434,52433
52664,52665,52434
52664,52895,52665
52895,52896,52665
52896,52666,52665
52896,52897,52666
52897,52898,52666
52898,52667,52666
52667,52436,52666
52436,52435,52666
52667,52437,52436
52667,52668,52437
52668,52438,52437
52668,52669,52438
52669,52439,52438
52669,52670,52439
52670,52440,52439
52670,52671,52440
52671,52441,52440
52671,52672,52441
52672,52442,52441
52672,52673,52442
52672,52903,52673
52903,52904,52673
52903,521135,52904
52903,521134,521135
521134,521281,521135
521281,521282,521135
521281,521303,521282
521281,521302,521303
521302,521323,521303
521323,521324,521303
521323,521345,521324
521323,521344,521345
521344,5221,521345
521344,5220,5221
5220,5241,5221
5241,5242,5221
5241,5262,5242
5262,5263,5242
5262,5284,5263
5262,5283,5284
5283,52104,5284
52104,52105,5284
52104,52126,52105
52104,52125,52126
52125,52146,52126
52146,52147,52126
52146,52168,52147
52146,52167,52168
52167,52188,52168
52188,52189,52168
52188,52210,52189
52188,52209,52210
52209,52231,52210
52231,52232,52210
52231,52253,52232
52231,52252,52253
52252,52273,52253
52273,52274,52253
52273,52295,52274
52273,52294,52295
52294,52316,52295
52294,52315,52316
52315,52336,52316
52336,52337,52316
52336,52358,52337
52336,52357,52358
52357,52378,52358
52378,52379,52358
52378,52399,52379
52399,52400,52379
52399,52421,52400
52399,52420,52421
52420,52463,52421
52420,52462,52463
52462,52484,52463
52462,52483,52484
52483,52504,52484
52504,52505,52484
52504,52526,52505
52504,52525,52526
52525,52547,52526
52525,52546,52547
52546,52568,52547
52546,52567,52568
52567,52588,52568
52588,52589,52568
52588,52610,52589
52588,52609,52610
52609,52630,52610
52630,52631,52610
52630,52652,52631
52630,52651,52652
52651,52694,52652
52651,52693,52694
52693,52714,52694
52714,52715,52694
52714,52736,52715
52714,52735,52736
52735,52757,52736
52735,52756,52757
52756,52777,52757
52777,52778,52757
52777,52798,52778
52798,52799,52778
52798,52819,52799
52819,52820,52799
52819,52841,52820
52819,52840,52841
52840,52862,52841
52840,52861,52862
52861,52882,52862
52882,52883,52862
52882,52924,52883
52924,52925,52883
52924,52946,52925
52924,52945,52946
52945,52967,52946
52945,52966,52967
52966,52987,52967
52987,52988,52967
52987,521008,52988
521008,521009,52988
521008,521030,521009
521008,521029,521030
521029,521050,521030
521050,521051,521030
521050,521071,521051
521071,521072,521051
521071,521093,521072
521071,521092,521093
521092,521114,521093
521092,521113,521114
521113,521156,521114
521113,521155,521156
521155,521177,521156
521155,521176,521177
521176,521197,521177
521197,521198,521177
521197,521218,521198
521218,521219,521198
521218,521240,521219
521218,521239,521240
521239,521261,521240
521239,521260,521261
521239,521238,521260
521238,521259,521260
521238,521237,521259
521237,521258,521259
521237,521236,521258
521236,521257,521258
521236,521235,521257
521235,521256,521257
521235,521255,521256
521235,521234,521255
521234,521233,521255
521233,521254,521255
521233,521232,521254
521232,521253,521254
521232,521231,521253
521231,521252,521253
521231,521230,521252
521230,521251,521252
521230,521229,521251
521229,521250,521251
521229,521228,521250
521228,521249,521250
521228,521248,521249
521228,521227,521248
521227,521226,521248
521226,521247,521248
521226,521225,521247
521225,521246,521247
521225,521224,521246
521224,521245,521246
521224,521223,521245
521223,521244,521245
521223,521222,521244
521222,521243,521244
521222,521221,521243
521221,521242,521243
521221,521220,521242
521220,521241,521242
521222,521200,521221
521222,521201,521200
521201,521180,521200
521180,521179,521200
521180,521159,521179
521159,521158,521179
521159,521137,521158
521137,521136,521158
521136,521157,521158
521137,521095,521136
521095,521094,521136
521095,521073,521094
521095,521074,521073
521074,521052,521073
521074,521053,521052
521053,521032,521052
521032,521031,521052
521032,521010,521031
521032,521011,521010
521011,52989,521010
521011,52990,52989
52990,52968,52989
52990,52969,52968
52969,52947,52968
52969,52948,52947
52948,52926,52947
52948,52927,52926
52927,52906,52926
52906,52905,52926
52906,52863,52905
52906,52864,52863
52864,52842,52863
52864,52843,52842
52843,52822,52842
52822,52821,52842
52822,52801,52821
52801,52800,52821
52822,52823,52801
52823,52802,52801
52802,52780,52801
52802,52781,52780
52781,52760,52780
52760,52759,52780
52760,52739,52759
52739,52738,52759
52739,52718,52738
52718,52717,52738
52717,52737,52738
52717,52716,52737
52717,52696,52716
52696,52695,52716
52696,52675,52695
52675,52674,52695
52675,52632,52674
52675,52633,52632
52633,52611,52632
52633,52612,52611
52612,52591,52611
52591,52590,52611
52591,52569,52590
52591,52570,52569
52570,52549,52569
52549,52548,52569
52549,52527,52548
52549,52528,52527
52528,52507,52527
52507,52506,52527
52507,52486,52506
52486,52485,52506
52486,52465,52485
52465,52464,52485
52465,52443,52464
52465,52444,52443
52444,52401,52443
52444,52402,52401
52402,52380,52401
52402,52381,52380
52381,52360,52380
52360,52359,52380
52360,52339,52359
52339,52338,52359
52339,52317,52338
52339,52318,52317
52318,52297,52317
52297,52296,52317
52297,52276,52296
52276,52275,52296
52276,52254,52275
52276,52255,52254
52255,52234,52254
52234,52233,52254
52234,52212,52233
52234,52213,52212
52213,52190,52212
52213,52191,52190
52191,52169,52190
52191,52170,52169
52170,52148,52169
52170,52149,52148
52149,52128,52148
52128,52127,52148
52128,52107,52127
52107,52106,52127
52107,5285,52106
52107,5286,5285
5286,5265,5285
5265,5264,5285
5265,5243,5264
5265,5244,5243
5265,5266,5244
5266,5245,5244
5245,5224,5244
5245,5225,5224
5225,524,5224
5225,525,524
525,521328,524
521328,521327,524
521328,521307,521327
521307,521306,521327
521307,521286,521306
521286,521285,521306
521285,521305,521306
521285,521284,521305
521285,521263,521284
521285,521264,521263
521264,521117,521263
521117,521116,521263
521117,52885,521116
521117,52886,52885
52886,52654,52885
52886,52655,52654
52886,52887,52655
52887,52656,52655
52887,52657,52656
52887,52888,52657
52888,52889,52657
52889,52658,52657
52889,52890,52658
52890,52659,52658
52890,52891,52659
52891,52660,52659
52891,52892,52660
52892,52661,52660
52892,52893,52661
52893,52662,52661
52893,52894,52662
52894,52663,52662
52894,52664,52663
52894,52895,52664
52894,521126,52895
521126,521127,52895
521127,52896,52895
521127,521128,52896
521128,52897,52896
521128,521129,52897
521129,52898,52897
521129,521130,52898
521130,52899,52898
52899,52668,52898
52668,52667,52898
52899,52669,52668
52899,52900,52669
52900,52670,52669
52900,52901,52670
52901,52671,52670
52901,52902,52671
52902,52672,52671
52902,52903,52672
52902,521134,52903
52902,521133,521134
521133,521280,521134
521280,521281,521134
521280,521302,521281
521280,521301,521302
521301,521322,521302
521322,521323,521302
521322,521344,521323
521322,521343,521344
521343,5220,521344
521343,5219,5220
5219,5240,5220
5240,5241,5220
5240,5261,5241
5261,5262,5241
5261,5283,5262
5261,5282,5283
5282,52103,5283
52103,52104,5283
52103,52125,52104
52103,52124,52125
52124,52145,52125
52145,52146,52125
52145,52167,52146
52145,52166,52167
52166,52188,52167
52166,52187,52188
52187,52208,52188
52208,52209,52188
52208,52231,52209
52208,52230,52231
52230,52252,52231
52230,52251,52252
52251,52272,52252
52272,52273,52252
52272,52294,52273
52272,52293,52294
52293,52314,52294
52314,52315,52294
52314,52335,52315
52335,52336,52315
52335,52357,52336
52335,52356,52357
52356,52377,52357
52377,52378,52357
52377,52398,52378
52398,52399,52378
52398,52420,52399
52398,52419,52420
52419,52461,52420
52461,52462,52420
52461,52483,52462
52461,52482,52483
52482,52503,52483
52503,52504,52483
52503,52524,52504
52524,52525,52504
52524,52545,52525
52545,52546,52525
52545,52567,52546
52545,52566,52567
52566,52587,52567
52587,52588,52567
52587,52609,52588
52587,52608,52609
52608,52629,52609
52629,52630,52609
52629,52651,52630
52629,52650,52651
52650,52693,52651
52650,52692,52693
52692,52713,52693
52713,52714,52693
52713,52734,52714
52734,52735,52714
52734,52755,52735
52755,52756,52735
52755,52776,52756
52776,52777,52756
52776,52798,52777
52776,52797,52798
52797,52818,52798
52818,52819,52798
52818,52839,52819
52839,52840,52819
52839,52861,52840
52839,52860,52861
52860,52882,52861
52860,52881,52882
52881,52923,52882
52923,52924,52882
52923,52944,52924
52944,52945,52924
52944,52966,52945
52944,52965,52966
52965,52986,52966
52986,52987,52966
52986,521008,52987
52986,521007,521008
521007,521029,521008
521007,521028,521029
521028,521049,521029
521049,521050,521029
521049,521071,521050
521049,521070,521071
521070,521092,521071
521070,521091,521092
521091,521112,521092
521112,521113,521092
521112,521154,521113
521154,521155,521113
521154,521175,521155
521175,521176,521155
521175,521196,521176
521196,521197,521176
521196,521217,521197
521217,521218,521197
521217,521239,521218
521217,521238,521239
521217,521216,521238
521216,521237,521238
521216,521236,521237
521216,521215,521236
521215,521214,521236
521214,521235,521236
521214,521234,521235
521214,521213,521234
521213,521212,521234
521212,521233,521234
521212,521232,521233
521212,521211,521232
521211,521210,521232
521210,521231,521232
521210,521230,521231
521210,521209,521230
521209,521229,521230
521209,521208,521229
521208,521228,521229
521208,521207,521228
521207,521227,521228
521207,521206,521227
521206,521226,521227
521206,521205,521226
521205,521204,521226
521204,521225,521226
521204,521203,521225
521203,521224,521225
521203,521223,521224
521203,521202,521223
521202,521222,521223
521202,521201,521222
521202,521180,521201
521202,521181,521180
521181,521159,521180
521181,521160,521159
521181,521182,521160
521182,521161,521160
521161,521140,521160
521140,521139,521160
521140,521098,521139
521098,521097,521139
521097,521096,521139
521096,521138,521139
521138,521159,521139
521138,521137,521159
521138,521095,521137
521138,521096,521095
521096,521074,521095
521096,521075,521074
521075,521053,521074
521075,521054,521053
521054,521032,521053
521054,521033,521032
521033,521012,521032
521012,521011,521032
521012,52990,521011
521012,52991,52990
52991,52970,52990
52970,52969,52990
52970,52949,52969
52949,52948,52969
52949,52928,52948
52928,52927,52948
52928,52907,52927
52907,52906,52927
52907,52865,52906
52865,52864,52906
52865,52844,52864
52844,52843,52864
52844,52822,52843
52844,52823,52822
52844,52845,52823
52845,52824,52823
52824,52802,52823
52824,52803,52802
52803,52781,52802
52803,52782,52781
52782,52761,52781
52761,52760,52781
52761,52739,52760
52761,52740,52739
52740,52718,52739
52740,52719,52718
52719,52698,52718
52698,52697,52718
52697,52717,52718
52697,52696,52717
52697,52676,52696
52676,52675,52696
52676,52633,52675
52676,52634,52633
52634,52613,52633
52613,52612,52633
52613,52592,52612
52592,52591,52612
52592,52570,52591
52592,52571,52570
52571,52550,52570
52550,52549,52570
52550,52528,52549
52550,52529,52528
52529,52507,52528
52529,52508,52507
52508,52487,52507
52487,52486,52507
52487,52466,52486
52466,52465,52486
52466,52444,52465
52466,52445,52444
52445,52403,52444
52403,52402,52444
52403,52381,52402
52403,52382,52381
52382,52361,52381
52361,52360,52381
52361,52340,52360
52340,52339,52360
52340,52318,52339
52340,52319,52318
52319,52298,52318
52298,52297,52318
52298,52276,52297
52298,52277,52276
52277,52255,52276
52277,52256,52255
52256,52235,52255
52235,52234,52255
52235,52213,52234
52235,52214,52213
52214,52192,52213
52192,52191,52213
52192,52171,52191
52171,52170,52191
52171,52149,52170
52171,52150,52149
52150,52128,52149
52150,52129,52128
52129,52108,52128
52108,52107,52128
52108,5286,52107
52108,5287,5286
5287,5266,5286
5266,5265,5286
5287,5267,5266
5267,5245,5266
5267,5246,5245
5246,5225,5245
5246,5226,5225
5226,525,5225
5226,526,525
526,521329,525
521329,521328,525
521329,521307,521328
521329,521308,521307
521308,521287,521307
521287,521286,521307
521287,521265,521286
521265,521264,521286
521264,521285,521286
521265,521118,521264
521118,521117,521264
521118,52886,521117
521118,52887,52886
521118,521119,52887
521119,52888,52887
521119,521120,52888
521120,52889,52888
521120,521121,52889
521121,52890,52889
521121,521122,52890
521122,52891,52890
521122,521123,52891
521123,52892,52891
521123,52893,52892
521123,521124,52893
521124,521125,52893
521125,52894,52893
521125,521126,52894
521125,521272,521126
521272,521273,521126
521273,521127,521126
521273,521274,521127
521274,521128,521127
521274,521275,521128
521275,521129,521128
521275,521276,521129
521276,521130,521129
521276,521277,521130
521277,521131,521130
521131,52899,521130
521131,52900,52899
521131,521132,52900
521132,52901,52900
521132,521133,52901
521133,52902,52901
521132,521279,521133
521279,521280,521133
521279,521301,521280
521279,521300,521301
521300,521321,521301
521321,521322,521301
521321,521342,521322
521342,521343,521322
521342,5219,521343
521342,5218,5219
5218,5239,5219
5239,5240,5219
5239,5260,5240
5260,5261,5240
5260,5282,5261
5260,5281,5282
5281,52102,5282
52102,52103,5282
52102,52124,52103
52102,52123,52124
52123,52144,52124
52144,52145,52124
52144,52166,52145
52144,52165,52166
52165,52187,52166
52165,52186,52187
52186,52207,52187
52207,52208,52187
52207,52229,52208
52229,52230,52208
52229,52251,52230
52229,52250,52251
52250,52271,52251
52271,52272,52251
52271,52293,52272
52271,52292,52293
52292,52313,52293
52313,52314,52293
52313,52334,52314
52334,52335,52314
52334,52356,52335
52334,52355,52356
52355,52376,52356
52376,52377,52356
52376,52398,52377
52376,52397,52398
52397,52418,52398
52418,52419,52398
52418,52461,52419
52418,52460,52461
52460,52482,52461
52460,52481,52482
52481,52502,52482
52502,52503,52482
52502,52523,52503
52523,52524,52503
52523,52545,52524
52523,52544,52545
52544,52566,52545
52544,52565,52566
52565,52586,52566
52586,52587,52566
52586,52608,52587
52586,52607,52608
52607,52628,52608
52628,52629,52608
52628,52650,52629
52628,52649,52650
52649,52692,52650
52649,52691,52692
52691,52712,52692
52712,52713,52692
52712,52733,52713
52733,52734,52713
52733,52755,52734
52733,52754,52755
52754,52775,52755
52775,52776,52755
52775,52797,52776
52775,52796,52797
52796,52817,52797
52817,52818,52797
52817,52838,52818
52838,52839,52818
52838,52860,52839
52838,52859,52860
52859,52880,52860
52880,52881,52860
52880,52922,52881
52922,52923,52881
52922,52943,52923
52943,52944,52923
52943,52965,52944
52943,52964,52965
52964,52986,52965
52964,52985,52986
52985,521006,52986
521006,521007,52986
521006,521027,521007
521027,521028,521007
521027,521049,521028
521027,521048,521049
521048,521070,521049
521048,521069,521070
521069,521091,521070
521069,521090,521091
521090,521111,521091
521111,521112,521091
521111,521153,521112
521153,521154,521112
521153,521175,521154
521153,521174,521175
521174,521195,521175
521195,521196,521175
521195,521217,521196
521195,521216,521217
521195,521194,521216
521194,521215,521216
521194,521214,521215
521194,521193,521214
521193,521213,521214
521193,521192,521213
521192,521212,521213
521192,521191,521212
521191,521211,521212
521191,521190,521211
521190,521189,521211
521189,521210,521211
521189,521188,521210
521188,521209,521210
521188,521187,521209
521187,521208,521209
521187,521186,521208
521186,521207,521208
521186,521185,521207
521185,521206,521207
521185,521184,521206
521184,521205,521206
521184,521183,521205
521183,521204,521205
521183,521203,521204
521183,521182,521203
521182,521181,521203
521181,521202,521203
521183,521161,521182
521183,521162,521161
521162,521140,521161
521162,521141,521140
521141,521099,521140
521099,521098,521140
521099,521078,521098
521078,521077,521098
521077,521076,521098
521076,521097,521098
521076,521075,521097
521075,521096,521097
521076,521054,521075
521076,521055,521054
521055,521033,521054
521055,521034,521033
521034,521013,521033
521013,521012,521033
521013,52991,521012
521013,52992,52991
52992,52971,52991
52971,52970,52991
52971,52949,52970
52971,52950,52949
52950,52928,52949
52950,52929,52928
52929,52907,52928
52929,52908,52907
52908,52866,52907
52866,52865,52907
52866,52845,52865
52845,52844,52865
52866,52867,52845
52867,52846,52845
52846,52824,52845
52846,52825,52824
52825,52804,52824
52804,52803,52824
52804,52782,52803
52804,52783,52782
52783,52762,52782
52762,52761,52782
52762,52741,52761
52741,52740,52761
52741,52719,52740
52741,52720,52719
52720,52698,52719
52720,52699,52698
52699,52678,52698
52678,52677,52698
52677,52697,52698
52677,52676,52697
52677,52634,52676
52677,52635,52634
52635,52613,52634
52635,52614,52613
52614,52593,52613
52593,52592,52613
52593,52572,52592
52572,52571,52592
52572,52551,52571
52551,52550,52571
52551,52529,52550
52551,52530,52529
52530,52509,52529
52509,52508,52529
52509,52488,52508
52488,52487,52508
52488,52467,52487
52467,52466,52487
52467,52445,52466
52467,52446,52445
52446,52404,52445
52404,52403,52445
52404,52382,52403
52404,52383,52382
52383,52361,52382
52383,52362,52361
52362,52341,52361
52341,52340,52361
52341,52319,52340
52341,52320,52319
52320,52299,52319
52299,52298,52319
52299,52277,52298
52299,52278,52277
52278,52256,52277
52278,52257,52256
52257,52236,52256
52236,52235,52256
52236,52214,52235
52236,52215,52214
52215,52193,52214
52193,52192,52214
52193,52171,52192
52193,52172,52171
52172,52151,52171
52151,52150,52171
52151,52130,52150
52130,52129,52150
52130,52109,52129
52109,52108,52129
52109,5287,52108
52109,5288,5287
5288,5267,5287
5288,5268,5267
5268,5246,5267
5268,5247,5246
5247,5226,5246
5247,5227,5226
5227,526,5226
5227,527,526
527,521330,526
521330,521329,526
521330,521308,521329
521330,521309,521308
521309,521288,521308
521288,521287,521308
521288,521266,521287
521266,521265,521287
521266,521119,521265
521119,521118,521265
521266,521120,521119
521266,521267,521120
521267,521121,521120
521267,521268,521121
521268,521122,521121
521268,521269,521122
521269,521123,521122
521269,521270,521123
521270,521124,521123
521270,521271,521124
521271,521125,521124
521271,521272,521125
521271,521293,521272
521293,521294,521272
521294,521273,521272
521294,521295,521273
521295,521274,521273
521295,521296,521274
521296,521275,521274
521296,521297,521275
521297,521276,521275
521297,521298,521276
521298,521277,521276
521298,521299,521277
521299,521278,521277
521278,521131,521277
521278,521132,521131
521278,521279,521132
521278,521300,521279
521278,521299,521300
521299,521320,521300
521320,521321,521300
521320,521341,521321
521341,521342,521321
521341,5218,521342
521341,5217,5218
5217,5238,5218
5238,5239,5218
5238,5259,5239
5259,5260,5239
5259,5281,5260
5259,5280,5281
5280,52101,5281
52101,52102,5281
52101,52123,52102
52101,52122,52123
52122,52143,52123
52143,52144,52123
52143,52165,52144
52143,52164,52165
52164,52185,52165
52185,52186,52165
52185,52206,52186
52206,52207,52186
52206,52228,52207
52228,52229,52207
52228,52250,52229
52228,52249,52250
52249,52270,52250
52270,52271,52250
52270,52292,52271
52270,52291,52292
52291,52312,52292
52312,52313,52292
52312,52333,52313
52333,52334,52313
52333,52355,52334
52333,52354,52355
52354,52375,52355
52375,52376,52355
52375,52396,52376
52396,52397,52376
52396,52417,52397
52417,52418,52397
52417,52459,52418
52459,52460,52418
52459,52481,52460
52459,52480,52481
52480,52501,52481
52501,52502,52481
52501,52522,52502
52522,52523,52502
52522,52543,52523
52543,52544,52523
52543,52565,52544
52543,52564,52565
52564,52585,52565
52585,52586,52565
52585,52607,52586
52585,52606,52607
52606,52627,52607
52627,52628,52607
52627,52648,52628
52648,52649,52628
52648,52691,52649
52648,52690,52691
52690,52711,52691
52711,52712,52691
52711,52732,52712
52732,52733,52712
52732,52753,52733
52753,52754,52733
52753,52774,52754
52774,52775,52754
52774,52796,52775
52774,52795,52796
52795,52816,52796
52816,52817,52796
52816,52838,52817
52816,52837,52838
52837,52859,52838
52837,52858,52859
52858,52879,52859
52879,52880,52859
52879,52922,52880
52879,52921,52922
52921,52942,52922
52942,52943,52922
52942,52964,52943
52942,52963,52964
52963,52984,52964
52984,52985,52964
52984,521005,52985
521005,521006,52985
521005,521026,521006
521026,521027,521006
521026,521047,521027
521047,521048,521027
521047,521068,521048
521068,521069,521048
521068,521089,521069
521089,521090,521069
521089,521111,521090
521089,521110,521111
521110,521152,521111
521152,521153,521111
521152,521174,521153
521152,521173,521174
521173,521194,521174
521194,521195,521174
521173,521193,521194
521173,521172,521193
521172,521171,521193
521171,521192,521193
521171,521191,521192
521171,521170,521191
521170,521190,521191
521170,521169,521190
521169,521189,521190
521169,521168,521189
521168,521167,521189
521167,521188,521189
521167,521187,521188
521167,521166,521187
521166,521186,521187
521166,521165,521186
521165,521164,521186
521164,521185,521186
521164,521184,521185
521164,521163,521184
521163,521183,521184
521163,521162,521183
521163,521141,521162
521163,521142,521141
521142,521099,521141
521142,521100,521099
521100,521079,521099
521079,521078,521099
521079,521057,521078
521057,521056,521078
521056,521077,521078
521056,521076,521077
521056,521055,521076
521056,521034,521055
521056,521035,521034
521035,521014,521034
521014,521013,521034
521014,52992,521013
521014,52993,52992
52993,52972,52992
52972,52971,52992
52972,52950,52971
52972,52951,52950
52951,52929,52950
52951,52930,52929
52930,52909,52929
52909,52908,52929
52909,52867,52908
52867,52866,52908
52909,52910,52867
52910,52868,52867
52868,52847,52867
52847,52846,52867
52847,52826,52846
52826,52825,52846
52826,52804,52825
52826,52805,52804
52805,52783,52804
52805,52784,52783
52784,52762,52783
52784,52763,52762
52763,52742,52762
52742,52741,52762
52742,52720,52741
52742,52721,52720
52721,52700,52720
52700,52699,52720
52700,52679,52699
52679,52678,52699
52679,52636,52678
52636,52635,52678
52635,52677,52678
52636,52615,52635
52615,52614,52635
52615,52594,52614
52594,52593,52614
52594,52572,52593
52594,52573,52572
52573,52552,52572
52552,52551,52572
52552,52530,52551
