Original_X,Original_Y,Original_Z,Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-62.76823425292969,3.4489967823028564,1.4882599115371704,-62.76823425292969,3.4489967823028564,7.48825991153717,6
-62.77537536621094,3.4432263374328613,1.483389973640442,-62.77537536621094,3.4432263374328613,7.483389973640442,6
-62.77375793457031,3.4368410110473633,1.4684199094772339,-62.77375793457031,3.4368410110473633,7.468419909477234,6
-62.74205017089844,3.4452390670776367,1.4862099885940552,-62.74205017089844,3.4452390670776367,7.486209988594055,6
-62.75408935546875,3.435619354248047,1.4745200872421265,-62.75408935546875,3.435619354248047,7.4745200872421265,6
-62.78083038330078,3.4174575805664062,1.3975399732589722,-62.78083038330078,3.4174575805664062,7.397539973258972,6
-62.73046875,3.437619924545288,1.463420033454895,-62.73046875,3.437619924545288,7.463420033454895,6
-62.73113250732422,3.4366941452026367,1.4715501070022583,-62.73113250732422,3.4366941452026367,7.471550107002258,6
-62.73881530761719,3.4333841800689697,1.448259949684143,-62.73881530761719,3.4333841800689697,7.448259949684143,6
-62.70581817626953,3.445122718811035,1.4892300367355347,-62.70581817626953,3.445122718811035,7.489230036735535,6
-62.73876953125,3.4301674365997314,1.4529401063919067,-62.73876953125,3.4301674365997314,7.452940106391907,6
-62.72399139404297,3.435670852661133,1.4721699953079224,-62.72399139404297,3.435670852661133,7.472169995307922,6
-62.740699768066406,3.428199052810669,1.434019923210144,-62.740699768066406,3.428199052810669,7.434019923210144,6
-62.71440887451172,3.4377987384796143,1.472730040550232,-62.71440887451172,3.4377987384796143,7.472730040550232,6
-62.71702575683594,3.4356212615966797,1.4548701047897339,-62.71702575683594,3.4356212615966797,7.454870104789734,6
-62.748756408691406,3.422429084777832,1.4193099737167358,-62.748756408691406,3.422429084777832,7.419309973716736,6
-62.70695495605469,3.4380598068237305,1.4604500532150269,-62.70695495605469,3.4380598068237305,7.460450053215027,6
-62.70677185058594,3.437832832336426,1.4654299020767212,-62.70677185058594,3.437832832336426,7.465429902076721,6
-62.77044677734375,3.411206007003784,1.3794399499893188,-62.77044677734375,3.411206007003784,7.379439949989319,6
-62.755897521972656,3.416658878326416,1.3897000551223755,-62.755897521972656,3.416658878326416,7.3897000551223755,6
-62.727516174316406,3.4255285263061523,1.425510048866272,-62.727516174316406,3.4255285263061523,7.425510048866272,6
-62.72642517089844,3.4240312576293945,1.4210001230239868,-62.72642517089844,3.4240312576293945,7.421000123023987,6
-62.76222229003906,3.4083545207977295,1.370590090751648,-62.76222229003906,3.4083545207977295,7.370590090751648,6
-62.665496826171875,3.447789192199707,1.4923700094223022,-62.665496826171875,3.447789192199707,7.492370009422302,6
-62.701881408691406,3.4316751956939697,1.455419898033142,-62.701881408691406,3.4316751956939697,7.455419898033142,6
-62.74512481689453,3.412707805633545,1.398110032081604,-62.74512481689453,3.412707805633545,7.398110032081604,6
-62.700538635253906,3.429385185241699,1.4322699308395386,-62.700538635253906,3.429385185241699,7.432269930839539,6
-62.713470458984375,3.4229257106781006,1.4172099828720093,-62.713470458984375,3.4229257106781006,7.417209982872009,6
-62.68097686767578,3.4360551834106445,1.4677900075912476,-62.68097686767578,3.4360551834106445,7.467790007591248,6
-62.776527404785156,3.395724058151245,1.3364299535751343,-62.776527404785156,3.395724058151245,7.336429953575134,6
-62.65248107910156,3.4458091259002686,1.4890400171279907,-62.65248107910156,3.4458091259002686,7.489040017127991,6
-62.68340301513672,3.4320545196533203,1.4567400217056274,-62.68340301513672,3.4320545196533203,7.456740021705627,6
-62.66051483154297,3.4411094188690186,1.47885000705719,-62.66051483154297,3.4411094188690186,7.47885000705719,6
-62.663780212402344,3.4377849102020264,1.4641999006271362,-62.663780212402344,3.4377849102020264,7.464199900627136,6
-62.77391052246094,3.39212965965271,1.3175300359725952,-62.77391052246094,3.39212965965271,7.317530035972595,6
-62.741783142089844,3.4050538539886475,1.3577100038528442,-62.741783142089844,3.4050538539886475,7.357710003852844,6
-62.73393249511719,3.407233238220215,1.381100058555603,-62.73393249511719,3.407233238220215,7.381100058555603,6
-62.65309143066406,3.438619375228882,1.4650300741195679,-62.65309143066406,3.438619375228882,7.465030074119568,6
-62.647621154785156,3.4392716884613037,1.4704500436782837,-62.647621154785156,3.4392716884613037,7.470450043678284,6
-62.705963134765625,3.4127626419067383,1.3845399618148804,-62.705963134765625,3.4127626419067383,7.38453996181488,6
-62.67279815673828,3.4250261783599854,1.4253901243209839,-62.67279815673828,3.4250261783599854,7.425390124320984,6
-62.750083923339844,3.3917999267578125,1.3194400072097778,-62.750083923339844,3.3917999267578125,7.319440007209778,6
-62.69514465332031,3.413889169692993,1.3853100538253784,-62.69514465332031,3.413889169692993,7.385310053825378,6
-62.70354461669922,3.4094603061676025,1.375249981880188,-62.70354461669922,3.4094603061676025,7.375249981880188,6
-62.62895965576172,3.438275098800659,1.4671701192855835,-62.62895965576172,3.438275098800659,7.4671701192855835,6
-62.61925506591797,3.441372871398926,1.4824100732803345,-62.61925506591797,3.441372871398926,7.4824100732803345,6
-62.637351989746094,3.4338150024414062,1.452030062675476,-62.637351989746094,3.4338150024414062,7.452030062675476,6
-62.741119384765625,3.388413190841675,1.3105100393295288,-62.741119384765625,3.388413190841675,7.310510039329529,6
-62.740440368652344,3.3874926567077637,1.3056600093841553,-62.740440368652344,3.3874926567077637,7.305660009384155,6
-62.62989807128906,3.431736946105957,1.443019986152649,-62.62989807128906,3.431736946105957,7.443019986152649,6
-62.72931671142578,3.388007402420044,1.3114800453186035,-62.72931671142578,3.388007402420044,7.3114800453186035,6
-62.655494689941406,3.4183340072631836,1.4127100706100464,-62.655494689941406,3.4183340072631836,7.412710070610046,6
-62.593902587890625,3.440258741378784,1.4797300100326538,-62.593902587890625,3.440258741378784,7.479730010032654,6
-62.69023895263672,3.3993582725524902,1.34784996509552,-62.69023895263672,3.3993582725524902,7.34784996509552,6
-62.66212463378906,3.410632371902466,1.3785101175308228,-62.66212463378906,3.410632371902466,7.378510117530823,6
-62.70336151123047,3.392704963684082,1.3278700113296509,-62.70336151123047,3.392704963684082,7.327870011329651,6
-62.641151428222656,3.415066719055176,1.3944998979568481,-62.641151428222656,3.415066719055176,7.394499897956848,6
-62.690887451171875,3.392327070236206,1.319040060043335,-62.690887451171875,3.392327070236206,7.319040060043335,6
-62.65374755859375,3.4076499938964844,1.3745900392532349,-62.65374755859375,3.4076499938964844,7.374590039253235,6
-62.584014892578125,3.435542345046997,1.461300015449524,-62.584014892578125,3.435542345046997,7.461300015449524,6
-62.65985870361328,3.4018540382385254,1.3678299188613892,-62.65985870361328,3.4018540382385254,7.367829918861389,6
-62.628448486328125,3.413604974746704,1.39083993434906,-62.628448486328125,3.413604974746704,7.39083993434906,6
-62.66014862060547,3.4001526832580566,1.3450900316238403,-62.66014862060547,3.4001526832580566,7.34509003162384,6
-62.6641845703125,3.397517204284668,1.3450499773025513,-62.6641845703125,3.397517204284668,7.345049977302551,6
-62.59007263183594,3.4269192218780518,1.432170033454895,-62.59007263183594,3.4269192218780518,7.432170033454895,6
-62.67278289794922,3.391869306564331,1.3253799676895142,-62.67278289794922,3.391869306564331,7.325379967689514,6
-62.680763244628906,3.386509418487549,1.3105100393295288,-62.680763244628906,3.386509418487549,7.310510039329529,6
-62.63824462890625,3.4034438133239746,1.3565400838851929,-62.63824462890625,3.4034438133239746,7.356540083885193,6
-62.65599060058594,3.394547700881958,1.3313599824905396,-62.65599060058594,3.394547700881958,7.3313599824905396,6
-62.59526824951172,3.4178946018218994,1.4030200242996216,-62.59526824951172,3.4178946018218994,7.403020024299622,6
-62.673927307128906,3.385118007659912,1.2963199615478516,-62.673927307128906,3.385118007659912,7.296319961547852,6
-62.654579162597656,3.392641305923462,1.3218799829483032,-62.654579162597656,3.392641305923462,7.321879982948303,6
-62.63554382324219,3.3998324871063232,1.3522800207138062,-62.63554382324219,3.3998324871063232,7.352280020713806,6
-62.640235900878906,3.3977911472320557,1.342229962348938,-62.640235900878906,3.3977911472320557,7.342229962348938,6
-62.66844940185547,3.3860108852386475,1.3114500045776367,-62.66844940185547,3.3860108852386475,7.311450004577637,6
-62.594329833984375,3.4166479110717773,1.3982900381088257,-62.594329833984375,3.4166479110717773,7.398290038108826,6
-62.61272430419922,3.4087607860565186,1.377750039100647,-62.61272430419922,3.4087607860565186,7.377750039100647,6
-62.60924530029297,3.396144151687622,1.3398799896240234,-62.60924530029297,3.396144151687622,7.339879989624023,6
-62.63072204589844,3.3849775791168213,1.3047200441360474,-62.63072204589844,3.3849775791168213,7.304720044136047,6
-62.620933532714844,3.387925386428833,1.3149900436401367,-62.620933532714844,3.387925386428833,7.314990043640137,6
-62.61182403564453,3.39129638671875,1.325410008430481,-62.61182403564453,3.39129638671875,7.325410008430481,6
-62.58821105957031,3.399873733520508,1.3461300134658813,-62.58821105957031,3.399873733520508,7.346130013465881,6
-62.617942810058594,3.3838798999786377,1.2958600521087646,-62.617942810058594,3.3838798999786377,7.295860052108765,6
-62.62205505371094,3.381680727005005,1.2957700490951538,-62.62205505371094,3.381680727005005,7.295770049095154,6
-62.588653564453125,3.385803699493408,1.3184300661087036,-62.588653564453125,3.385803699493408,7.318430066108704,6
