id,x,y,z
1199,14.61070251,4.445333958,3.1920106410000004
1200,14.60477829,4.6168050769999995,3.709853888
1201,14.55343342,4.759041309,4.1501851080000005
1202,14.52227116,4.869823456000001,4.470113754
1203,1.5811972619999999,3.576631308,0.5468795896
1204,1.535167575,3.756042719,1.073406458
1205,1.538588881,3.904403448,1.5290837290000001
1206,1.5457726719999998,4.065721035,2.0253353119999997
1207,1.5479600430000002,4.230730534,2.531105518
1208,1.5546600819999998,4.397098064,3.044358253
1209,1.53089273,4.5726614,3.5839457510000003
1210,1.524451494,4.684057236,3.921474695
1211,1.498157978,4.856676102,4.44785881
1212,15.03629112,3.591810703,0.5783746243
1213,15.02341557,3.7592968939999998,1.077326536
1214,15.03628063,3.912314892,1.551888585
1215,15.02968502,4.0763831139999995,2.059621096
1216,15.02543736,4.234063625,2.540891409
1217,15.02102757,4.394032001,3.031975985
1218,15.04538441,4.566751003,3.558138371
1219,15.02904129,4.68614769,3.9155845639999995
1220,15.0303297,4.862131596,4.445476532
1221,15.44013882,3.6262509819999997,0.6791082621
1222,15.52687836,3.7729680539999997,1.122623801
1223,15.52043915,3.92416048,1.5889395480000001
1224,15.53165436,4.095356464,2.120157957
1225,15.52787018,4.26190424,2.628861189
1226,15.52072811,4.424656391,3.129985809
1227,15.53907394,4.583303452,3.607430935
1228,15.5357666,4.7019743919999994,3.960732698
1229,15.48032761,4.866364479,4.460144043000001
1230,15.97231865,3.6881544589999997,0.8715466261
1231,16.06435966,3.8359496589999997,1.318992972
1232,16.04135513,3.999968052,1.823970914
1233,16.03292847,4.159091473,2.314804554
1234,16.02841759,4.3150892260000004,2.792249203
1235,16.02009583,4.478155136,3.29210043
1236,16.05328178,4.6436119080000005,3.7875430580000002
1237,16.00904846,4.859851837,4.438063145
1238,16.339130400000002,3.690202236,0.888477087
1239,16.38949394,3.881302834,1.4704283480000002
1240,16.42921829,4.04390192,1.965608835
1241,16.45199776,4.214912891,2.484459162
1242,16.46570587,4.380603313,2.983095407
1243,16.44906425,4.54792738,3.493721962
1244,16.49205971,4.673510551000001,3.871900082
1245,16.45042801,4.842740536,4.415298462
1246,17.04152298,3.80751729,1.2324141259999999
1247,17.03465462,3.9701578619999998,1.732731581
1248,17.03492165,4.112710953000001,2.177521229
1249,17.03014946,4.269901752,2.650334597
1250,17.01959419,4.412382603,3.090963125
1251,1.930747032,3.631432533,0.7067263126000001
1252,1.8952182530000001,3.7895505430000003,1.174774647
1253,1.934682965,3.955021143,1.685281396
1254,1.9673731330000002,4.117156028999999,2.182209253
