Original_X,Original_Y,Original_Z,Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-36.35411071777344,-4.889546871185303,4.188260078430176,-36.35411071777344,-4.889546871185303,24.188260078430176,20
-36.35471725463867,-4.902797698974609,4.223859786987305,-36.35471725463867,-4.902797698974609,24.223859786987305,20
-36.34811019897461,-4.900266647338867,4.2315497398376465,-36.34811019897461,-4.900266647338867,24.231549739837646,20
-36.34495544433594,-4.908517837524414,4.243340015411377,-36.34495544433594,-4.908517837524414,24.243340015411377,20
-36.348453521728516,-4.91225004196167,4.248749732971191,-36.348453521728516,-4.91225004196167,24.24874973297119,20
-36.34105682373047,-4.914220333099365,4.257040023803711,-36.34105682373047,-4.914220333099365,24.25704002380371,20
-36.343406677246094,-4.916719436645508,4.263099670410156,-36.343406677246094,-4.916719436645508,24.263099670410156,20
-36.352020263671875,-4.926369667053223,4.302239894866943,-36.352020263671875,-4.926369667053223,24.302239894866943,20
-36.3540153503418,-4.927758693695068,4.309360027313232,-36.3540153503418,-4.927758693695068,24.309360027313232,20
-36.33748245239258,-4.924267768859863,4.290979862213135,-36.33748245239258,-4.924267768859863,24.290979862213135,20
-36.34141540527344,-4.926393985748291,4.294189929962158,-36.34141540527344,-4.926393985748291,24.294189929962158,20
-36.34938430786133,-4.930157661437988,4.3070597648620605,-36.34938430786133,-4.930157661437988,24.30705976486206,20
-36.34537124633789,-4.929579734802246,4.30217981338501,-36.34537124633789,-4.929579734802246,24.30217981338501,20
-36.34497833251953,-4.933236598968506,4.3113298416137695,-36.34497833251953,-4.933236598968506,24.31132984161377,20
-36.33677673339844,-4.934732437133789,4.315549850463867,-36.33677673339844,-4.934732437133789,24.315549850463867,20
-36.3413200378418,-4.865981101989746,4.121190071105957,-36.3413200378418,-4.865981101989746,24.121190071105957,20
-36.34525680541992,-4.8713788986206055,4.138649940490723,-36.34525680541992,-4.8713788986206055,24.138649940490723,20
