Original_X,Original_Y,Original_Z,Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-0.3529243469238281,-3.8365046977996826,1.103700041770935,-0.3529243469238281,-3.8365046977996826,6.103700041770935,5
-0.35123443603515625,-3.8401668071746826,1.1172000169754028,-0.35123443603515625,-3.8401668071746826,6.117200016975403,5
-0.3377952575683594,-3.8377199172973633,1.107930064201355,-0.3377952575683594,-3.8377199172973633,6.107930064201355,5
-0.3284568786621094,-3.840909242630005,1.1179100275039673,-0.3284568786621094,-3.840909242630005,6.117910027503967,5
-0.3454742431640625,-3.8521111011505127,1.1521999835968018,-0.3454742431640625,-3.8521111011505127,6.152199983596802,5
-0.3403472900390625,-3.8515031337738037,1.144819974899292,-0.3403472900390625,-3.8515031337738037,6.144819974899292,5
-0.297943115234375,-3.8358943462371826,1.1050300598144531,-0.297943115234375,-3.8358943462371826,6.105030059814453,5
-0.2897491455078125,-3.8372304439544678,1.1106599569320679,-0.2897491455078125,-3.8372304439544678,6.110659956932068,5
-0.33071136474609375,-3.8545713424682617,1.1652500629425049,-0.33071136474609375,-3.8545713424682617,6.165250062942505,5
-0.329681396484375,-3.855638265609741,1.179610013961792,-0.329681396484375,-3.855638265609741,6.179610013961792,5
-0.3508110046386719,-3.864710807800293,1.1897799968719482,-0.3508110046386719,-3.864710807800293,6.189779996871948,5
-0.3238716125488281,-3.8544869422912598,1.157170057296753,-0.3238716125488281,-3.8544869422912598,6.157170057296753,5
-0.2800140380859375,-3.837918281555176,1.1121000051498413,-0.2800140380859375,-3.837918281555176,6.112100005149841,5
-0.34293365478515625,-3.86501145362854,1.1926499605178833,-0.34293365478515625,-3.86501145362854,6.192649960517883,5
-0.2890281677246094,-3.8460469245910645,1.1350500583648682,-0.2890281677246094,-3.8460469245910645,6.135050058364868,5
-0.3251953125,-3.861150026321411,1.175089955329895,-0.3251953125,-3.861150026321411,6.175089955329895,5
-0.3484306335449219,-3.8717896938323975,1.2091699838638306,-0.3484306335449219,-3.8717896938323975,6.209169983863831,5
-0.343994140625,-3.8712728023529053,1.2082899808883667,-0.343994140625,-3.8712728023529053,6.208289980888367,5
-0.3301353454589844,-3.867353916168213,1.2107599973678589,-0.3301353454589844,-3.867353916168213,6.210759997367859,5
-0.2705192565917969,-3.8428852558135986,1.126170039176941,-0.2705192565917969,-3.8428852558135986,6.126170039176941,5
-0.2847251892089844,-3.8503024578094482,1.1425800323486328,-0.2847251892089844,-3.8503024578094482,6.142580032348633,5
-0.292388916015625,-3.853487014770508,1.1591800451278687,-0.292388916015625,-3.853487014770508,6.159180045127869,5
-0.3245201110839844,-3.8668575286865234,1.1960899829864502,-0.3245201110839844,-3.8668575286865234,6.19608998298645,5
-0.3212852478027344,-3.8658323287963867,1.190809965133667,-0.3212852478027344,-3.8658323287963867,6.190809965133667,5
-0.2996253967285156,-3.857598066329956,1.1692299842834473,-0.2996253967285156,-3.857598066329956,6.169229984283447,5
-0.2637672424316406,-3.8435728549957275,1.1285799741744995,-0.2637672424316406,-3.8435728549957275,6.1285799741744995,5
-0.31362152099609375,-3.8649959564208984,1.1918200254440308,-0.31362152099609375,-3.8649959564208984,6.191820025444031,5
-0.3149147033691406,-3.86602783203125,1.1887999773025513,-0.3149147033691406,-3.86602783203125,6.188799977302551,5
-0.2936744689941406,-3.85754656791687,1.1677600145339966,-0.2936744689941406,-3.85754656791687,6.167760014533997,5
-0.334716796875,-3.8748013973236084,1.2179100513458252,-0.334716796875,-3.8748013973236084,6.217910051345825,5
-0.2718162536621094,-3.8498940467834473,1.1449899673461914,-0.2718162536621094,-3.8498940467834473,6.144989967346191,5
-0.2950630187988281,-3.861825942993164,1.1838699579238892,-0.2950630187988281,-3.861825942993164,6.183869957923889,5
-0.31014251708984375,-3.8682966232299805,1.2026900053024292,-0.31014251708984375,-3.8682966232299805,6.202690005302429,5
-0.2972831726074219,-3.8643033504486084,1.187849998474121,-0.2972831726074219,-3.8643033504486084,6.187849998474121,5
-0.3427238464355469,-3.8836910724639893,1.258430004119873,-0.3427238464355469,-3.8836910724639893,6.258430004119873,5
-0.3298187255859375,-3.8786509037017822,1.2295000553131104,-0.3298187255859375,-3.8786509037017822,6.22950005531311,5
-0.32940673828125,-3.8786544799804688,1.2355300188064575,-0.32940673828125,-3.8786544799804688,6.2355300188064575,5
-0.28417205810546875,-3.8608651161193848,1.1847599744796753,-0.28417205810546875,-3.8608651161193848,6.184759974479675,5
-0.33770751953125,-3.8850674629211426,1.2544100284576416,-0.33770751953125,-3.8850674629211426,6.254410028457642,5
-0.27194976806640625,-3.85868239402771,1.1710699796676636,-0.27194976806640625,-3.85868239402771,6.171069979667664,5
-0.2993736267089844,-3.870342493057251,1.2120699882507324,-0.2993736267089844,-3.870342493057251,6.212069988250732,5
-0.3531913757324219,-3.8945536613464355,1.2717300653457642,-0.3531913757324219,-3.8945536613464355,6.271730065345764,5
-0.2960968017578125,-3.8711161613464355,1.2098699808120728,-0.2960968017578125,-3.8711161613464355,6.209869980812073,5
-0.2747535705566406,-3.8637728691101074,1.1926300525665283,-0.2747535705566406,-3.8637728691101074,6.192630052566528,5
-0.3479766845703125,-3.895413875579834,1.2817800045013428,-0.3479766845703125,-3.895413875579834,6.281780004501343,5
-0.2677955627441406,-3.8638782501220703,1.1859899759292603,-0.2677955627441406,-3.8638782501220703,6.18598997592926,5
-0.30340576171875,-3.878873825073242,1.2313300371170044,-0.30340576171875,-3.878873825073242,6.231330037117004,5
-0.33623504638671875,-3.8929555416107178,1.2779099941253662,-0.33623504638671875,-3.8929555416107178,6.277909994125366,5
-0.28191375732421875,-3.8716299533843994,1.2086600065231323,-0.28191375732421875,-3.8716299533843994,6.208660006523132,5
-0.3317909240722656,-3.8945136070251465,1.2828999757766724,-0.3317909240722656,-3.8945136070251465,6.282899975776672,5
-0.2889976501464844,-3.8770740032196045,1.2227200269699097,-0.2889976501464844,-3.8770740032196045,6.22272002696991,5
-0.24857711791992188,-3.865326404571533,1.1954500675201416,-0.24857711791992188,-3.865326404571533,6.195450067520142,5
-0.3386383056640625,-3.9033868312835693,1.3021700382232666,-0.3386383056640625,-3.9033868312835693,6.302170038223267,5
-0.316619873046875,-3.8964128494262695,1.2849199771881104,-0.316619873046875,-3.8964128494262695,6.28491997718811,5
-0.3200950622558594,-3.899757146835327,1.2902799844741821,-0.3200950622558594,-3.899757146835327,6.290279984474182,5
-0.29158782958984375,-3.889403820037842,1.260580062866211,-0.29158782958984375,-3.889403820037842,6.260580062866211,5
-0.2600669860839844,-3.877595901489258,1.2286200523376465,-0.2600669860839844,-3.877595901489258,6.2286200523376465,5
-0.24668502807617188,-3.8727145195007324,1.210010051727295,-0.24668502807617188,-3.8727145195007324,6.210010051727295,5
-0.2716026306152344,-3.883975028991699,1.2442799806594849,-0.2716026306152344,-3.883975028991699,6.244279980659485,5
-0.27361297607421875,-3.885629415512085,1.2520300149917603,-0.27361297607421875,-3.885629415512085,6.25203001499176,5
-0.2854042053222656,-3.8923633098602295,1.271690011024475,-0.2854042053222656,-3.8923633098602295,6.271690011024475,5
-0.31412506103515625,-3.9044713973999023,1.3028199672698975,-0.31412506103515625,-3.9044713973999023,6.3028199672698975,5
-0.27918243408203125,-3.8913986682891846,1.2712500095367432,-0.27918243408203125,-3.8913986682891846,6.271250009536743,5
-0.3018035888671875,-3.901197910308838,1.2990200519561768,-0.3018035888671875,-3.901197910308838,6.299020051956177,5
-0.252685546875,-3.8818328380584717,1.2429100275039673,-0.252685546875,-3.8818328380584717,6.242910027503967,5
-0.2711296081542969,-3.892254114151001,1.271589994430542,-0.2711296081542969,-3.892254114151001,6.271589994430542,5
-0.2963104248046875,-3.903848171234131,1.3029099702835083,-0.2963104248046875,-3.903848171234131,6.302909970283508,5
-0.26517486572265625,-3.891692876815796,1.2755099534988403,-0.26517486572265625,-3.891692876815796,6.27550995349884,5
