X,Y,Z,Slice_Index_1,Slice_Index_2
-0.2069549858570099,3.5024237632751465,0.2656249403953552,0.0,0.0
-0.2067620009183884,3.5886447429656982,0.5234371423721313,0.0,0.0
-0.20660300552845,3.4584119319915767,0.108397975564003,0.0,0.0
-0.20414301753044128,3.5382211208343506,0.3647460043430328,0.0,0.0
-0.2038010209798813,3.520531415939331,0.3051750063896179,0.0,0.0
-0.20270098745822904,3.512479066848755,0.3247070908546448,0.0,0.0
-0.2023240029811859,3.4511492252349854,0.08886691927909851,0.0,0.0
-0.20056501030921936,3.491184711456299,0.2460928559303284,0.0,0.0
-0.19470098614692688,3.4820661544799805,0.20703096687793726,0.0,0.0
-0.1152310147881508,3.4664733409881587,0.1918940246105194,0.0,0.0
-0.11478400230407715,3.48098373413086,0.2319329380989075,0.0,0.0
-0.11371801793575287,3.58272123336792,0.5512690544128418,0.0,1.0
-0.103472001850605,3.53239107131958,0.3916008770465851,0.0,0.0
-0.10249600559473038,3.5139589309692383,0.3320310115814209,0.0,0.0
-0.06738399714231491,3.480376720428467,0.2348631024360657,0.0,0.0
-0.05427099764347077,3.532682180404663,0.3955069184303284,0.0,0.0
5.400120062404312e-05,3.4262468814849854,0.03954990953207016,0.0,0.0
0.0002369942958466709,3.538789987564087,0.4204100370407105,0.0,0.0
0.005369002930819988,3.502713918685913,0.2998039722442627,0.0,0.0
0.006151992827653885,3.561182975769043,0.4814448356628418,0.0,0.0
0.007561993785202503,3.4512851238250732,0.13964809477329254,0.0,0.0
0.024403000250458717,3.5157651901245117,0.3413078486919403,0.0,0.0
0.11261200159788133,3.435067892074585,0.0849599540233612,0.0,0.0
0.11496200412511826,3.4473497867584237,0.12548795342445376,0.0,0.0
0.11520599573850633,3.5650839805603027,0.4912101030349731,0.0,0.0
0.12039200216531755,3.5296967029571533,0.3896479606628418,0.0,0.0
0.12105099856853485,3.5116360187530518,0.3286131322383881,0.0,0.0
0.12117700278759005,3.4911932945251465,0.2675780653953552,0.0,0.0
0.2325139939785004,3.5638337135314937,0.4809569120407105,0.0,0.0
0.2325709909200669,3.5336990356445312,0.3984370827674866,0.0,0.0
0.23418499529361725,3.4837000370025635,0.23437514901161194,0.0,0.0
0.236275002360344,3.4662199020385738,0.19335898756980896,0.0,0.0
0.2382059991359711,3.4158499240875244,0.03027306124567985,0.0,0.0
0.2542000114917755,3.513644218444824,0.3378899693489075,0.0,0.0
-0.2111700028181076,3.744147062301636,1.007323980331421,0.0,1.0
-0.2098649889230728,3.765170812606812,1.0688470602035522,0.0,2.0
-0.20743900537490845,3.628526210784912,0.6630850434303284,0.0,1.0
-0.2073340117931366,3.6607258319854736,0.7436519265174866,0.0,1.0
-0.20500800013542173,3.690328121185303,0.8647461533546448,0.0,1.0
-0.202348992228508,3.631589412689209,0.6835930347442627,0.0,1.0
-0.189721018075943,3.7438478469848633,1.0302730798721311,0.0,2.0
-0.14643800258636475,3.7525689601898193,1.0571279525756836,0.0,2.0
-0.12798500061035156,3.7009010314941406,0.8950189352035522,0.0,1.0
-0.11470899730920793,3.592149019241333,0.5717769861221313,0.0,1.0
-0.11266499012708665,3.644631862640381,0.7333978414535522,0.0,1.0
-0.1119379922747612,3.7332348823547363,0.9995110034942628,0.0,1.0
-0.11184900254011154,3.690283060073853,0.8764640688896179,0.0,1.0
-0.10763399302959442,3.7748029232025133,1.1245110034942627,0.0,2.0
-0.09916099905967712,3.741582155227661,1.0219718217849731,0.0,1.0
-0.08970600366592407,3.628281831741333,0.6752920746803284,0.0,1.0
-0.003056001849472523,3.598270893096924,0.5825190544128418,0.0,1.0
-0.00021799460228066886,3.682898998260498,0.8491210341453552,0.0,1.0
-3.2002899388317026e-05,3.6014974117279053,0.6030269861221313,0.0,1.0
0.0007780016167089343,3.708795070648194,0.9316399693489076,0.0,1.0
0.002153001260012388,3.64253830909729,0.7260741591453552,0.0,1.0
0.003850004635751248,3.774357318878174,1.1201170682907104,0.0,2.0
0.007637993432581425,3.62860107421875,0.6855459213256836,0.0,1.0
0.02318199723958969,3.7427082061767583,1.0390619039535522,0.0,2.0
0.0450109988451004,3.650254487991333,0.7514640688896179,0.0,1.0
0.09716000407934187,3.7365491390228263,1.007323980331421,0.0,1.0
0.11497499793767928,3.7164478302001953,0.9467769265174866,0.0,1.0
0.11559700220823288,3.772851228713989,1.1152340173721311,0.0,2.0
0.11623100191354753,3.6089870929718018,0.61474609375,0.0,1.0
0.11759400367736815,3.666025161743164,0.8007809519767761,0.0,1.0
0.1190679967403412,3.6274662017822266,0.6767570376396179,0.0,1.0
0.1192369982600212,3.634032726287842,0.6972649693489075,0.0,1.0
0.12391400337219236,3.7420670986175537,1.031738042831421,0.0,2.0
0.17217899858951569,3.5893542766571045,0.5786129832267761,0.0,1.0
0.18646299839019773,3.61247491836548,0.6420888900756836,0.0,1.0
0.22987599670887,3.5699291229248047,0.5830069780349731,0.0,1.0
0.2305700033903122,3.671349287033081,0.8139640688896179,0.0,1.0
0.23438599705696106,3.6405723094940186,0.7099601626396179,0.0,1.0
0.2365729957818985,3.7477631568908687,1.0473631620407104,0.0,2.0
0.2420379966497421,3.623347997665405,0.6689451336860657,0.0,1.0
0.24233199656009674,3.706444263458252,0.9208981394767758,0.0,1.0
0.2528789937496185,3.743710994720459,1.0493160486221311,0.0,2.0
0.2656559944152832,3.7520592212677,1.0722651481628418,0.0,2.0
-0.2121639996767044,3.78439998626709,1.1503900289535522,0.0,2.0
-0.20581600069999686,3.812299966812134,1.234375,0.0,2.0
-0.11152099072933196,3.8267109394073486,1.2910149097442627,0.0,2.0
-0.10828598588705064,3.7973661422729488,1.1870110034942627,0.0,2.0
-0.09532400965690613,3.8212831020355225,1.2724601030349731,0.0,2.0
0.004070997703820467,3.8124358654022217,1.24658203125,0.0,2.0
0.007978002540767195,3.80485725402832,1.2255849838256836,0.0,2.0
0.11489500105381012,3.8300509452819824,1.3066400289535522,0.0,2.0
0.12240199744701385,3.788940906524658,1.1796871423721311,0.0,2.0
0.23158299922943115,3.838547945022583,1.3256831169128418,0.0,2.0
0.2338670045137405,3.8103151321411133,1.239745855331421,0.0,2.0
0.2666079998016357,3.7509450912475586,1.135252833366394,0.0,2.0
