Original_X,Original_Y,Original_Z,Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-57.813385009765625,-2.34832763671875,0.1282399743795395,-57.813385009765625,2.65167236328125,0.1282399743795395,5
-57.80079650878906,-2.350550889968872,0.12858997285366058,-57.80079650878906,2.649449110031128,0.12858997285366058,5
-57.940406799316406,-2.4226253032684326,0.12186001241207123,-57.940406799316406,2.5773746967315674,0.12186001241207123,5
-57.92457580566406,-2.4185168743133545,0.1217300146818161,-57.92457580566406,2.5814831256866455,0.1217300146818161,5
-57.8656120300293,-2.395951271057129,0.12192998826503754,-57.8656120300293,2.604048728942871,0.12192998826503754,5
-57.93394470214844,-2.426421880722046,0.1214899867773056,-57.93394470214844,2.573578119277954,0.1214899867773056,5
-57.82217788696289,-2.3826518058776855,0.0763699859380722,-57.82217788696289,2.6173481941223145,0.0763699859380722,5
-57.822967529296875,-2.3887388706207275,0.12153999507427216,-57.822967529296875,2.6112611293792725,0.12153999507427216,5
-57.94035339355469,-2.465247869491577,0.1284000128507614,-57.94035339355469,2.534752130508423,0.1284000128507614,5
-57.78899002075195,-2.4281036853790283,0.07704000174999237,-57.78899002075195,2.5718963146209717,0.07704000174999237,5
-57.87841796875,-2.489605665206909,0.12876002490520477,-57.87841796875,2.510394334793091,0.12876002490520477,5
-57.95486068725586,-2.5322132110595703,0.12188999354839325,-57.95486068725586,2.4677867889404297,0.12188999354839325,5
-57.86130142211914,-2.4957876205444336,0.12222002446651459,-57.86130142211914,2.5042123794555664,0.12222002446651459,5
-57.92490768432617,-2.522796154022217,0.12187997996807098,-57.92490768432617,2.477203845977783,0.12187997996807098,5
-57.825279235839844,-2.486793279647827,0.12209998071193695,-57.825279235839844,2.513206720352173,0.12209998071193695,5
-57.79570007324219,-2.476870536804199,0.12213997542858124,-57.79570007324219,2.523129463195801,0.12213997542858124,5
-57.80949020385742,-2.5275845527648926,0.12898002564907074,-57.80949020385742,2.4724154472351074,0.12898002564907074,5
