Original_X,Original_Y,Original_Z,Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-6.332485198974609,-2.963496208190918,0.14203999936580658,-6.332485198974609,-0.963496208190918,0.14203999936580658,2
-6.2901611328125,-2.968419313430786,0.14253000915050507,-6.2901611328125,-0.9684193134307861,0.14253000915050507,2
-6.358802795410156,-3.006560802459717,0.10472999513149261,-6.358802795410156,-1.0065608024597168,0.10472999513149261,2
-6.291267395019531,-2.9900906085968018,0.1049799770116806,-6.291267395019531,-0.9900906085968018,0.1049799770116806,2
-6.205207824707031,-2.9884960651397705,0.14299999177455902,-6.205207824707031,-0.9884960651397705,0.14299999177455902,2
-6.209068298339844,-2.9958953857421875,0.10550998151302338,-6.209068298339844,-0.9958953857421875,0.10550998151302338,2
-6.336376190185547,-3.057636260986328,0.14223001897335052,-6.336376190185547,-1.0576362609863281,0.14223001897335052,2
-6.327571868896484,-3.0640251636505127,0.13777999579906464,-6.327571868896484,-1.0640251636505127,0.13777999579906464,2
-6.185123443603516,-3.006155014038086,0.1424500197172165,-6.185123443603516,-1.006155014038086,0.1424500197172165,2
-6.307838439941406,-3.0665910243988037,0.1422700136899948,-6.307838439941406,-1.0665910243988037,0.1422700136899948,2
-6.206043243408203,-3.0249481201171875,0.10641001164913177,-6.206043243408203,-1.0249481201171875,0.10641001164913177,2
-6.283702850341797,-3.05849027633667,0.14312998950481415,-6.283702850341797,-1.05849027633667,0.14312998950481415,2
-6.371158599853516,-3.144296169281006,0.14187000691890717,-6.371158599853516,-1.1442961692810059,0.14187000691890717,2
-6.351387023925781,-3.1486759185791016,0.14198999106884003,-6.351387023925781,-1.1486759185791016,0.14198999106884003,2
-6.201911926269531,-3.0871057510375977,0.14310000836849213,-6.201911926269531,-1.0871057510375977,0.14310000836849213,2
-6.337673187255859,-3.1507999897003174,0.14198999106884003,-6.337673187255859,-1.1507999897003174,0.14198999106884003,2
-6.2418365478515625,-3.1515743732452393,0.13759998977184296,-6.2418365478515625,-1.1515743732452393,0.13759998977184296,2
