Original_X,Original_Y,Original_Z,Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-13.573558807373047,0.6126254200935364,0.13875000178813934,-13.573558807373047,20.612625420093536,0.13875000178813934,20
-13.509174346923828,0.5975513458251953,0.13887999951839447,-13.509174346923828,20.597551345825195,0.13887999951839447,20
-13.505088806152344,0.5983994603157043,0.1386999934911728,-13.505088806152344,20.598399460315704,0.1386999934911728,20
-13.57318115234375,0.5687088370323181,0.09751997888088226,-13.57318115234375,20.568708837032318,0.09751997888088226,20
-13.467937469482422,0.5954041481018066,0.09743998944759369,-13.467937469482422,20.595404148101807,0.09743998944759369,20
-13.521797180175781,0.5722789168357849,0.09794001281261444,-13.521797180175781,20.572278916835785,0.09794001281261444,20
-13.472679138183594,0.5916765332221985,0.0977499932050705,-13.472679138183594,20.5916765332222,0.0977499932050705,20
-13.505523681640625,0.5721874833106995,0.09803001582622528,-13.505523681640625,20.5721874833107,0.09803001582622528,20
-13.398208618164062,0.6152075529098511,0.0976400226354599,-13.398208618164062,20.61520755290985,0.0976400226354599,20
-13.480854034423828,0.580693244934082,0.13837997615337372,-13.480854034423828,20.580693244934082,0.13837997615337372,20
-13.430152893066406,0.57639479637146,0.13863001763820648,-13.430152893066406,20.57639479637146,0.13863001763820648,20
-13.41632080078125,0.5780509114265442,0.13881997764110565,-13.41632080078125,20.578050911426544,0.13881997764110565,20
-13.568305969238281,0.45761293172836304,0.13862000405788422,-13.568305969238281,20.457612931728363,0.13862000405788422,20
-13.524913787841797,0.4503389894962311,0.13867001235485077,-13.524913787841797,20.45033898949623,0.13867001235485077,20
-13.455921173095703,0.44484636187553406,0.138900026679039,-13.455921173095703,20.444846361875534,0.138900026679039,20
-13.43649673461914,0.4465162754058838,0.13903002440929413,-13.43649673461914,20.446516275405884,0.13903002440929413,20
