Adjusted_X,Adjusted_Y,Adjusted_Z
-0.21159358322620392,-3.159179925918579,0.2922820448875427
-0.2092999964952469,-3.2456064224243164,0.538466215133667
-0.20795969665050507,-3.091517925262451,0.08662794530391693
-0.2062949687242508,-3.1682019233703613,0.3303614556789398
-0.20617040991783142,-3.1423139572143555,0.2736917734146118
-0.2048960030078888,-3.123121976852417,0.1989588588476181
-0.19668048620224,-3.151639223098755,0.3308009207248688
-0.1957492083311081,-3.2082793712615967,0.5007839202880859
-0.1357981413602829,-3.1181023120880127,0.24072307348251343
-0.11361778527498245,-3.1629531383514404,0.3749791979789734
-0.1128118708729744,-3.1312832832336426,0.28021490573883057
-0.10960525274276733,-3.0601282119750977,0.07260426133871078
-0.10877242684364319,-3.0981364250183105,0.18592560291290283
-0.10513734817504883,-3.1505093574523926,0.3378288745880127
-0.0980566069483757,-3.2031519412994385,0.49118563532829285
-0.0044532641768455505,-3.036968946456909,0.0019274839432910085
0.0011406060075387359,-3.1012191772460938,0.19289998710155487
0.0039961631409823895,-3.1200664043426514,0.25052905082702637
0.004780382849276066,-3.153590679168701,0.3462675213813782
0.010124299675226212,-3.1864335536956787,0.4434553384780884
0.030991816893219948,-3.1949703693389893,0.464393675327301
0.03359432891011238,-3.167574405670166,0.387206494808197
-0.21204470098018646,-3.4454469680786133,1.1358689069747925
-0.22529365122318268,-3.4058055877685547,0.9976837635040283
-0.2104087620973587,-3.4259393215179443,1.0582045316696167
-0.21057724952697754,-3.269299268722534,0.6141812205314636
-0.20959439873695374,-3.365262746810913,0.9023723006248474
-0.20960195362567902,-3.3542587757110596,0.8447428345680237
-0.20963680744171143,-3.315598964691162,0.748507559299469
-0.2096853405237198,-3.280771493911743,0.6337221264839172
-0.20093123614788055,-3.342419385910034,0.8837640881538391
-0.1931166797876358,-3.2653963565826416,0.6727149486541748
-0.1654927134513855,-3.401061773300171,1.0634042024612427
-0.11244392395019531,-3.310351610183716,0.7979941368103027
-0.11179962009191513,-3.27107834815979,0.6822245121002197
-0.10858643800020218,-3.384474992752075,1.0133970975875854
-0.10180641710758209,-3.391559362411499,1.0338915586471558
-0.10268940031528473,-3.2897226810455322,0.7412981390953064
-0.10172677785158157,-3.2559893131256104,0.6445781588554382
-0.07504887133836746,-3.3853704929351807,1.0181732177734375
-0.06513730436563492,-3.3523411750793457,0.9214240312576294
0.006705096922814846,-3.347062110900879,0.8990707397460938
0.007074872963130474,-3.349715232849121,0.911422610282898
0.008291485719382763,-3.397069215774536,1.0501439571380615
0.007558584213256836,-3.2880020141601562,0.7345942854881287
0.008464976213872433,-3.260126829147339,0.6564350128173828
0.015454973094165325,-3.2689599990844727,0.6769294738769531
0.060057997703552246,-3.384902238845825,1.0182257890701294
0.08532896637916565,-3.3799824714660645,1.002025842666626
-0.21729472279548645,-3.6499648094177246,1.7142415046691895
-0.21311263740062714,-3.644432544708252,1.6946908235549927
-0.21295912563800812,-3.4926607608795166,1.254089117050171
-0.21140477061271667,-3.5765609741210938,1.53249990940094
-0.2110406905412674,-3.610419750213623,1.6135910749435425
-0.21184788644313812,-3.5265533924102783,1.353244662284851
-0.210998073220253,-3.559384346008301,1.452889084815979
-0.20614470541477203,-3.6262784004211426,1.694648265838623
-0.20356081426143646,-3.4536774158477783,1.1758898496627808
-0.1099589392542839,-3.5740861892700195,1.5717207193374634
-0.10905532538890839,-3.5810558795928955,1.592721700668335
-0.10927794873714447,-3.5341298580169678,1.4505805969238281
-0.11002157628536224,-3.4450738430023193,1.1907161474227905
-0.10101405531167984,-3.4650931358337402,1.2517451047897339
-0.093486487865448,-3.506385564804077,1.3733491897583008
-0.07343624532222748,-3.6169521808624268,1.7020224332809448
-0.047757476568222046,-3.501335859298706,1.3614773750305176
-0.0366705097258091,-3.586029529571533,1.6071431636810303
-0.0066849179565906525,-3.553190231323242,1.511306643486023
0.008192243054509163,-3.4636292457580566,1.2504156827926636
0.01513292919844389,-3.4434757232666016,1.1912883520126343
0.017416445538401604,-3.520237684249878,1.4135347604751587
0.023092765361070633,-3.548276424407959,1.4965561628341675
0.024490393698215485,-3.6180641651153564,1.7026855945587158
0.02861679159104824,-3.5983831882476807,1.6416150331497192
0.057155828922986984,-3.501613140106201,1.360163927078247
-0.21389144659042358,-3.8019683361053467,2.190476417541504
-0.21398866176605225,-3.7174789905548096,1.9198743104934692
-0.21341536939144135,-3.7467663288116455,2.063459634780884
-0.21053074300289154,-3.7429182529449463,2.003387928009033
-0.2088451385498047,-3.8337628841400146,2.2769222259521484
-0.2066447138786316,-3.704174518585205,1.9403430223464966
-0.1961476057767868,-3.7274222373962402,2.005277395248413
-0.1055309921503067,-3.790355920791626,2.217458724975586
-0.10485227406024933,-3.6503710746765137,1.7983535528182983
-0.10235137492418289,-3.6791982650756836,1.8818739652633667
-0.1013159453868866,-3.7396321296691895,2.0699269771575928
-0.09294474124908447,-3.733734607696533,2.0513391494750977
-0.09131927788257599,-3.7000651359558105,1.9468032121658325
-0.015967028215527534,-3.7921929359436035,2.2201027870178223
0.006187453866004944,-3.6925106048583984,1.9279265403747559
0.0074345627799630165,-3.629486322402954,1.7403515577316284
0.009355287067592144,-3.771749973297119,2.1623806953430176
0.011755631305277348,-3.8019497394561768,2.2488319873809814
0.048793260008096695,-3.6972293853759766,1.9380487203598022
0.05797932669520378,-3.734513759613037,2.046459436416626
0.06616688519716263,-3.6765103340148926,1.8788872957229614
-0.20828592777252197,-4.025592803955078,2.84354305267334
0.013123080134391785,-3.9872853755950928,2.800307512283325
-0.21187563240528107,-3.873842477798462,2.424926280975342
-0.20979593694210052,-3.842315912246704,2.298419952392578
-0.20940332114696503,-3.867166519165039,2.3834068775177
-0.20749397575855255,-3.959084987640381,2.644735336303711
-0.2071988433599472,-3.9711406230926514,2.7096893787384033
-0.2070876955986023,-3.9380786418914795,2.579279899597168
-0.11603441834449768,-3.861971378326416,2.429487466812134
-0.10657436400651932,-3.9003117084503174,2.5413172245025635
-0.10653186589479446,-3.8847897052764893,2.4973537921905518
-0.10480822622776031,-3.980121374130249,2.7845656871795654
-0.1050284132361412,-3.833165168762207,2.34592342376709
-0.1002868264913559,-3.934941053390503,2.6526644229888916
-0.0974401906132698,-3.8485915660858154,2.391326665878296
-0.0348111093044281,-3.96905517578125,2.740381956100464
0.01098884828388691,-3.91296124458313,2.576596975326538
0.01235172338783741,-3.9582555294036865,2.710432767868042
0.012582496739923954,-3.8451290130615234,2.3792505264282227
0.019963473081588745,-3.8684749603271484,2.4466352462768555
0.027994703501462936,-3.9674131870269775,2.737736701965332
0.03095640242099762,-3.824836254119873,2.3186209201812744
0.08768749982118607,-3.8606669902801514,2.4219939708709717
-0.2152387946844101,-4.185122966766357,3.298335075378418
-0.2128516435623169,-4.0811262130737305,2.9998703002929688
-0.21093809604644775,-4.050516605377197,2.953443765640259
-0.20857056975364685,-4.119401931762695,3.1151344776153564
